,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
10,True,[3.56973739e+02 7.22802715e+02 4.92166272e-04],[233.31658602 705.26687622 -28.00703175],[162.3937279  632.08219528 -33.73984315],[117.66315579 555.02134323 -32.75966741],[ 76.09288037 502.53456116 -30.48157275],[237.55472839 503.33662033 -18.31677653],[195.24981201 400.43924332 -22.0602002 ],[173.00005138 341.83613777 -26.27888583],[158.83027911 294.6599865  -29.93189558],[304.11731243 486.46762848  -9.95883554],[281.06794238 374.484272    -7.18918903],[267.47237742 306.10925674 -12.69642279],[260.71465909 254.39632416 -18.80620055],[361.19976282 494.30013657  -4.56457794],[348.01188827 390.76063156 -12.67521087],[342.86111355 325.95005035 -30.59050396],[338.85370016 275.5525589  -44.01465967],[ 4.08621948e+02  5.15860577e+02 -2.67253253e-01],[430.06064057 443.6422348  -12.99822561],[446.10143065 399.43107605 -24.62495394],[461.13465428 360.48694611 -32.50808358]
11,True,[3.57180215e+02 7.24027233e+02 4.94156258e-04],[233.73081028 705.14659882 -28.6531397 ],[162.3889482  632.57629395 -34.81471762],[118.14804554 554.71796036 -34.31413293],[ 77.18078434 501.49269104 -32.34272741],[238.62433434 505.68609238 -18.48602928],[196.12980723 401.85782433 -21.63884059],[173.45478237 342.6470089  -25.36375098],[159.14441943 295.36511421 -28.85358721],[305.0122261  488.53517532 -10.14133405],[281.35420918 374.78759766  -8.62259455],[267.77184069 305.22851944 -15.07095829],[261.39112294 253.27260017 -21.57890528],[361.68732405 496.29924774  -4.82744666],[350.38628697 391.53851509 -13.85735795],[346.82488203 326.39156342 -32.35727772],[344.50314045 276.21585846 -45.83567172],[409.18830156 516.48771286  -0.63234884],[431.16898298 443.20097923 -13.15370858],[447.51239061 397.85164833 -25.16461104],[463.54732275 357.9479599  -33.35596874]
12,True,[3.59194447e+02 7.25129242e+02 4.51531057e-04],[234.00230348 705.22848129 -31.99081622],[161.82533026 631.27504349 -40.36906689],[115.47160864 552.30857849 -41.60810262],[ 74.73480284 499.18642044 -41.28654331],[241.60791099 504.00821686 -21.61040381],[196.64022088 401.17372513 -25.07837333],[171.31820977 341.68338776 -28.65185224],[155.05428672 296.02437973 -31.90325081],[306.899997   488.30217361 -10.78002099],[282.47185349 374.10326958  -8.03858997],[267.44133353 305.34324646 -12.22956754],[260.39284229 253.76209259 -16.98038466],[362.15570211 497.04528809  -3.47036943],[348.94278646 391.11110687 -11.7815394 ],[343.8128686  325.58512688 -29.94372815],[340.58465838 274.08084869 -43.29255134],[408.46326828 517.87181854   2.3346197 ],[430.58341384 446.26954079 -10.56688394],[446.8661499  400.2014637  -24.02341023],[462.95663595 358.07796478 -33.32368769]
13,True,[3.56919118e+02 7.23022957e+02 4.51483663e-04],[234.07910049 704.43231583 -31.73093833],[161.74347997 633.37120056 -40.95480502],[115.61176479 554.27095413 -43.00820768],[ 74.73295212 500.4756546  -43.39049891],[239.37675834 502.96497345 -23.81126292],[195.69290757 400.47952652 -27.9900232 ],[170.72763562 341.47293091 -31.33283347],[154.18444633 296.97644234 -34.09382835],[304.8662281  487.03765869 -13.22848588],[282.13225365 372.31801987 -11.34721264],[268.06034446 304.16948318 -15.10106072],[261.29182756 253.60891342 -19.25396517],[361.05540633 495.7406044   -6.02781029],[349.10503864 390.72318077 -14.63882323],[344.27928329 325.62747002 -32.16796272],[340.6189692  275.06052017 -44.90375564],[ 4.08746638e+02  5.16257515e+02 -2.53750085e-01],[431.02523804 444.25274849 -12.45691594],[447.1810627 398.8497448 -24.9964124],[462.81089544 357.77898788 -33.56939144]
14,True,[3.56341724e+02 7.24413300e+02 4.30019535e-04],[232.75129437 703.40000153 -34.00570571],[160.28008819 630.5431366  -45.88639766],[113.58623564 553.01187515 -50.90132117],[ 73.47985089 499.36019897 -54.33192417],[237.48427212 499.38577652 -26.79868989],[195.10395885 398.67301941 -34.37758863],[172.1418786  340.88069916 -40.7760331 ],[157.13643193 295.74291229 -45.78230247],[302.92351484 484.86436844 -17.33725257],[280.74993968 371.78495407 -19.13554698],[267.38656819 304.36938286 -25.3159339 ],[261.13274574 254.1310215  -31.32226825],[358.54637146 494.99965668 -11.67553011],[350.63232064 388.95483971 -24.09130163],[346.90853477 324.81416702 -42.63427287],[344.34011579 274.79204178 -55.71888506],[404.82175112 516.9367218   -7.68116584],[428.28388095 444.3529129  -23.19235258],[445.00879526 398.34915161 -36.79252625],[460.4547143  357.26463318 -45.86323544]
15,True,[3.53837614e+02 7.17571049e+02 4.38671261e-04],[231.22602403 700.90267181 -34.22528207],[158.44730794 632.24321365 -46.47926912],[112.74162948 555.50548553 -51.36023238],[ 75.26671708 499.70054626 -54.37608004],[237.68759429 499.18928146 -29.30321664],[196.9252485  398.94458771 -35.96921548],[174.77975607 341.1333847  -40.59564382],[160.01335859 298.72255325 -44.08670112],[303.58642817 483.75452042 -19.48555917],[282.13138461 370.7127285  -20.0997059 ],[268.12854767 303.72908592 -25.12405202],[260.52920043 254.96194839 -30.04882716],[359.80187058 491.55109406 -13.17765936],[348.9734602  387.59161949 -24.32342872],[344.22083259 324.67692375 -42.5754641 ],[340.41387677 275.90394974 -55.60812324],[406.88133359 511.58929825  -8.50021038],[430.56976676 441.47483826 -23.59247915],[448.06628823 397.71577835 -37.2624895 ],[464.41449165 358.96173477 -46.23195603]
16,True,[3.50219110e+02 7.16330738e+02 4.28494923e-04],[227.61477828 699.90234375 -32.61949517],[155.61634362 629.08956528 -43.85683313],[109.49312568 551.50588989 -48.71583715],[ 72.93348491 495.44895172 -51.77291974],[234.94570613 494.93928909 -19.80139732],[198.5241133  396.67757034 -24.42678563],[179.27878618 340.43148994 -28.9682094 ],[167.41886258 297.96970367 -32.75166906],[300.9535718  479.86307144 -10.41090813],[281.45611167 368.84325027  -8.5109647 ],[268.98882866 304.00989532 -12.95805585],[263.1603992  256.84238434 -17.71601535],[357.56490827 489.37568665  -5.12277145],[350.67081571 385.18186569 -14.06132385],[346.92881227 323.94744873 -30.96713237],[343.84248018 276.18232727 -43.14803392],[405.08146405 511.7474556   -1.62042372],[427.33698606 439.53801155 -14.69653867],[444.73643303 395.92640877 -27.27857865],[460.65536499 357.25891113 -35.58178648]
17,True,[3.51834229e+02 7.14854507e+02 4.09632817e-04],[229.8927784  697.56317139 -32.60821782],[156.9699955  627.1919632  -42.21059784],[112.23358154 550.61325073 -44.41703528],[ 78.71860743 494.63859558 -44.34038311],[235.4980427  493.84248734 -23.76374558],[201.98250532 396.02528572 -26.63496718],[183.34867358 341.13604546 -28.2684546 ],[169.31381106 302.24727631 -29.67808485],[303.35349441 477.79389381 -13.5727578 ],[285.48145294 366.33281708 -10.76193217],[271.81950331 303.63985062 -13.51475269],[262.0732677  259.84182358 -16.59468871],[360.89502096 485.66373825  -6.89173691],[351.5897727  381.97076797 -15.21186981],[344.59364891 322.98809052 -31.46195568],[336.94603801 278.03432465 -42.93339416],[408.41038585 506.45942688  -1.78024256],[431.41083241 435.53040504 -14.4127794 ],[448.05724382 392.35836983 -26.67584606],[462.75965452 354.56285477 -34.49744716]
18,True,[3.50652051e+02 7.15379906e+02 2.95094601e-04],[230.25870681 698.07346344 -29.37929951],[158.16881418 625.22111893 -37.84474343],[116.18006587 546.10691071 -40.22594556],[ 85.57134032 487.0788002  -40.08567274],[237.57537603 492.09383011 -18.68782662],[206.13454878 395.37065506 -21.61297269],[190.45442462 344.17161942 -22.70373926],[179.62723732 309.0502739  -23.24381478],[305.14734507 477.00942993 -10.53182982],[288.41477036 366.35484695  -9.63572323],[272.26570487 307.29469299 -12.30412155],[259.58378613 268.68730545 -14.64828908],[362.05714703 484.21663284  -5.98962452],[355.06530404 381.59385681 -16.03002269],[343.33686233 323.46805573 -30.14120042],[331.54031396 281.83530807 -38.83345664],[407.91316867 504.05599594  -2.82787819],[429.78283882 429.53052521 -14.55482751],[444.06453967 383.78497124 -24.94707048],[455.68184137 345.56591034 -30.92594169]
19,True,[3.57393064e+02 7.14451046e+02 2.10274396e-04],[234.99248922 697.52277374 -22.04610452],[162.48436511 624.14583206 -23.65976103],[118.7405026  546.06359482 -19.0873155 ],[ 90.6520611  486.18404388 -11.89113043],[238.70299816 488.28323364  -6.02966001],[211.22383118 392.60604858   1.83514494],[195.52149832 344.25619125   7.07349613],[182.87186265 314.80573654  10.63020486],[308.85877132 472.71706581   3.04492615],[290.81543326 363.78925323  15.33521757],[274.96737599 309.73125458  17.98405051],[261.10448599 276.89947128  18.72831322],[366.6867578  479.58603859   9.38111488],[356.26862884 376.37763977   9.68501888],[344.5335567  324.84088898  -0.82000127],[331.55351043 290.51467896  -8.36394276],[411.69756174 498.79068375  14.94675759],[431.85210943 423.66705894   9.02501944],[449.029212   379.6323967    0.92034252],[462.8432107  343.91876221  -3.84305122]
20,True,[3.59131715e+02 7.18423519e+02 1.67533259e-04],[236.92736506 699.38713074 -24.76852186],[163.94355655 621.22404099 -25.74506253],[124.78189409 537.19379425 -20.36888167],[ 97.89326906 474.37568665 -11.17294181],[240.4272294  483.21075439  -4.08304841],[213.54830861 386.78154945   5.51961098],[197.58837104 347.21637726  14.60579485],[185.74491084 327.37092018  21.94521591],[311.10802889 468.04953575   7.88026303],[296.90141916 359.07214165  20.46641685],[279.04717684 309.94451523  26.15549482],[260.27051747 287.81238556  30.7871253 ],[368.41613889 476.27783775  16.63332257],[361.66218638 375.24687767  17.20675841],[346.05433702 325.71647644  10.88253904],[326.93867326 297.84790993   8.40953646],[412.43054509 496.30645752  24.17284213],[432.4445343  421.24222755  20.0510902 ],[445.41653395 374.74164963  13.67999621],[453.63600254 337.22697258  11.36896871]
21,True,[3.60249746e+02 7.18234119e+02 5.60201831e-05],[240.42899966 696.54899597 -23.88035327],[168.58724892 619.0621376  -27.53296271],[131.77560389 535.35352707 -24.9908039 ],[110.74947774 472.34498978 -17.36485049],[242.16893792 486.21923447 -18.38889442],[216.25958741 384.47410583 -15.27004089],[200.35361052 350.57796478  -4.37628737],[188.85646105 342.2923851    6.56605471],[313.4120357  469.4799614   -7.50083691],[297.69858241 357.16798782  -0.41597532],[276.67956948 310.17723083   9.77989968],[254.55569029 295.54481506  19.31524225],[371.78873777 477.35658646   0.77598226],[362.56340861 370.4649353   -2.12163655],[342.59795666 325.66795349  -0.59187833],[318.97856355 307.4725914    4.25702982],[416.04531527 498.22191238   7.78734913],[439.82763648 420.52396774   0.94082949],[451.48732781 371.33116722  -3.329864  ],[457.49947786 333.83766174  -2.14689139]
22,True,[3.62061782e+02 7.17410545e+02 8.22453881e-06],[242.02258587 694.80503082 -25.80553494],[169.09317255 617.6184082  -31.29735388],[135.63465357 529.18704987 -29.0878728 ],[123.31867933 464.62157249 -19.54126194],[245.35826683 484.57780838 -32.3118706 ],[214.32479203 373.96737099 -26.87817447],[196.84180498 348.61867905  -6.53342815],[187.44907379 357.83763885  11.96545612],[319.08989668 468.47717285 -18.84558678],[298.97097945 354.92900848 -11.49211429],[276.75810456 313.93615723   4.56692403],[253.86445284 306.47521019  18.49736899],[378.03118229 475.72537422  -6.7441663 ],[363.81507754 370.23319244  -8.31919447],[340.08756995 330.68126678  -0.92493294],[312.00374722 319.81767654   7.95429904],[421.52436018 496.9054985    4.16581929],[442.5441134  420.30255318  -2.44615702],[451.77427053 372.61994362  -4.65269353],[454.35353637 339.71772194  -1.30485801]
23,True,[ 3.61728941e+02  7.15618401e+02 -4.80335234e-05],[240.92721462 690.33548355 -27.67273061],[169.01969075 612.98297882 -35.10172471],[138.9443922  524.57553864 -34.22957495],[131.84533596 460.59250832 -24.84124325],[250.08002758 482.42666245 -39.56448868],[215.107584   371.79239273 -32.15244278],[196.00905955 350.99844933  -7.35042633],[188.80998373 366.59700394  13.60365685],[324.73524928 466.8392086  -25.31555571],[299.83061671 354.54025269 -17.52427027],[272.84741163 319.83804703   2.21293786],[250.1634872 318.8892746  18.1584511],[383.49220276 475.19193649 -11.87406152],[365.62251091 369.5758152  -11.75652847],[337.94208169 335.67163467   1.41732547],[309.9345088  330.79393387  13.24623372],[ 4.26575164e+02  4.98687515e+02 -1.57244325e-01],[447.78204918 422.43564606  -7.91331405],[450.36788106 374.50241089  -9.17189755],[445.92041373 342.68629074  -5.03268393]
24,True,[ 3.62793413e+02  7.21876144e+02 -3.23622550e-04],[240.66806495 694.07140732 -29.24678765],[171.62810147 616.37775421 -36.96878359],[142.70192564 526.17879868 -35.57228342],[136.37378454 460.1332283  -25.32185219],[246.39991879 484.39178467 -48.00065294],[213.4643662  376.59132957 -39.48704392],[194.77359653 366.34328842 -11.25702504],[188.64176095 384.05576706  11.02732703],[322.85272479 467.09361076 -32.65684158],[293.7262845  353.56435776 -27.37280063],[264.93807614 334.35464859  -4.8398108 ],[245.52663445 347.7590847   13.45528509],[383.82813334 474.39725876 -17.46718749],[366.27924442 368.49391937 -19.59449641],[335.8231473  340.37964821  -5.52035278],[309.22769308 341.12319946   7.23187538],[430.28591394 497.16859818  -3.89432056],[449.45153117 419.11774635 -14.11342476],[445.27072906 371.89224243 -16.80615004],[435.30095816 342.25107193 -13.42068158]
25,True,[ 3.62288150e+02  7.17599945e+02 -3.98964215e-04],[243.77147198 691.37804031 -30.00307404],[173.57055724 614.26448822 -38.70714873],[146.87247634 522.45071411 -38.76800537],[149.48629439 456.83269501 -29.05445717],[251.25573635 485.10761261 -46.47251397],[218.42989147 380.87024689 -37.55434871],[196.92569911 378.1221199   -9.5616309 ],[192.36305237 400.49646378  11.90847594],[327.49186277 466.33412361 -31.13349237],[295.95349431 355.60409546 -26.20173275],[261.26831532 344.03529167  -3.65860241],[243.13630342 362.15343475  14.47389957],[387.52195358 472.11865425 -15.94436131],[368.63919139 367.15044022 -17.97152191],[331.59171581 345.52050591  -2.32813387],[303.9399004  352.12277412  11.70713525],[433.64592791 494.71160889  -2.62300252],[448.98524523 412.87490845 -11.65586215],[432.3429215  370.2084446  -11.57353811],[410.43887615 350.86083412  -5.90620313]
26,True,[ 3.64872597e+02  7.17108650e+02 -4.69982397e-04],[246.97233975 692.43564606 -29.90107097],[176.02370024 615.8250618  -38.62783715],[150.17703295 522.8352356  -38.23620781],[155.25149345 455.21109581 -27.01309226],[254.01099801 488.46668243 -51.9020842 ],[222.65972972 384.61681366 -42.53234223],[198.61705184 380.18371582 -10.53514604],[192.73044527 403.94393921  14.13904622],[329.98734713 467.99068451 -35.8758384 ],[296.21890426 354.11178589 -35.26415795],[259.03732359 345.79135895  -9.44780231],[243.63725424 368.18435669  12.81796206],[390.43293357 471.96790695 -19.31690186],[366.67153358 364.57597733 -23.80664617],[328.01154613 347.64942169  -3.56744268],[304.42279458 360.03762245  15.33328135],[437.26983905 494.48038101  -4.47610527],[448.28499556 406.85646057 -11.11866329],[421.18588686 370.63754082  -5.5153523 ],[391.87076926 364.08164978   4.70645657]
27,True,[ 3.66964302e+02  7.18465977e+02 -5.80241483e-04],[248.73897672 693.64625931 -26.96479239],[177.42064297 613.7310791  -33.94763723],[154.09525752 520.34322739 -31.77279286],[163.20635676 454.11252022 -18.31700787],[257.98278093 489.78704453 -56.61845371],[227.38435507 381.91949844 -44.80847552],[202.05284894 381.9982338   -7.32778765],[196.74886644 407.88765907  21.13398112],[334.24291849 471.64432526 -40.36912322],[298.11224341 351.47566795 -39.3921943 ],[257.77805865 355.85383415  -6.68560747],[247.26729691 386.78592682  21.34583876],[395.11690736 477.44092941 -22.50093207],[367.52566695 364.46099281 -25.59418425],[327.1528101  361.77343369   2.08670149],[309.80106354 385.42322159  26.67294122],[441.23254538 501.16075516  -6.05508031],[451.00488424 409.73381996 -10.20076945],[4.16358232e+02 3.78748283e+02 8.69512468e-02],[384.18717384 379.72045898  13.95031661]
28,True,[ 3.65680382e+02  7.17887707e+02 -7.08237135e-04],[246.4955771  692.6480484  -21.79346457],[177.67858565 612.40962982 -27.14233719],[156.17941439 517.72047043 -24.49095547],[171.09057069 455.05007744 -10.33983227],[260.05486786 492.76136398 -53.42894778],[228.70866895 380.39726257 -39.86798331],[206.9506377  396.12942696  -0.69913917],[207.89865911 429.21037674  28.0057966 ],[336.56923056 472.95890808 -39.28425282],[301.21167541 353.97042274 -36.45528406],[267.29272842 374.26809311  -1.89050109],[262.96084285 409.67428207  26.30860604],[397.89212465 477.54555702 -22.58918144],[369.98912573 361.26605988 -22.93066218],[337.04713583 375.19512177   9.046342  ],[328.5407567  407.32383728  35.13963237],[443.58843684 502.70908356  -6.85079919],[453.49097013 409.61397171  -6.67281333],[419.67292786 393.01337242   9.06040549],[392.77395487 407.35095978  25.73377512]
29,True,[ 3.64507763e+02  7.13191452e+02 -7.48738303e-04],[243.72406125 690.32295227 -19.39754918],[172.97200084 605.59358597 -22.27985501],[158.54467213 507.68457413 -19.42030504],[184.21939909 450.34475327  -6.69006933],[257.93575644 485.89593887 -36.45212173],[229.85608578 376.70934677 -27.99410284],[212.36844778 398.76394272   0.7266851 ],[216.871984   437.81227112  21.94936797],[334.92746115 468.9952755  -25.96785955],[302.45487928 354.061203   -26.37513958],[274.19100523 383.9789772   -1.02673308],[276.25132799 423.88189316  19.96015124],[397.60440946 474.16205406 -14.65794101],[371.50733113 360.88322639 -18.94802637],[342.60339618 385.0387001    4.38819185],[340.3250742  422.73854256  23.71385247],[444.66317654 497.39215851  -4.21042551],[446.65326834 406.83188438  -5.69591459],[415.42195916 404.84564781   6.90015117],[397.17716575 429.98076439  19.85514075]
30,True,[ 3.71627355e+02  7.15669441e+02 -8.08116311e-04],[247.81155467 689.95737076 -16.66995082],[176.8482542  606.44691467 -19.29857366],[166.43316686 508.25838089 -15.18405262],[194.555372   452.70904541  -1.96519918],[265.74909568 492.16392517 -42.34551162],[230.02733409 377.4942112  -31.43249497],[212.20532656 409.99754906  -0.84664479],[221.0912168  450.74275017  20.59550688],[341.76332831 475.21310806 -30.94474867],[297.53285408 354.84755516 -31.77498758],[270.99784613 394.64209557  -3.84342866],[280.5817008  435.19775391  18.94991532],[402.47921705 480.16176224 -17.14905202],[368.90267015 360.12245178 -22.07443871],[340.87021708 393.16429138   4.27571107],[344.51533914 433.85570526  25.80423944],[447.87777185 503.41798782  -3.26246118],[434.30671692 409.64235306  -3.56017582],[407.06315517 421.13923073  12.84362979],[402.98969507 454.61174011  28.35385144]
