,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
29,True,[ 2.80210462e+02  3.65123978e+02 -5.51695271e-04],[206.13718808 409.7179985  -33.28199208],[165.38681567 508.25775146 -41.09749988],[207.8621918  596.38355255 -47.19389006],[269.19705927 633.59287262 -47.0525752 ],[213.07576239 571.95819855   1.07726822],[223.61344814 637.91891098 -37.07456857],[222.59888113 581.72103882 -57.30194628],[222.0905757  548.94739151 -65.1551123 ],[266.70786738 563.17691803   3.4027936 ],[275.71590543 620.91333389 -41.0848546 ],[255.74062049 540.71033478 -54.52911884],[254.58827913 505.51357269 -51.29316777],[313.49478722 543.59899521  -1.39250326],[326.43450379 601.41151428 -57.92331889],[294.84811306 516.65742874 -49.85610858],[289.59974885 475.89752197 -27.96399839],[364.95972633 515.41534424  -7.40730643],[365.87311506 556.34840012 -52.56695285],[338.49948764 495.89263916 -45.72506681],[332.45119214 462.31593132 -28.02140906]
30,True,[ 2.78808256e+02  3.65879402e+02 -5.13436743e-04],[205.79329133 410.78659058 -33.7652564 ],[164.77591574 507.74002075 -43.04023728],[208.70686233 593.848629   -50.19884259],[269.21952546 630.29125214 -50.85257068],[212.99210966 572.30913162  -2.38522821],[224.25244689 638.93795013 -41.36325985],[220.63363731 580.86250305 -61.42084971],[217.96806335 547.60871887 -68.90291333],[ 2.66611211e+02  5.63017960e+02 -1.81514838e-01],[274.82266545 621.84196472 -44.30975363],[254.70020771 540.29130936 -56.75786555],[253.88374865 506.51424408 -52.89255157],[313.34441185 542.80460358  -4.92812002],[325.93628883 599.03085709 -61.01050392],[294.50761199 514.51869965 -51.96582556],[289.0805161  476.70075417 -29.61024776],[364.4936657  513.86392593 -10.83694384],[365.38243175 554.40393448 -54.93916288],[337.38313079 493.41482162 -46.39288858],[331.23666644 460.9317112  -27.61277117]
31,True,[ 2.76714975e+02  3.62856903e+02 -5.15704737e-04],[203.77563179 408.8467598  -33.64922807],[163.07664514 507.576828   -43.0227077 ],[207.64659047 592.86346436 -50.12903407],[269.72538471 627.75146484 -50.47500685],[213.69956911 571.64606094  -3.30266615],[223.05324197 635.91957092 -40.9950985 ],[218.33146513 575.9337616  -59.84614894],[217.29034424 545.02304077 -66.99944347],[267.48534858 562.19501495  -1.15608078],[274.71236229 619.34715271 -43.52820888],[252.80958831 537.8601265  -54.74277288],[253.99583817 507.75175095 -50.94200492],[314.27299261 541.50724411  -5.72304882],[325.75166702 597.75455475 -59.95506406],[292.83732533 512.69153595 -49.22464952],[289.6723938  476.65563583 -26.57544829],[365.43660164 512.32704163 -11.48281742],[364.79065061 552.9306221  -52.96593681],[335.88520288 493.5319519  -42.53280088],[331.99024916 463.15778732 -23.15915219]
32,True,[ 2.74654974e+02  3.60070152e+02 -5.12961393e-04],[202.15322256 409.75090027 -33.18316139],[162.18697786 506.49187088 -42.08853856],[206.66731596 591.35124207 -49.0840669 ],[267.05189288 628.69531631 -49.7617498 ],[2.11097612e+02 5.68730736e+02 4.07696284e-01],[220.3838861  633.34653854 -36.94197223],[215.69905937 575.83070755 -56.94123611],[214.35020328 543.55476379 -64.85687211],[264.16700006 559.6919632    2.61850018],[271.63539648 616.6881752  -39.71817121],[250.61659276 537.14092255 -52.81589136],[250.85475683 503.76399994 -50.25706798],[310.73849559 539.71017838  -2.08486774],[322.94928432 596.38206482 -56.34155318],[291.1211729  512.88064957 -47.56818295],[286.91513658 474.05691147 -26.05889708],[362.23600745 510.58364868  -7.98772372],[363.19342732 551.76240921 -50.70192173],[335.12640595 492.35658646 -41.95042223],[329.8075211  459.76255417 -23.46232094]
33,True,[ 2.73511870e+02  3.60405579e+02 -5.12445034e-04],[199.05755639 407.66083717 -32.7895546 ],[158.61524105 504.78773117 -41.4766328 ],[203.24334741 590.235672   -48.22632059],[265.27411938 626.09287262 -48.97871241],[210.00735819 566.67039871  -1.88678807],[218.74652624 632.17895508 -39.05947834],[213.47865701 575.6221962  -58.58271584],[211.94147766 543.49674225 -66.32972673],[2.63175945e+02 5.57945194e+02 1.20178559e-01],[270.09124875 615.8530426  -42.30844483],[248.58723342 536.13138199 -55.09808779],[249.1641444  502.02850342 -52.49618277],[309.58586454 538.1280899   -4.48977951],[321.24726176 594.98348236 -58.68364871],[289.03403878 511.19012833 -49.45153624],[285.0771904  471.92207336 -27.86647931],[360.99531412 509.31964874 -10.22207189],[361.48042917 550.85037231 -52.68778101],[333.17149401 491.67514801 -43.64801511],[328.19401145 459.27337646 -25.26483983]
34,True,[ 2.73151220e+02  3.57978344e+02 -5.00185948e-04],[198.42906654 407.96871185 -32.55965039],[156.5577507  502.60534286 -41.43922001],[200.94706535 588.12046051 -48.49911332],[263.07129085 624.24425125 -49.9264361 ],[ 2.07700551e+02  5.63900185e+02 -2.23326558e-01],[216.02388561 628.11882019 -36.4756541 ],[211.40822768 573.320961   -56.45893738],[210.16811371 541.39297485 -64.77745995],[261.34575605 556.21341705   1.83980331],[268.55886519 613.24550629 -39.55819622],[247.71779537 534.15699005 -53.02191719],[247.81046033 498.16297531 -51.16414413],[308.21211219 537.31555939  -2.7064048 ],[320.03019333 593.90499115 -55.96487045],[288.66418362 510.60693741 -47.82394499],[284.42798853 469.1631031  -27.13946454],[360.01687646 509.0524292   -8.39572191],[362.03403711 550.88064194 -50.55381551],[334.68261838 492.48086929 -42.2482802 ],[329.03742671 458.67756844 -24.41757426]
35,True,[ 2.71809171e+02  3.54418259e+02 -4.73611581e-04],[196.9321686  407.03510284 -32.27315024],[154.26002026 500.13576508 -40.15528813],[199.71697748 586.4661026  -46.40059724],[262.96208203 621.09323502 -47.01749191],[205.74893832 560.29243469   5.51870473],[214.13529396 623.17251205 -27.65128434],[212.8407526  573.60769272 -46.61112517],[214.82163906 547.22414017 -55.14926836],[259.48379874 553.58963013   7.84763094],[268.1039089  609.06394958 -31.63959503],[246.68288648 531.23519897 -45.28259084],[246.03616297 497.01673508 -43.92629161],[306.44845247 535.12384415   3.43067265],[319.2814064  591.65519714 -49.50175524],[287.06821561 508.38632584 -42.45853454],[282.3718822  466.61313057 -22.44017802],[358.49442244 506.74158096  -2.10926197],[361.42674208 550.21104813 -44.33949798],[334.15804267 492.72445679 -36.9154425 ],[327.87790775 458.63050461 -19.76561598]
36,True,[ 2.67331529e+02  3.51816387e+02 -4.19178241e-04],[193.49131823 407.65145302 -32.72978023],[152.38139033 499.38022614 -41.25186637],[199.29594576 582.57408142 -48.34544286],[261.00589871 619.31373596 -50.37563503],[209.40030456 561.144104     5.43680867],[215.68282127 621.11909866 -27.33915567],[214.45213795 575.13542175 -46.05561018],[218.51978838 548.37118149 -54.39455912],[263.42027307 553.17380905   7.79123062],[270.86823106 607.12022781 -32.51928046],[248.80766273 529.38932419 -47.27691919],[247.93938339 491.73025131 -46.22015566],[309.56166029 533.17834854   3.43299234],[319.9539113  588.54434967 -49.99911726],[287.78552413 506.64367676 -44.66274709],[283.04847479 463.62931252 -25.35274722],[359.55223203 502.38933563  -2.01921368],[363.27241302 546.16218567 -44.67760921],[334.10593271 491.97532654 -38.47615823],[325.46636581 458.65199089 -21.99366666]
37,True,[ 2.64810634e+02  3.50282249e+02 -4.47792106e-04],[190.45292795 408.32084656 -33.01413797],[148.5179472  500.74739456 -41.55681744],[196.56424463 582.15396881 -48.22160929],[259.7751832  617.80408859 -50.03920957],[209.67464626 561.60049438   3.8217694 ],[213.65053296 620.77302933 -29.76163097],[209.73742604 571.08352661 -47.69194007],[215.41945517 543.31609726 -55.03743231],[263.7498951 553.3272171   6.8429834],[270.31591058 607.43757248 -33.84925917],[246.99375987 528.71973038 -47.64841586],[248.04305613 492.59090424 -45.78425378],[309.93692279 533.08027267   3.15052128],[318.09279084 588.83285522 -50.49661607],[285.78468204 506.17069244 -43.95190805],[282.850914   465.46852112 -23.88868354],[359.89637017 501.44050598  -1.49419854],[360.40765285 545.56623459 -43.83326858],[331.46071672 488.67307663 -36.64086342],[324.62340117 455.93776703 -19.5613081 ]
38,True,[ 2.65970410e+02  3.53397474e+02 -4.45040167e-04],[190.57264566 407.9470253  -33.6015176 ],[146.73397779 499.56476212 -42.18200818],[193.75616491 581.69981003 -48.81488308],[256.61145866 616.89828873 -50.17969161],[207.65664876 561.24183655   3.75953704],[212.04407215 620.28648376 -30.34406796],[207.81611681 569.36582565 -47.77258337],[213.34542096 542.45464325 -54.62926716],[262.10460126 553.45579147   7.09880579],[267.00211644 606.1007309  -33.55800346],[244.17412519 528.00109863 -46.61423519],[246.39386773 496.2541008  -44.31448102],[308.25205564 533.61373901   3.54144277],[314.97304916 587.07401276 -50.23709223],[283.3137238  504.98737335 -43.15851465],[281.74582243 467.78935432 -22.92789415],[358.70704651 503.01332474  -1.02418997],[358.12743187 542.26913452 -43.16469848],[328.54552031 486.61520004 -36.13565594],[321.64360642 457.59015083 -19.24491674]
39,True,[ 2.64876906e+02  3.53667383e+02 -4.39294870e-04],[190.22757411 405.44300079 -33.95907149],[145.86407304 498.2683754  -42.37962127],[191.95541024 581.69952393 -48.36184189],[255.3224051 617.383461  -49.2817162],[204.60737944 559.21617508   3.27413784],[210.05686104 617.07126617 -29.75862354],[209.14749563 571.41700745 -47.03057975],[217.32706904 548.53517532 -54.19690982],[258.75213504 551.90608978   6.87784491],[265.60546339 605.00473022 -32.9213503 ],[242.48745561 527.17889786 -45.39638624],[243.29282641 494.7958374  -42.94238225],[304.81563091 533.04576874   3.63788235],[313.98852825 586.52194977 -50.11450589],[281.61704421 503.59840393 -42.32743889],[279.06310916 465.03659248 -21.7654603 ],[355.40097713 504.13742065  -0.64256824],[356.39187098 544.43510056 -43.02194729],[328.77829313 486.43712997 -35.39089233],[323.267802   455.46564102 -18.25955696]
40,True,[ 2.62392413e+02  3.52586288e+02 -4.38171386e-04],[186.47037864 404.71323967 -32.69009024],[143.19912672 497.01072693 -40.70325941],[188.72121334 580.62423706 -46.33973256],[250.21035075 617.28590012 -47.01313868],[200.5175525  555.92845917   2.77078587],[207.4432683  615.16479492 -29.60812144],[205.21259844 567.69773483 -46.3350293 ],[210.8423245  540.53712845 -53.08484584],[255.10298967 549.27360535   6.11460323],[264.67805743 604.56201553 -33.27830069],[241.54197693 528.06610107 -45.80263227],[240.45836985 493.29998016 -43.37177441],[301.58429861 531.69044495   2.89861509],[311.98005795 585.9923172  -49.30555433],[280.15725732 504.25992966 -41.66745454],[276.29915714 464.70531464 -21.5026997 ],[351.93046689 503.85126114  -1.33089413],[354.04392958 544.80119705 -42.78332055],[326.865803   486.80334091 -35.4038474 ],[320.21549106 455.13633728 -18.61326657]
41,True,[ 2.63122097e+02  3.50838318e+02 -4.37672800e-04],[187.55945742 402.22231865 -32.67998569],[141.87088609 494.45171356 -40.65845177],[183.52273822 579.41368103 -46.12018839],[242.32884049 620.05971909 -46.91868737],[198.3630842  555.45249939   2.73815956],[203.86371017 613.3741951  -28.72828715],[202.86729634 566.25995636 -45.63529462],[209.19754565 538.76146317 -52.78204724],[252.38755882 549.18497086   6.53042676],[261.25133693 604.61397171 -32.04859905],[239.59581971 528.670578   -45.05836755],[238.39312255 492.74717331 -43.11581522],[298.75178933 532.03474045   3.99781753],[309.00827765 587.14731216 -46.96717635],[278.28059077 505.68740845 -39.38462242],[274.29854035 465.43802261 -19.51922022],[3.49157020e+02 5.04331226e+02 4.24550384e-01],[350.54882884 545.81010818 -40.42798832],[323.7919271  487.60036469 -32.92045712],[316.83980227 455.489645   -16.04687635]
42,True,[ 2.60086829e+02  3.50074739e+02 -3.51132023e-04],[186.73292398 403.93750191 -34.35442641],[140.39323568 491.98665619 -45.14392734],[173.66600633 576.19995117 -53.74309614],[226.39058053 624.75831985 -58.82592916],[199.94622588 558.23604584  -4.15995531],[203.64815712 620.36190033 -39.90661114],[200.19914746 570.83084106 -60.90480745],[202.51219869 531.45320892 -69.15995479],[251.74955785 551.76727295  -0.73913475],[259.92951751 614.96910095 -41.23743474],[241.1997056  540.90288162 -56.47751302],[237.06127703 493.92076492 -55.54265589],[298.51286888 533.26658249  -3.50128306],[305.37950635 592.07868576 -53.36878315],[279.45742607 511.35372162 -46.16909981],[274.09051895 463.29454422 -26.24966048],[349.50511694 503.40087891  -7.70943465],[348.87316704 549.73480225 -46.75957739],[323.68809342 493.43868256 -37.71575198],[315.97952127 456.41155243 -19.53616641]
43,True,[ 2.60303106e+02  3.45996838e+02 -3.47850834e-04],[185.28726697 398.23368073 -33.68238017],[129.76129979 480.89544296 -44.68389362],[148.2156837  567.19779968 -55.10948181],[197.01387405 618.45359802 -62.65672714],[198.01509976 556.21604919  -1.08043004],[201.42101169 628.59552383 -40.3113766 ],[200.63908875 574.17766571 -65.68397284],[200.93816578 519.91779327 -74.78199631],[249.78608429 552.50072479   1.11762771],[255.81740141 631.6856575  -41.31658942],[245.91388643 559.28770065 -58.72785285],[240.75488806 498.67778778 -56.89996094],[297.19769597 536.43373489  -3.46643714],[304.86378193 602.32309341 -51.6835539 ],[287.39680767 524.66028214 -47.18848675],[278.63663793 468.30665588 -27.69415475],[347.88597465 508.26667786 -10.00242412],[349.54287171 561.69130325 -47.11631253],[329.49605227 506.83216095 -38.68951455],[318.0847764  462.48221397 -20.09343155]
44,True,[ 2.55962337e+02  3.40626469e+02 -3.66194801e-04],[174.78936374 378.78656387 -38.32934752],[112.7606678  462.80691147 -48.69212776],[112.32209444 548.65934372 -58.01653102],[142.27991223 614.16229248 -63.45648944],[187.81772196 557.97849655  -5.7194379 ],[196.06007516 642.48218536 -44.99486357],[200.28347611 596.47705078 -69.92637187],[200.5850637  544.52184677 -77.80797064],[243.01067948 553.62693787  -0.78552437],[250.77440321 642.95631409 -42.66452819],[247.24840343 575.89439392 -59.73471522],[239.25453007 516.21603012 -57.71778792],[292.18213677 539.77100372  -3.43238859],[302.16166019 621.50539398 -47.27995276],[291.33939743 551.20107651 -43.72625649],[281.29817247 493.64032745 -26.04523793],[342.51848817 514.745121    -9.29563154],[343.96607637 579.98788834 -43.73534113],[329.2702961  530.48475266 -37.97827318],[318.25494647 483.8674736  -21.89876474]
45,True,[ 2.43756940e+02  3.37243023e+02 -1.05840937e-04],[164.92358744 371.78976059 -41.99612305],[103.00919384 449.19879913 -56.34197965],[ 87.05877542 532.35569    -69.36763018],[ 99.84563023 600.02134323 -77.09269792],[187.3829788  558.28056335  -5.18567545],[189.44573164 651.36320114 -39.2762585 ],[188.15022469 623.23757172 -63.24815825],[191.06300712 575.69297791 -71.14626467],[240.89042544 556.2834549    2.19865032],[248.94667625 656.37622833 -27.76285686],[238.97870779 608.89406204 -42.83158019],[231.90763772 561.8939209  -43.77099171],[289.21141863 543.61747742   1.58821823],[296.9752872  637.82478333 -27.09479772],[282.66803026 594.36527252 -24.71633345],[276.63048506 547.395401   -13.6854136 ],[338.6930573  521.46921158  -3.50498401],[343.3979845  592.68384933 -24.6865207 ],[328.98538113 568.05679321 -19.42210346],[322.72848487 534.07957077  -7.88573423]
46,True,[2.43070015e+02 3.18072739e+02 5.79199741e-04],[154.19946134 373.30924988 -36.41818509],[ 97.19547361 449.86381531 -42.44865328],[ 70.69718242 526.21021271 -46.5451549 ],[ 61.5695554  592.7673912  -47.12907448],[188.40285659 554.25653458  34.11837459],[184.87611651 619.93314743  34.84747544],[181.84656143 649.31625366  20.67485064],[179.02126193 676.16254807   8.70447703],[241.11938417 558.98099899  43.71199384],[241.08444571 630.65443039  52.41436869],[235.26086032 670.99336624  40.25163844],[224.95239079 704.75749969  28.17516804],[291.24541283 550.31639099  44.56345171],[290.71839094 621.4358139   49.12702382],[284.07419443 661.50587082  41.75163031],[274.72365975 697.7315712   33.71058561],[340.42218089 526.87826157  39.96552855],[346.08246803 584.74634171  42.70034775],[351.91195965 617.96630859  44.9693276 ],[355.75605869 649.03495789  45.57458684]
47,True,[2.34500052e+02 3.34773445e+02 9.56885904e-04],[146.65248156 375.06843567 -41.6569899 ],[ 84.11528707 447.57144928 -58.07713017],[ 50.71092188 515.70104599 -69.64951962],[ 25.9528023  573.58411789 -80.07188916],[176.97099745 568.55976105 -24.79039259],[165.17164886 659.22718048 -48.80490124],[158.84207547 716.20788574 -71.05565965],[153.21099758 765.1789856  -86.39414817],[233.26030791 580.10238647 -21.2477383 ],[227.01861978 686.11438751 -40.43527454],[221.65372431 758.42233658 -63.51930544],[214.93986011 819.11355972 -79.70629871],[287.04742312 569.08149719 -22.91069247],[290.03877282 670.07205963 -46.37499288],[289.21209455 736.84942245 -70.02429128],[285.78767538 794.48947906 -85.27819365],[338.19670916 537.87935257 -27.54036762],[357.80466557 604.70861435 -51.83034852],[370.29824495 648.12326431 -64.41664115],[379.40799236 689.61874008 -70.71165025]
48,True,[2.29396607e+02 3.25411091e+02 8.39042586e-04],[135.18220782 366.93494797 -36.96819618],[ 70.9840849  451.0723114  -47.72067055],[ 33.07475924 522.30892181 -55.47294393],[ -7.24761307 565.2274704  -62.96313062],[167.123487   582.08295822 -20.8031179 ],[148.26653838 679.51910019 -40.99987015],[140.78800321 743.29250336 -60.96012801],[137.15915143 795.73591232 -76.02493465],[226.50859237 590.47388077 -20.155636  ],[221.66960835 705.66518784 -36.27730072],[219.66979623 782.79378891 -56.12950444],[219.92461681 843.83691788 -70.44731855],[281.2055397  575.44864655 -24.36150134],[288.48747969 684.40916061 -44.51533288],[292.8994453  750.9400177  -66.28089979],[296.27751589 806.92028046 -81.02725714],[333.26316118 539.66125488 -31.80575185],[357.04950571 606.99977875 -54.85641539],[372.39770651 649.67708588 -67.69076943],[383.87753963 689.66892242 -74.68407691]
49,True,[2.28459964e+02 3.18771915e+02 7.74035095e-04],[133.66767168 363.67103577 -36.99688643],[ 67.66189814 444.93195534 -48.86006087],[ 25.06580651 511.12014771 -58.87738734],[-14.77347851 550.61496735 -68.37888479],[160.76179147 582.97044754 -18.21287647],[136.23168111 683.62981796 -38.40689689],[127.87910521 746.10466003 -58.30857933],[125.12661159 797.62659073 -73.52146804],[222.28992283 590.96265793 -18.52806687],[218.12123895 709.91678238 -34.67650875],[218.09536099 782.53789902 -53.99384111],[221.6759491  838.54019165 -68.05366427],[278.2435441  576.00923538 -24.08305988],[291.35600567 681.56112671 -42.03765169],[296.11616492 746.48036957 -61.34501427],[300.56582093 800.34954071 -75.0353685 ],[331.0802722  541.46558762 -33.53172116],[357.4500668  608.39687347 -52.32536092],[373.94645691 651.20933533 -62.18381882],[387.19377995 690.86677551 -67.94966161]
50,True,[2.29304457e+02 3.17734022e+02 7.17301623e-04],[133.11066806 360.16056061 -36.42403498],[ 66.36632681 443.38794708 -46.05510727],[ 22.65915692 510.31900406 -54.00658295],[-16.33312404 543.27478409 -61.50540367],[159.16604877 581.74730301 -17.17826329],[133.85475576 681.47375107 -35.21242216],[125.83212376 743.14556122 -53.54469851],[124.19196367 793.08912277 -67.81145275],[221.42676115 589.67216492 -17.12687954],[217.12070525 708.41011047 -30.87908015],[219.50784981 779.44084167 -48.28241363],[225.56778073 832.07805634 -61.47678182],[277.59614468 574.47669983 -22.2825627 ],[291.20733619 679.8874855  -37.96014816],[297.71232605 742.70616531 -56.34342805],[304.63709235 793.30375671 -70.06920755],[331.28291845 538.93375397 -31.50529079],[359.56462383 604.52362061 -47.97666997],[377.14888573 646.77783966 -57.1051459 ],[391.07605219 684.92963791 -63.11115637]
51,True,[2.28424398e+02 3.17406521e+02 6.60812425e-04],[131.91064239 358.99766922 -34.42053348],[ 66.18083596 443.57500076 -42.20727056],[ 23.86063099 509.36576843 -48.61203969],[-15.04843175 541.2622261  -54.4989118 ],[158.8317275  582.74866104 -14.3730874 ],[134.15931255 680.54437637 -30.38865633],[126.40246868 740.53367615 -47.24533617],[125.01143217 788.79278183 -60.77391699],[221.44457638 591.07069016 -14.48147647],[219.86706734 706.96437836 -26.62106864],[223.80233467 775.50395966 -42.57187933],[231.25161231 824.56214905 -54.81008291],[277.25908756 576.208992   -19.71681923],[293.56612444 679.78563309 -34.3953757 ],[302.19980121 740.17971039 -52.09615275],[310.99486113 788.6942482  -65.46478271],[329.95474219 540.1169014  -28.86949539],[360.12518406 604.00400162 -45.32298088],[378.99034023 644.68900681 -54.75819826],[393.66899729 681.35335922 -60.94108164]
52,True,[2.27611125e+02 3.16957054e+02 6.53092827e-04],[131.18403196 359.09809113 -33.04053091],[ 65.92960417 443.33012581 -40.04218474],[ 23.45627189 507.61247635 -46.05031148],[-17.20737398 537.64188766 -51.69646069],[158.54484916 582.22898483 -11.43702809],[134.16817188 676.95739746 -26.74248017],[125.46710461 735.16822815 -43.48024294],[122.7177009  782.62641907 -57.28399023],[221.36845529 590.41334152 -12.36783978],[221.83858752 704.72150803 -24.17655163],[225.19753933 771.98787689 -40.28170869],[231.75032616 820.69324493 -52.83270881],[276.88038111 574.8018837  -18.52076657],[296.71480179 676.65561676 -33.761563  ],[306.83971167 735.59646606 -52.0607838 ],[316.27737522 783.81797791 -65.77606246],[328.61929178 537.96821594 -28.47173654],[361.5674293  601.48721695 -45.72101936],[381.77473068 641.33308411 -55.80858886],[397.4070096  677.98679352 -62.54887819]
53,True,[2.26955824e+02 3.15721550e+02 6.53239736e-04],[130.05917788 356.98814392 -32.46079355],[ 63.99218559 441.77321434 -38.28136951],[ 21.36521101 505.91148376 -43.16322193],[-20.32040477 533.90367508 -47.55496234],[156.43254519 582.27893829  -8.39469396],[132.48803616 676.2859726  -22.45974742],[124.38231468 733.72461319 -38.47008705],[121.90763891 780.28736115 -51.79028437],[219.93950307 589.78815079  -9.26971436],[221.25002503 703.99223328 -20.09874232],[225.03028214 770.52864075 -35.70616722],[231.77066803 818.47377777 -47.76998028],[275.92000008 573.5578537  -15.46820618],[296.7782414  674.55413818 -30.07354841],[307.25858688 732.81869888 -48.07028443],[316.77217841 780.26132584 -61.37787268],[327.98238516 536.18265152 -25.48848175],[361.24978065 599.76676941 -42.36897558],[381.40233278 639.48074341 -52.28641927],[396.85925961 676.04959488 -58.79560947]
54,True,[2.24547066e+02 3.13412561e+02 6.47793688e-04],[127.12737322 354.43631172 -32.4502404 ],[ 62.81000733 440.42301178 -38.61007422],[ 20.36825001 504.06801224 -43.89970958],[-24.4558239  530.15384674 -48.82115945],[152.59778023 579.76690292 -10.12224946],[128.50343496 673.52891922 -24.65528972],[120.7020691  731.23878479 -40.74166998],[119.09670264 778.11870575 -54.19605285],[216.42665148 588.42515945 -11.31249446],[217.30486035 702.80324936 -22.39346936],[221.31103456 769.66369629 -37.86495253],[228.87397885 818.32054138 -49.84565198],[272.82587886 572.79853821 -17.68199824],[293.90826702 673.4796524  -32.19222128],[304.53927755 731.48666382 -50.04228741],[314.35287952 778.95355225 -63.38102415],[325.37083626 535.46545029 -27.876435  ],[359.45744276 598.12580109 -44.389375  ],[379.65924025 637.24708557 -53.97899106],[394.99340773 673.17741394 -60.38095996]
55,True,[2.22357160e+02 3.11785984e+02 6.43614380e-04],[125.8014822  352.08540916 -33.11935969],[ 60.87940425 438.18271637 -39.26244244],[ 17.2769773  501.97425842 -44.4991833 ],[-28.03728104 527.30815887 -49.16366816],[149.1169703  580.01832962  -8.58332299],[125.14331639 672.52269745 -22.1346999 ],[118.17293376 729.35073853 -37.91086257],[117.32583314 775.24074554 -51.27672449],[213.07140112 588.74141693  -9.52932872],[214.99599338 702.51857758 -19.55476217],[219.73487735 768.75263214 -34.53932181],[227.94105291 816.11469269 -46.19689688],[269.73531425 572.9050827  -15.88782974],[291.17579341 673.39576721 -29.83981401],[302.39481926 730.55831909 -47.6838854 ],[312.59594679 777.24529266 -61.0222359 ],[322.30867624 535.36119461 -26.21325955],[357.15301752 596.60619736 -42.59578183],[378.09465408 634.87100601 -52.35539094],[393.8390708  670.25110245 -58.83626908]
56,True,[2.18887439e+02 3.11701927e+02 5.96853490e-04],[122.05967188 352.18866348 -29.88640599],[ 58.16194564 436.87602997 -33.65626283],[ 17.87746489 499.31465149 -37.01563507],[-22.398929   525.51670074 -39.98714983],[145.94553709 579.27389145  -5.77039115],[121.42009377 671.1722374  -18.93733241],[113.65495384 727.61518478 -34.16788951],[112.24916786 773.15832138 -47.11948693],[210.32560229 587.98175812  -7.80044049],[212.80294955 701.20033264 -17.91958697],[216.62791371 766.84902191 -32.87981361],[223.98813128 814.0322113  -44.54614744],[266.5866369  571.99361801 -15.04641909],[288.98183227 671.82489395 -29.46115181],[300.66852808 729.31703568 -47.88425446],[311.1459446  776.61621094 -61.59039617],[318.38469028 534.32790756 -25.88441402],[353.95657539 595.597229   -43.38456854],[375.27537346 634.19586182 -54.1845502 ],[391.3365376  669.78647232 -61.33859307]
57,True,[2.15923512e+02 3.09496078e+02 5.81521053e-04],[119.17668611 350.25306702 -28.88704307],[ 55.33623576 435.48308372 -32.76192047],[ 14.77341413 497.22724915 -36.28673136],[-25.38548291 523.96373749 -39.44782063],[143.46455276 578.44425201  -7.4160164 ],[119.78093147 671.09584808 -21.26063503],[112.33339995 727.63080597 -36.62481844],[111.23180866 773.26457977 -49.49358389],[207.20872521 587.19812393 -10.17469235],[209.25541699 701.10340118 -20.765514  ],[214.18822467 767.24887848 -35.56745142],[223.24385047 815.05634308 -47.02958196],[263.30427289 571.38404846 -17.91342527],[285.60134768 671.12474442 -32.43746437],[297.58609056 728.47869873 -50.50679505],[308.99295688 775.45108795 -63.9528738 ],[315.05747437 533.45140457 -29.12804961],[351.344769   594.59066391 -46.72096968],[373.20294857 633.14483643 -57.36950576],[390.25883675 668.43034744 -64.35479879]
58,True,[2.13249891e+02 3.08555260e+02 5.80278563e-04],[115.54701358 348.96686554 -28.78906332],[ 52.41666198 434.34482574 -32.22892396],[ 12.61918724 495.55938721 -35.32676876],[-28.54687393 520.08178711 -38.13101828],[140.65288424 578.0582428   -6.90647883],[116.89003587 671.11221313 -20.10920897],[109.67619449 727.93355942 -34.85744521],[108.76229078 773.63525391 -47.47310802],[204.44184422 586.71009064  -9.59481116],[206.75996482 700.69541931 -19.89227794],[211.9914794  767.04917908 -34.45952341],[221.40983105 814.99895096 -45.82611233],[260.48470259 570.7011795  -17.26620086],[283.47996712 670.84745407 -31.90479778],[296.50970936 728.17073822 -50.32714605],[308.857162   775.35015106 -63.9958629 ],[311.98298693 532.66233444 -28.36597972],[349.04362679 593.9440155  -46.4287886 ],[371.16271019 632.70280838 -57.64892489],[388.27273607 668.28094482 -65.04201293]
59,True,[2.10973291e+02 3.08166618e+02 5.78851286e-04],[112.84968764 348.08870316 -28.2950145 ],[ 49.46470857 433.20350647 -32.16095209],[  9.81107533 494.80928421 -35.96735269],[-32.93027401 519.00312424 -39.59989384],[137.12889612 578.16020966  -6.90119421],[113.54544729 671.17446899 -20.3729412 ],[106.248613   728.04285049 -35.37819475],[105.36859363 773.98950577 -48.20135593],[201.08265102 587.07704544 -10.16548298],[203.85466576 701.03965759 -20.56160443],[209.61592197 767.31851578 -35.03541648],[219.49962616 815.3911972  -46.34153903],[257.40026951 571.18703842 -18.35625932],[281.47857785 670.76843262 -32.88045533],[294.6900773  727.95318604 -50.74429527],[306.97454095 775.15148163 -64.05201226],[309.41392422 533.00914764 -30.01065798],[346.96669579 594.32538986 -47.44553223],[368.91525507 632.98530579 -57.90732622],[385.80261469 668.50667953 -64.84080702]
