,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
0,True,[4.27280092e+02 3.72605759e+02 6.41082397e-04],[332.87115097 315.26113629  76.52233839],[261.47744656 313.56897759  94.48654056],[212.51173019 308.18373591  89.14622068],[154.46206331 294.32095832  79.05251384],[210.89658737 409.69416451  76.23608112],[126.63967609 385.13143134  64.1079247 ],[ 71.56568766 350.54155231  46.11725211],[ 33.54971409 317.26044035  29.69319224],[224.76215363 420.26249999  12.25456595],[127.40428448 376.83920562 -16.2411958 ],[ 93.83727312 307.81899285 -43.72669756],[ 81.62025213 250.45308471 -60.95775366],[241.97950363 419.89766163 -49.68603849],[149.28183556 381.73332608 -72.98637629],[117.01769829 318.61168295 -83.70723724],[103.40621471 271.68658841 -90.81578255],[ 258.90932083  412.42120737 -106.79843426],[ 185.11068821  385.68103981 -127.03970671],[ 143.91748905  347.59034544 -134.40829515],[ 116.48910046  313.74691731 -139.91041183]
