,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
10,True,[3.71341925e+02 6.67532730e+02 1.93745433e-03],[ 329.28082108  658.15732956 -169.7524327 ],[ 302.43180156  599.04327393 -252.45603561],[ 279.65936422  530.40950775 -305.2035749 ],[ 245.32080173  452.34970093 -358.35737228],[ 288.91832829  445.75015068 -166.79040492],[ 266.89071894  317.98756599 -200.50448477],[ 255.30384958  219.18066502 -228.94459605],[ 248.78646791  146.84420586 -248.72053385],[288.33945394 442.30874062 -91.39661551],[ 262.30322421  307.41531372 -112.02836037],[ 246.72374725  214.8832798  -140.29110789],[ 243.02509904  134.8324585  -163.85248482],[285.79179525 447.98518181 -25.49136043],[263.81582916 333.11445236 -36.74253255],[250.97605169 252.94466972 -70.27064681],[245.75737953 194.25378799 -98.77866358],[278.94533873 457.24250793  27.04513393],[261.25872374 367.4650383   18.73106919],[253.51922035 299.53205109  -3.74970758],[252.91549802 247.01580048 -25.46226583]
11,True,[3.69057294e+02 6.62036648e+02 1.93524315e-03],[ 324.28972363  654.11355972 -168.54820669],[ 298.54972243  596.52271271 -254.13066745],[ 277.28551269  529.31980133 -309.91400599],[ 243.06755304  453.57599258 -366.58070326],[ 287.74236202  445.63024521 -178.21056426],[ 264.6664542   318.75886917 -216.06534183],[ 253.1827426   220.60940266 -245.12625039],[ 247.1401763   149.38164711 -264.40432727],[ 287.62381911  441.49600983 -104.1670391 ],[ 261.82768464  305.48446655 -129.22064692],[ 245.21331489  213.34087372 -157.34197497],[ 240.57494938  133.45624924 -180.1507026 ],[285.68818688 446.12955093 -38.67799178],[264.12098944 330.63657761 -53.11762378],[249.47060823 249.84237671 -86.85305536],[ 243.4018904   191.5031147  -115.09523571],[279.35961127 453.4588623   13.96491319],[261.1605227  364.16278839   3.97211837],[252.58106411 295.72960854 -18.87265764],[251.64530575 243.14798355 -40.67778781]
12,True,[3.66443235e+02 6.61503582e+02 1.94071811e-03],[ 322.73472905  654.96974945 -169.6563077 ],[ 297.29744196  596.44798279 -255.18073618],[ 274.11172986  529.98682022 -310.53964734],[ 238.62473667  454.62189674 -366.99993253],[ 286.65844917  444.97163773 -185.10167956],[ 265.6307137   319.89486694 -228.28971326],[ 253.75884891  221.03681087 -261.89431071],[ 246.09865308  146.1859417  -285.05169868],[ 288.72112155  440.89845657 -113.88940036],[ 265.73651075  307.16154099 -147.85089791],[ 248.72405827  211.897645   -183.26288044],[ 242.17151284  128.96773338 -211.49326444],[287.97133684 447.62758255 -50.88725969],[266.76752508 333.22036743 -75.19251913],[ 250.00416398  250.28191566 -114.47743177],[ 241.4091754   188.30715179 -145.84421396],[ 2.82675723e+02  4.58195114e+02 -2.95075251e-01],[263.74622583 367.40441322 -18.87709536],[254.38181877 296.35723114 -45.62492654],[251.83425665 239.62195873 -69.88255799]
13,True,[3.5781725e+02 6.4194397e+02 1.8291204e-03],[ 328.15609574  639.41036224 -177.08017409],[ 299.88465786  590.08031845 -266.24312639],[ 272.39602804  526.48172379 -323.97365212],[ 239.71668005  451.83955193 -381.75899148],[ 288.59540105  435.17649651 -183.96287262],[ 264.05466914  315.0766468  -220.85425973],[ 248.03224146  223.41038704 -249.79841173],[ 236.87316298  155.19430161 -270.20834327],[ 286.59552455  425.94291687 -106.1476922 ],[ 262.01761723  295.35112381 -131.51043534],[ 243.98839295  204.18316841 -160.87553859],[ 234.19823885  124.52496529 -185.30205667],[283.59429359 425.83677292 -37.38658056],[265.06595314 316.10578537 -50.2157405 ],[251.1663866  239.95920181 -83.51969987],[ 240.20469189  182.57995605 -112.42798001],[277.72955775 429.02114868  17.45154485],[260.7790482  345.98593712   8.60535868],[252.1206522  282.43572235 -14.93375324],[246.5773952  232.49786854 -37.68034682]
14,True,[3.68346262e+02 6.63177624e+02 1.73876553e-03],[ 328.0870235   656.76280975 -175.63751042],[ 298.9658618   601.8305397  -268.79587054],[ 267.89437473  539.36313629 -330.89294672],[ 213.02109361  466.98823929 -393.2600677 ],[ 297.36947536  443.72952461 -211.95515692],[ 275.22271156  318.13528061 -257.51821697],[ 254.38957572  224.4006443  -288.5203743 ],[ 234.72947717  153.00378799 -309.87097263],[ 291.51922345  436.88246727 -139.33626294],[ 271.49261713  301.00261688 -175.49770832],[ 248.46635699  207.46015549 -205.33009529],[ 233.35102558  129.25595284 -230.34779906],[283.95407438 442.33489037 -73.87580127],[265.34155011 328.38975906 -95.29634893],[ 244.35448229  248.94295692 -126.12180233],[ 229.43787038  192.15295315 -153.64126682],[274.06245232 451.86458588 -21.99880645],[255.9011668  364.70475197 -36.64945319],[243.10426176 299.31707382 -59.13523346],[233.59578788 249.57006454 -81.77929491]
15,True,[3.59131587e+02 6.62044716e+02 1.57326415e-03],[ 330.69281101  656.76343918 -175.65817416],[ 297.00209856  611.76967621 -263.93845975],[ 246.68415785  548.22435379 -318.54565501],[ 178.65845561  473.72051239 -368.83585095],[ 328.10263395  431.22556686 -171.47544086],[ 296.419909    301.10143661 -202.5846827 ],[ 258.69658113  212.79047012 -227.17820048],[ 224.77626622  149.74499702 -242.98876047],[316.50583506 424.8195076  -84.03690487],[288.49645972 286.3643074  -98.40304703],[ 252.0507431   201.95843697 -117.05190182],[ 220.96018553  130.06095886 -132.44580746],[300.13564825 432.23327637  -5.06396418],[275.53495288 323.81715775  -2.8970729 ],[247.26956606 252.94641495 -17.54367068],[218.74688029 200.13310432 -33.37350234],[280.4447794  447.60798454  59.41238344],[258.23026299 377.67296791  68.9843452 ],[242.42588282 330.72930336  65.17506793],[226.23516798 292.66676903  57.34362781]
16,True,[3.76454269e+02 6.76455059e+02 1.59587884e-03],[ 326.81842446  667.4200058  -176.87881529],[ 283.98365378  614.79480743 -263.45849454],[ 226.80327594  551.66908264 -316.98106885],[ 142.48823941  482.91189194 -363.7741363 ],[ 341.34458184  420.10168076 -146.10157728],[ 316.96993232  286.90258026 -171.28180683],[ 265.20169973  208.84486198 -192.08784163],[ 214.60821033  162.54135132 -202.57998347],[329.84096289 420.68098068 -52.67323673],[302.59141445 282.87488937 -56.18971735],[249.704234   208.62510681 -66.28739744],[202.75887609 155.74536324 -72.78593391],[312.38547921 433.72947693  29.90103878],[285.63285828 325.32105446  43.19184378],[245.65830946 260.13662338  37.2794196 ],[206.20053113 221.17170811  29.5637805 ],[290.58378696 452.89661407  96.79863811],[265.70807397 383.94184113 116.54994518],[242.93513775 340.88104248 118.67880106],[220.79793334 308.84147644 117.0935753 ]
17,True,[3.79958704e+02 6.69558506e+02 1.18230178e-03],[ 323.59594345  672.47262955 -168.12220216],[ 275.1670289   624.58333969 -250.53297222],[ 212.3672086   558.50189209 -300.10217428],[ 126.70674384  495.19105911 -342.32961774],[ 358.61309409  431.12242699 -155.96936524],[ 328.79728317  294.90526199 -190.92893422],[ 263.8131094   226.1746788  -217.20876753],[ 206.92063987  198.33821297 -229.57577348],[346.59635782 424.94750977 -68.24539125],[308.23197126 294.05410767 -84.78144318],[ 235.15375972  236.64761066 -100.74751228],[ 180.67135155  208.80766869 -110.26256025],[329.6474576  432.96240807   9.6262775 ],[297.33091593 324.91161346   6.04554858],[241.33805931 272.26947784  -8.26389503],[191.77220464 246.39684677 -19.62594062],[305.76291203 449.54031944  74.4609198 ],[277.7349329  381.06677055  77.46746153],[239.49573576 342.51022339  72.00561225],[204.68467534 320.307827    66.98287547]
18,True,[3.79845536e+02 6.71806755e+02 6.98007386e-04],[ 319.17371035  678.60466003 -176.92522824],[ 265.37351131  621.88877106 -256.65027559],[ 198.89863551  555.4488945  -301.23446345],[ 116.19117022  483.39408875 -337.6402688 ],[ 370.68033099  426.33527756 -168.97379279],[ 343.48150849  292.79457092 -211.54170513],[ 272.92539954  248.07958603 -245.61788321],[ 205.28342485  242.93243408 -263.99390101],[353.22700381 414.97653008 -81.42566174],[ 306.82171941  286.94137573 -115.64185917],[ 230.37864983  253.80712509 -156.59548938],[ 171.08199298  259.30898666 -184.407143  ],[332.92043924 420.20713806  -3.59965635],[292.76088238 315.09767532 -24.87084076],[229.29211378 286.22317314 -66.4988628 ],[172.98180163 289.09767151 -96.71118736],[309.87197042 434.62881088  61.92563877],[273.20033669 363.78767967  45.52075088],[227.67947316 337.53802299  16.80100221],[187.23455071 332.25740433  -5.31870028]
19,True,[3.83241953e+02 6.62218037e+02 2.91259850e-04],[ 307.60108352  668.00170898 -177.21291125],[ 245.05598724  610.44656754 -254.15950656],[ 181.36847913  541.98022842 -293.85049224],[ 111.69949472  465.35648346 -321.95439935],[ 375.47338486  430.23319244 -190.78406274],[ 341.11943722  288.10890198 -229.73717272],[ 259.45032477  276.42831802 -247.14735389],[ 193.79119992  308.13474655 -251.61097884],[368.50165844 420.74355125 -98.72523397],[ 308.53333354  280.50962448 -132.00896412],[ 222.84708738  274.58839417 -158.49137127],[ 175.2792263   307.25423813 -175.17859519],[353.89577508 425.71792603 -15.20574633],[300.19216776 316.48633003 -37.79493883],[229.17572737 311.69981003 -74.0412882 ],[184.15014982 340.68858147 -99.37753379],[334.77296591 435.91252327  56.87774017],[287.25608826 361.21862411  39.54854026],[233.28459263 346.08381271   9.91197601],[196.61283016 358.54245186 -12.50557892]
20,True,[ 3.84878025e+02  6.61283169e+02 -1.09518336e-04],[ 300.59034705  664.9213028  -154.02365863],[ 236.66144013  605.3950882  -215.33156991],[ 174.16864693  536.52500153 -246.07264638],[ 114.7094965   462.00874329 -265.51402152],[ 373.56260061  425.98365784 -152.90166914],[ 326.12280965  282.12733269 -193.54978502],[ 243.91547441  294.94216919 -215.36079526],[ 190.67853928  342.76531219 -221.42212629],[372.40681529 418.61620903 -74.45277661],[ 297.47585177  279.60488319 -115.76464266],[ 210.45953035  306.26913071 -141.80216789],[ 177.65356064  361.4661026  -151.7616713 ],[361.67518973 422.84216881  -5.5731653 ],[297.87654161 302.9227066  -41.59887314],[219.67591166 330.24393082 -72.35234946],[188.02880108 379.89944458 -85.13053805],[347.93274164 426.7132473   53.71356502],[302.02316165 335.78009605  28.83426324],[241.60079777 337.33148575   5.75227568],[209.3932718  370.20469666  -6.14674598]
21,True,[ 3.71922441e+02  6.62011127e+02 -5.70667328e-04],[ 279.6825707   659.39661026 -105.69114268],[ 219.1035229   597.34062195 -147.08212316],[ 166.08267188  526.80582047 -171.56797707],[ 120.99775851  466.36198997 -184.60713387],[357.86462903 428.79821777 -91.74983025],[ 317.17048645  293.26332092 -137.18633294],[ 240.69476366  324.95492935 -161.98397756],[ 202.55112827  381.79344177 -168.41975033],[363.21187019 419.98417854 -45.31569064],[289.29867625 293.79970551 -95.13054818],[ 210.84229231  346.55771255 -113.70470613],[ 196.64974809  408.24299812 -111.87311679],[362.47727752 417.62935638  -8.81014533],[292.03758717 303.07328224 -55.69834605],[223.67154479 358.77822876 -67.46079683],[216.81514263 422.79450417 -59.18541223],[357.66568422 421.09170914  20.17237499],[307.92111397 325.54249763 -11.29348129],[249.19541359 348.55321884 -18.8942568 ],[230.89233041 402.11256981 -12.70255934]
22,True,[ 3.75659294e+02  6.74235764e+02 -6.72521080e-04],[ 282.13041902  668.43795776 -113.51600468],[ 220.20315886  602.86342621 -157.95427501],[ 170.32509506  522.40184784 -183.02540839],[ 133.58522594  461.01470947 -194.68101203],[366.86622977 431.59767151 -98.36640269],[ 293.35823178  300.4044342  -136.0701853 ],[ 227.79951274  352.24694252 -152.30451286],[ 214.98434186  413.25556755 -155.23692906],[374.89708543 420.02672195 -46.68905675],[279.95206833 303.37526321 -95.56620061],[ 214.37946081  372.06550598 -108.51327181],[ 218.71623874  430.39186478 -103.25818866],[370.76675177 416.91349983  -4.47979918],[283.17219973 315.32953262 -52.67194927],[228.22638631 378.82292747 -59.01617959],[240.76118052 438.01534653 -47.18524799],[359.88320589 418.69377136  30.00975475],[298.09193373 327.25304604  -4.63164859],[251.35670543 363.91965866  -9.68073305],[255.82288921 421.65412903  -0.98431761]
23,True,[ 3.81234770e+02  6.97770996e+02 -9.02561410e-04],[ 283.94786239  671.6040802  -103.38210672],[ 217.19220757  596.35185242 -139.04655218],[ 165.93052626  514.00337219 -152.78000414],[ 138.50776613  460.94773293 -152.29984581],[ 371.98266149  440.19255638 -102.9619199 ],[ 271.44308209  312.11554527 -131.84338063],[ 213.91193569  376.10315323 -138.65447223],[ 216.15232587  438.11362267 -137.08317518],[382.07255244 426.08325005 -51.33432627],[267.64179111 312.55817413 -94.38716054],[ 213.7177223  388.0475235 -101.9387269],[228.93329859 447.55565643 -95.61378032],[375.65533519 423.86137962  -6.04773374],[272.92807102 328.1193924  -48.63344774],[228.49794388 395.41514397 -53.10606077],[247.45965958 454.77490425 -42.82730743],[363.17627192 428.77444267  32.67533273],[287.10722566 352.06460953  -3.55616885],[250.39141595 391.40310287 -13.00187074],[262.46813178 444.75379944  -7.69116528]
24,True,[ 3.81925943e+02  7.00712585e+02 -1.06070484e-03],[279.11834121 666.19857788 -83.87697816],[ 211.52166903  585.51029205 -112.13072956],[ 167.12865293  504.57029343 -123.44107658],[ 150.44055998  454.63448524 -122.23860472],[371.20030403 437.24401474 -78.79237086],[ 261.42065406  322.89110184 -109.54022259],[ 215.69506824  393.07582855 -123.05697083],[ 223.30862582  456.23551369 -125.82476914],[382.40362287 426.03309631 -38.89479205],[261.57379746 320.52540779 -80.4124707 ],[218.23007762 400.46081543 -90.65751672],[237.84751296 461.97710037 -86.97660327],[377.4588418  423.82049561  -5.06066708],[269.76919055 329.17007446 -48.68414551],[230.5166173  400.11757851 -53.4091571 ],[250.65862834 461.7615509  -42.99491867],[366.57742023 430.01163483  23.48981425],[287.29484081 349.51643944 -12.93130685],[253.76583338 395.52886963 -19.11455333],[265.85299373 454.31902885 -11.04609478]
25,True,[ 3.81300945e+02  6.94633942e+02 -1.14271030e-03],[276.80509686 659.08435822 -77.11203396],[ 206.11282289  580.69673538 -103.02887589],[ 165.56289196  503.26663971 -114.23387647],[ 155.06265521  459.41056252 -112.1890837 ],[369.9827528  439.9302578  -72.29572535],[ 254.82130945  332.82039642 -110.45919567],[ 215.34883797  410.34916878 -127.70389795],[ 230.09593964  471.03209496 -131.94046319],[379.16897535 428.3586216  -39.08731565],[252.67232895 330.71554184 -88.25847119],[217.87219584 417.890625   -98.42279345],[245.9137094  477.07448959 -92.4738577 ],[374.2380023  421.86902046 -12.88044009],[262.05421329 335.22439957 -62.29196548],[230.70159316 414.92583275 -64.49611768],[258.81148696 472.43674278 -50.52516147],[365.76564431 424.61402893   8.07626378],[283.09028506 351.99854851 -30.46255656],[258.89053702 405.30243874 -34.69022021],[280.56605816 462.06253052 -24.1889555 ]
26,True,[ 3.83848958e+02  6.98051147e+02 -1.14704880e-03],[269.12695706 659.41778183 -69.47249383],[198.14606667 577.1884346  -91.10863477],[162.93962717 498.84584427 -97.58781105],[165.54069936 461.82938576 -91.17573559],[369.37600493 444.11398888 -73.28099459],[ 251.57560587  344.99127388 -105.74153066],[ 219.37540233  423.68937492 -116.82245225],[ 238.23342919  482.24487305 -117.49976903],[383.01745176 433.77242088 -41.57713115],[247.89672017 344.31487083 -85.32173395],[217.41308749 432.61825562 -91.93443596],[248.13221276 490.42036057 -85.06399244],[380.54729819 427.48449326 -15.10582231],[259.04635191 348.01898003 -59.42637652],[232.05970287 428.52753639 -60.06816342],[262.90511191 485.66986084 -46.61024809],[372.23770738 430.82210541   6.98397288],[282.38807201 365.97221375 -26.8972832 ],[264.42494273 417.53837585 -30.24848007],[289.33066964 470.28991699 -20.39352447]
27,True,[ 3.86851927e+02  6.96902161e+02 -1.03122751e-03],[272.37742424 660.23529053 -92.64007688],[ 196.24817312  565.40668488 -117.44401395],[ 167.21684396  487.83651352 -119.34022576],[ 177.94842124  469.25754547 -105.85179359],[378.64542961 434.51914787 -94.44377661],[ 242.3908639   359.49534416 -126.8517682 ],[ 221.93833351  442.80495644 -138.2093811 ],[ 253.20611     488.11975479 -140.36982   ],[394.42744017 427.75374413 -50.53441912],[243.7986052  357.49740601 -92.52750456],[222.55225897 445.0649929  -96.94881231],[259.87653852 494.56804276 -89.17030692],[388.06230068 424.94307518 -13.03418599],[253.0023694  364.38491821 -53.86729985],[232.41809964 444.20248032 -53.43804047],[267.27742374 491.80469513 -40.27044743],[372.93953419 435.29651642  17.39588834],[273.26982737 386.57541275 -14.4666053 ],[266.15519285 434.5435524  -19.0096394 ],[296.44408107 478.59927177 -10.36321577]
28,True,[ 3.84859743e+02  6.99926834e+02 -1.01103556e-03],[270.4437232  661.64686203 -91.93376005],[ 194.14301455  563.43681335 -114.20598686],[ 164.91583049  492.80731201 -112.74283648],[176.43906713 477.99473763 -95.5777958 ],[376.67477846 431.3783741  -92.83550531],[ 235.53822756  371.08732224 -124.74328637],[ 224.36490655  454.80969429 -137.26659   ],[ 260.43307543  490.12401581 -140.96348405],[391.94148302 425.71901321 -49.14116576],[238.88300121 367.79946327 -88.65157306],[227.522403   453.86993408 -92.49186605],[269.09053802 493.26948166 -85.54880172],[384.99779105 424.01556015 -11.77064426],[246.5346837  374.30877686 -48.44349101],[234.23264623 453.73314857 -46.33703694],[274.09965992 491.15112305 -33.94225806],[369.41598058 435.41464806  18.26769613],[264.9305284  394.0375042   -9.44926277],[264.55011606 443.75538826 -11.48665868],[298.93322468 481.94389343  -2.179656  ]
29,True,[ 3.88537245e+02  6.98194084e+02 -1.02348366e-03],[279.08264637 661.373806   -92.37304151],[ 198.48082244  565.41332245 -112.78006822],[ 164.29566085  502.59349823 -109.0832144 ],[173.33633602 488.28180313 -88.58334571],[382.66372204 429.85150337 -84.36449111],[ 237.04841852  383.75796318 -121.83348924],[ 231.21944189  466.56406403 -142.25038111],[ 269.05926883  495.11026382 -150.40357769],[392.15478301 427.68939972 -41.26983851],[234.65741158 380.24474144 -81.24548972],[229.5685637  463.63946915 -87.56285638],[274.79813933 497.35084534 -82.87358791],[382.3367393  427.94251442  -6.12905698],[246.13061428 388.60599518 -42.43816048],[237.16374278 462.91829109 -41.14370361],[278.4549129  492.79100418 -29.44554538],[366.2833643  440.38985252  21.04448654],[265.17466307 403.71385574  -2.8018202 ],[268.08705926 451.72639847  -2.43413284],[303.04839849 485.95184326   8.14978732]
30,True,[ 3.83801805e+02  6.95493164e+02 -9.23074501e-04],[ 286.00522399  666.87246323 -112.65568346],[ 204.15998697  569.51545715 -132.48596013],[ 167.56094992  505.17059326 -121.1165911 ],[181.58428967 492.29330063 -90.97213984],[379.99330401 429.73022461 -99.41680133],[ 231.09587789  394.52871323 -132.36497909],[ 234.5676434   477.1075058  -147.60040641],[ 274.71828461  498.91616821 -151.57262385],[387.56984711 424.53726768 -41.05020985],[233.27620804 395.55799484 -74.49930221],[236.90728068 474.55089569 -78.06453735],[280.20518303 501.90307617 -71.87826633],[373.96042585 423.88627052   8.22527071],[242.83114314 400.56758881 -22.23101601],[241.57332659 469.35979843 -25.50787814],[280.83146811 493.44566345 -17.85826363],[354.19337153 434.84155655  48.06388736],[260.64537764 412.49668121  25.15422486],[270.87453961 453.85811806  18.2601504 ],[305.86339831 480.37885666  23.64743963]
31,True,[ 3.76815755e+02  6.92660694e+02 -8.68235306e-04],[ 282.64495254  665.07413864 -114.6807459 ],[ 202.56878257  565.45858383 -136.07865036],[ 171.01782918  502.3830986  -126.87565058],[193.70997727 498.15244675 -99.10084248],[379.96942163 430.63516617 -93.95382553],[ 230.70135176  405.79662323 -130.45973897],[ 236.72130704  487.45903015 -148.79261076],[ 279.96877313  505.20795822 -154.42275524],[387.59150863 424.11011696 -37.1428965 ],[232.31412113 404.91605759 -71.75410688],[237.22563744 481.39989853 -75.48940748],[282.60362506 502.72842407 -68.92858207],[374.63029146 424.10608292   9.03134007],[242.90156722 411.26160622 -22.95135409],[242.97929764 476.47293091 -25.9869884 ],[284.26718473 493.19984436 -17.67620869],[355.73832393 436.37512207  45.08900508],[261.57807827 417.94232368  22.90711373],[272.46638775 458.45704079  17.54238121],[308.51463318 482.64535904  24.00381669]
32,True,[ 3.83988873e+02  6.95942917e+02 -8.76821130e-04],[ 284.70253944  669.23938751 -108.99432331],[ 204.64048326  567.10384369 -131.96552038],[ 171.32200778  501.09775543 -126.53276771],[ 187.48391569  497.55723953 -102.55644232],[382.85764575 437.17864037 -82.68179655],[ 228.71632934  409.718256   -126.08854562],[ 233.40287805  490.05306244 -153.60945046],[ 279.89229798  507.73412704 -164.99671519],[392.10885286 431.9601059  -31.48165181],[232.35968113 410.73540688 -65.62212646],[240.53466797 484.45386887 -71.29895747],[290.02097368 502.05591202 -67.57543713],[381.79021239 430.81343651   7.86856625],[249.46574807 419.1894722  -20.1179979 ],[250.29986143 481.13153458 -21.53167762],[294.99143958 490.84676743 -14.59095586],[365.09693742 441.21050835  36.66861624],[266.62820578 423.82933617  21.61431849],[279.01418567 467.51172066  20.19188605],[316.86123848 489.88037109  27.4798087 ]
33,True,[ 3.79711189e+02  6.98674164e+02 -7.38764677e-04],[ 291.77591085  675.47716141 -124.02759522],[ 215.43175042  569.90615845 -149.99736786],[ 176.08322918  503.76497269 -144.01513517],[ 198.28113735  501.07200623 -119.8042345 ],[376.95592761 433.86717796 -88.79300863],[ 228.49602878  422.49094963 -123.31053615],[ 232.04877555  498.07640076 -142.41863608],[ 278.72370243  513.32393646 -149.83508348],[387.90471554 427.34656334 -30.53463221],[229.01339471 419.98761177 -57.66555727],[241.47665441 488.30062866 -58.98231536],[290.96883416 502.79829025 -53.75522241],[377.47738123 430.35481453  14.75320503],[243.00981045 432.47777939 -12.03764845],[251.69427752 490.30517578 -14.93974596],[295.62026739 494.60134506  -9.65014178],[360.62291622 446.74132347  48.51354897],[261.23411715 435.12448311  31.33127041],[281.55762792 476.49767876  27.11787343],[319.55611825 493.74092102  32.06157424]
