,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
10,True,[ 2.33939009e+02  7.32840443e+02 -7.89197234e-04],[153.60095322 644.80379105 -90.8125028 ],[ 117.77344286  524.33258057 -101.43890262],[119.10781503 420.41496277 -83.28769952],[158.56786251 377.28378296 -50.08881301],[328.3234334  480.07387161 -75.84070712],[307.61382937 337.45336533 -63.60051602],[243.86870742 305.18194199 -42.73793757],[186.99348986 301.28471375 -23.83907206],[372.31601715 479.62449074 -11.10664967],[345.07734776 320.27152061  -3.13647866],[261.26628757 305.67363739  10.20696536],[197.01252222 327.73235321  24.75674763],[383.3182025  481.39858246  49.87243518],[344.4281137  351.7241478   52.62681976],[262.37302065 348.46381187  44.30684075],[202.24270105 370.96040726  43.12803403],[375.78346968 488.63096237 105.92752039],[335.81365228 405.2833271  100.19083053],[276.13210917 392.55869865  85.76375127],[228.42219293 401.13747597  80.96903175]
11,True,[ 2.35281637e+02  7.28768063e+02 -7.92184944e-04],[157.06359386 640.80711365 -90.34072101],[122.09669441 522.9359436  -98.39516133],[121.46644235 421.3724041  -77.86610752],[158.78499269 377.06437111 -42.32542321],[332.66275406 474.01508331 -65.26109442],[308.48611593 334.63199615 -49.0938516 ],[245.1860851  303.4208107  -28.36967714],[190.10885417 299.87348557 -10.27306739],[3.74326773e+02 4.74614697e+02 3.07895481e-02],[345.49532175 319.95901108  13.29687417],[262.40647852 307.5293541   26.05662391],[199.36762512 330.79596519  39.15574417],[383.57192874 477.79618263  60.95550522],[345.92240453 351.36649132  67.45553836],[265.11830449 349.14287567  57.84150884],[206.30322218 371.33185387  54.82566118],[376.96294427 486.32051468 116.79127961],[340.53035975 404.70814705 113.34690481],[283.20837736 391.429739    98.33916485],[236.851421   398.09549332  92.44179189]
12,True,[ 2.38246175e+02  7.29919853e+02 -7.85650006e-04],[157.36891508 642.92650223 -91.02716267],[123.35282117 522.19940186 -99.82985884],[124.19287294 419.86590385 -79.35200572],[159.72612619 372.58501053 -43.99879977],[331.2751615  474.75628853 -74.18563664],[306.78116441 335.08260727 -59.4153969 ],[243.21181297 302.52119064 -37.71256953],[188.51811647 297.53866196 -18.689446  ],[374.93918538 476.56359673  -8.78923617],[346.05733037 320.19733429   1.28928729],[263.23059797 304.48130608  15.14391001],[199.65048015 324.86380577  29.70964573],[384.70708251 480.70672989  52.80547097],[345.05578279 352.5825119   55.98611757],[265.27791739 347.38966942  47.16046438],[206.64251626 366.70463562  45.48380077],[377.38967299 489.6393013  109.61623102],[337.72958636 405.59738159 103.86558831],[279.78193045 391.840868    89.44167942],[232.87339389 398.58283997  84.40655887]
13,True,[ 2.39540733e+02  7.33338718e+02 -8.02809620e-04],[159.36077714 647.63523102 -88.49229008],[122.91650087 523.30278397 -95.69190502],[121.95257932 418.8628006  -73.68583649],[158.8274467  375.60836792 -36.50268674],[330.67085981 478.8519001  -76.18712246],[307.27384329 336.54307365 -63.68826047],[243.53784621 302.65926361 -42.32874244],[187.75413752 297.35916138 -23.06586765],[373.32017183 479.32265282 -12.44467199],[345.74891925 321.1664772   -4.53982601],[265.01783431 304.09532547   9.83536005],[201.83068156 323.71793747  25.28003186],[383.09193134 482.04866409  47.70172074],[341.8036902  355.06278992  49.83208939],[263.72345388 348.94632339  41.92689389],[205.47833025 367.03070641  41.32498205],[374.67252016 490.62852859 103.13437521],[334.22511935 409.00531769  97.16676325],[276.95572972 395.39671898  83.29737961],[229.53774512 402.26277351  78.84637982]
14,True,[ 2.37141421e+02  7.31378746e+02 -8.23082612e-04],[156.42353296 645.14820099 -92.11728752],[ 119.47876453  520.97637177 -102.15243727],[123.02196801 416.20336533 -82.83241332],[163.02920222 371.61317825 -48.6828661 ],[332.37555385 479.73833084 -79.41699833],[307.51688361 335.97636223 -68.31320018],[244.13728774 303.92246246 -48.77893478],[190.14527321 299.77134705 -31.0530261 ],[375.2215898  479.56861496 -15.09512734],[343.79677534 320.20065308  -7.04461126],[260.68866849 306.69836998   6.16543729],[197.93019176 330.48877716  20.27931668],[384.73901153 481.4887619   45.31874835],[340.02026796 352.24036217  46.76402718],[259.85671163 352.06086159  37.53290445],[202.35796094 376.39163017  35.71709454],[376.40054941 489.25243378 100.71355551],[332.65921354 406.92873001  93.05516213],[273.82069945 396.73762321  77.85845518],[226.34106159 407.63877869  72.48787075]
15,True,[ 2.38879010e+02  7.31704845e+02 -8.17420162e-04],[155.86799383 646.69063568 -90.60518146],[ 120.86930215  521.01596832 -100.54958135],[122.17081189 415.79415321 -80.88179827],[159.30258393 372.37206459 -46.29972875],[329.14103508 478.18711281 -86.51988477],[306.21806145 333.49508286 -75.83902538],[241.63420737 300.55303574 -53.49785104],[186.00127637 297.79887199 -33.4928298 ],[375.01884699 478.92748833 -22.19555654],[345.53568363 319.72512245 -17.36679375],[262.67380357 302.96487808  -2.0929072 ],[200.2811265  323.73058319  14.12575319],[386.71265602 481.06023788  39.09156024],[346.79327488 349.16730881  38.33957881],[267.82889128 343.78489494  31.71943568],[209.93017495 363.71704102  32.1675624 ],[378.96597505 488.55422974  95.77624977],[339.37969208 402.62489319  87.36464381],[281.29865527 389.4526577   73.60414714],[234.03867424 397.74573326  69.47966337]
16,True,[ 2.38828075e+02  7.31252346e+02 -8.12796015e-04],[157.17167616 643.06108475 -89.88590956],[120.57293683 518.00605774 -97.41368204],[122.14383155 413.74806404 -75.58786601],[161.82827532 373.37453842 -38.57419834],[331.54659033 476.91836357 -76.22822464],[308.73082995 332.33219147 -62.55944744],[244.61153984 300.79633713 -40.22868544],[189.91570294 298.3870697  -20.49650922],[374.85334396 478.58862877 -11.38628908],[347.20178604 319.51106071  -2.26160059],[264.14368093 304.73974228  11.85135193],[201.1318481  327.56824493  26.85298048],[385.18991232 481.36814117  49.83637825],[344.6349442  351.44268036  52.36991912],[263.93041313 348.80659103  42.87337035],[205.12643516 371.59812927  41.05208069],[377.14511991 489.43994522 106.36479825],[335.72967768 406.67215347 100.04990995],[277.10188866 395.30407906  84.65785503],[229.61700439 405.17269135  79.09554362]
17,True,[ 2.37714824e+02  7.26518784e+02 -7.86850874e-04],[158.34818959 639.21432495 -91.00328028],[123.04783791 519.09152985 -99.07740265],[123.82864237 416.66833878 -78.27642113],[161.86353564 371.89576149 -42.46485516],[333.54823709 473.38668823 -70.17553568],[309.97776747 331.4235878  -56.88248768],[246.28058732 299.80075836 -37.0304811 ],[192.1055764  296.1974144  -19.03836787],[375.75726986 473.62438202  -4.85984188],[348.93818378 316.10152245   4.47113648],[265.57528853 301.95419312  16.68659225],[202.81829238 325.26157379  30.4158137 ],[385.23333192 476.41253471  56.1657545 ],[345.92311263 348.23965073  58.93787384],[264.38499928 345.91658592  48.4135133 ],[206.52207434 369.83728409  46.00493252],[377.54629254 484.01166916 112.24840343],[337.38985777 401.88405991 105.98001659],[277.59041548 390.02577782  89.99059618],[230.44841409 399.94886398  84.16570723]
18,True,[ 2.41066099e+02  7.23847961e+02 -8.11298446e-04],[163.05899084 637.66891479 -91.41776204],[127.08008319 519.54093933 -98.50518286],[122.40671486 419.55233574 -76.12423807],[157.02194452 374.63267326 -38.69206533],[338.10266018 468.48855972 -70.71960032],[312.79601812 327.93165207 -55.94194964],[247.70092964 297.69879341 -35.2238524 ],[192.58584738 295.69870949 -16.71248931],[379.17660356 470.05494118  -4.43387305],[350.70335627 314.022789     6.95838712],[266.26931012 299.35855865  19.58540976],[202.42117524 322.06512451  32.92901672],[387.61268735 474.05562401  57.61750281],[348.60711336 346.76656723  61.52405173],[266.33188069 343.00535202  50.17534241],[207.69849122 364.87624168  46.62955999],[380.11133194 482.68861771 114.85498756],[341.52769089 399.97069359 108.8284421 ],[282.05185175 386.58182144  92.17737973],[234.8777765  394.39441681  85.52833915]
19,True,[ 2.44176732e+02  7.18708649e+02 -8.15002588e-04],[163.22909653 632.6158905  -91.56221509],[126.51566058 511.28700256 -99.30205643],[128.13271075 408.34608078 -77.24114209],[168.71123135 367.85937309 -39.68925163],[339.03330088 466.26906395 -74.78028238],[317.12816119 323.2777977  -59.89745826],[251.78774714 293.39979172 -37.56310344],[196.45630717 292.58594513 -17.95277126],[381.82326794 468.06189537  -7.98727663],[353.66586685 309.54769135   3.71061581],[267.89612889 296.23620987  18.33217777],[204.59778786 320.3623867   32.96881534],[391.53667331 471.45252228  54.93658394],[352.42520571 341.87404633  59.39434692],[269.05835152 340.44516563  49.83256012],[210.19049942 365.28150558  47.46339574],[384.25637484 479.83669281 113.03676367],[344.84341621 396.64260864 107.94695824],[284.73717213 384.89893913  92.36320853],[237.24618852 395.68476677  86.41976058]
20,True,[ 2.46147995e+02  7.12045097e+02 -8.21573440e-04],[165.74566305 626.96840286 -91.94339991],[130.13131589 508.87853622 -99.53498214],[129.58135307 408.26602936 -76.98439837],[166.11431122 365.83070755 -39.16947573],[342.15951204 461.08617783 -76.7681855 ],[317.51153469 319.88782883 -62.52516478],[252.69400656 289.18507576 -40.67216322],[197.71150053 286.32090569 -21.42335996],[384.56732869 463.05107117 -10.08130923],[355.74492216 306.45475388   0.70623429],[271.34172678 292.76510239  14.71490711],[208.51911843 314.95854378  28.78761895],[394.18964624 466.57470703  52.79919863],[354.79352117 337.97593117  56.2299867 ],[272.71544695 336.61645889  46.28148705],[214.45120454 359.99207497  43.60046357],[386.8224442  475.06728172 110.83634108],[346.87155247 392.45495796 104.55829829],[287.94294834 381.35204315  88.56300384],[240.81554353 391.69961929  82.37166345]
21,True,[ 2.48158638e+02  7.12081375e+02 -7.94945877e-04],[168.89091253 624.41699982 -91.09891444],[134.98437345 504.73194122 -95.14472634],[133.83713365 403.74189377 -68.4533    ],[169.64002132 359.97925758 -25.8990971 ],[343.03672314 457.34996796 -67.9690057 ],[317.58504868 318.07891846 -49.88563567],[253.13616872 286.5281868  -26.96442023],[198.61935318 282.65407562  -7.14440351],[3.83972297e+02 4.60205326e+02 7.18293724e-03],[358.62155914 304.48253632  14.52686146],[276.87648654 287.50468254  28.81260574],[213.46346498 306.8830204   43.10817093],[392.3103404  464.56363678  63.75071034],[357.32115984 338.99951935  70.29217958],[278.37241888 330.45084     58.98126125],[220.3149426  346.23538971  55.21556854],[385.38267732 473.55686188 122.67401576],[348.83360982 391.92415237 119.22718674],[293.64147305 376.13888741 102.81603456],[248.58245373 380.38424492  95.90958238]
22,True,[ 2.47962590e+02  7.09004860e+02 -7.96813388e-04],[170.60294509 621.48674011 -92.16773987],[135.26278675 505.03046036 -98.54185134],[132.30234414 406.70239449 -75.04070342],[167.43965507 361.42318726 -36.18069291],[345.84274292 453.64648819 -68.48113328],[321.0808897  314.43408966 -52.3390241 ],[256.46605611 284.53911781 -31.23974003],[201.76244617 281.73897743 -12.56943293],[386.48689985 456.92278862  -1.23622607],[359.81780291 302.4105835   11.66612461],[275.49751997 287.99114227  24.27496389],[211.12976611 310.42639732  37.51116246],[394.45891857 461.94219589  61.53915524],[357.44704127 336.1782074   66.80519789],[275.11253715 332.36698151  54.73064661],[216.05766535 353.44596863  50.6385988 ],[387.10742354 471.34995461 119.381859  ],[350.18138766 389.12830353 114.67545122],[292.33830571 375.551548    97.76252747],[246.12623692 382.76833534  90.75778574]
23,True,[ 2.50383257e+02  7.08738327e+02 -7.80507537e-04],[171.09160066 620.04032135 -92.21733928],[135.88512897 499.92393494 -97.55395889],[135.62683225 398.54782104 -72.48837769],[174.38917279 353.72935295 -31.55796401],[345.4816103  453.46552849 -66.92721695],[321.9843328  312.97891617 -48.55949521],[258.37030649 281.58359528 -25.74163266],[203.38594973 278.3407402   -6.07819274],[386.4853549  455.98116875   1.01555493],[361.39165878 300.06225586  16.19172368],[279.60149288 283.82080078  29.77450959],[215.45027375 305.10761261  43.34449232],[394.75023866 460.14616013  64.48387071],[360.21080017 333.23504448  71.5236032 ],[281.13131762 326.37971878  59.93198633],[222.69809604 344.68042374  55.7955654 ],[387.83139467 468.78616333 122.97492743],[352.40560412 385.62618256 119.68721241],[297.18739629 370.1119709  103.19772631],[251.97349548 375.34083366  96.15374118]
24,True,[ 2.49799796e+02  7.06535225e+02 -8.04116939e-04],[170.84693491 617.60204315 -90.7620424 ],[135.54041147 499.76926804 -94.32257026],[134.40889478 400.84854126 -67.51739681],[170.75003743 356.52746201 -24.74873722],[345.45412302 450.56442261 -65.26695237],[321.22350812 309.88712311 -47.36896858],[256.25647366 280.10976791 -24.8982013 ],[201.23666346 278.16965103  -5.14743285],[385.94442844 453.42244148   2.49105871],[361.91629887 296.04131699  17.05317445],[279.04910803 280.4744339   30.56344718],[214.85429227 302.11752892  44.48717773],[394.008919   458.07583809  65.73259458],[361.61799431 329.98077393  72.28329331],[281.50500298 323.51606369  60.09056523],[222.70874977 341.95158005  55.94041273],[387.07662106 467.43596077 124.13449466],[353.28809381 384.38192368 120.55194318],[298.01323771 369.02243614 103.46592039],[252.72593558 374.4881916   96.1842379 ]
25,True,[ 2.50197943e+02  7.08159599e+02 -8.05774187e-04],[172.30242491 620.53373337 -91.00929916],[136.85468316 499.47429657 -98.06977183],[133.53170782 398.71562004 -75.7241115 ],[168.6209482  355.50736427 -38.53818968],[345.42946815 451.8551445  -73.28364998],[320.82745314 312.24128723 -61.17383435],[255.80204844 279.96236801 -41.89522237],[199.54273582 275.09985924 -23.94354746],[387.21251249 453.7684536   -8.37053245],[3.60323678e+02 2.97399788e+02 9.91502870e-02],[277.47483373 281.31454468  12.23412897],[212.63001144 301.66288376  26.06726557],[396.24053836 457.4130249   52.30895385],[355.31729221 331.41652107  53.56829122],[274.36796665 328.00835609  42.5751704 ],[214.80573893 348.31357956  40.26984394],[388.16729307 466.5502739  108.20461124],[346.13737822 384.79785919 101.05819255],[287.7569747  373.16041946  85.53494543],[240.01247406 381.57548904  80.21474898]
26,True,[ 2.51880879e+02  7.05806007e+02 -7.98227895e-04],[174.00834203 616.75981522 -88.98382634],[138.37179422 499.1040802  -94.66772228],[135.44465661 398.90444756 -71.69267893],[171.76212609 352.03668594 -33.56207103],[347.67312527 447.95645714 -60.59074357],[323.57431412 309.04500961 -43.87626171],[259.70414758 278.76391411 -24.26242925],[204.43886697 275.62294006  -6.830575  ],[387.46469378 450.91378212   4.53171702],[359.95807171 296.67102814  19.29239184],[277.1408987  282.55846024  30.76529078],[213.21072042 304.51878548  42.60532916],[395.20046353 455.4832077   65.00301093],[360.22966146 329.02247429  72.18047351],[280.33067822 325.15771866  60.66832915],[221.79812908 345.29445648  56.29657656],[387.83229589 464.60772514 120.545699  ],[352.22455502 382.13647842 117.52987146],[295.90511799 368.85457993 101.86188161],[250.31000018 375.29900551  95.39442122]
27,True,[ 2.50700406e+02  7.04799900e+02 -8.05239288e-04],[172.68034279 618.43677521 -92.02032566],[138.71596456 498.56655121 -99.50445324],[137.4898839  397.09888458 -77.27732778],[174.0702045  350.62643051 -39.79073569],[345.14275074 447.87471771 -72.56035477],[321.44919991 307.80647278 -57.83863217],[258.26653719 276.96224213 -36.44041792],[204.47918057 274.54939842 -17.63588704],[387.89164782 450.9075737   -7.05033593],[359.57077146 295.42064667   3.88345208],[277.11627603 282.74694443  17.47753546],[214.46869791 306.05701447  31.78328566],[397.61223078 455.6098938   54.16130349],[359.84606266 327.58028984  57.58438289],[280.97865701 325.57376862  48.10820416],[224.18369651 346.64697647  45.94055951],[390.6253767  464.90412712 110.40363371],[352.58465767 380.59498787 103.97126466],[296.06814265 368.44945908  88.58534932],[250.48940778 376.59636497  82.97061414]
28,True,[ 2.51367102e+02  7.07158127e+02 -7.81418271e-04],[173.03241491 622.20027924 -92.8320694 ],[ 138.12605023  500.8370018  -101.75202906],[136.43057764 398.32517624 -81.30678087],[173.4530282  353.43031883 -45.90668321],[343.96485329 452.73817062 -73.85099351],[321.55554414 314.015522   -62.39151031],[258.40452075 280.9305954  -43.8324438 ],[203.72208953 275.43657303 -26.8305485 ],[387.19860792 452.61986732  -9.26369045],[361.05231643 297.58143425  -1.43040036],[279.75975394 282.81043053  10.45740757],[216.7682147  303.91456604  23.99835303],[397.55078673 455.57195663  50.8080487 ],[359.24320936 328.46251488  51.49150908],[280.731529   325.06267548  41.5451096 ],[223.22012901 344.76448059  39.62294742],[391.08068705 464.57448006 105.8238557 ],[351.83439016 381.208992    97.77230412],[295.47990203 369.06646729  82.60133833],[249.84852612 376.79532051  77.43896842]
29,True,[ 2.50938007e+02  7.10243111e+02 -7.94811492e-04],[173.31119835 623.24626923 -92.98877746],[ 138.45116615  501.42047882 -100.62356204],[136.91461444 398.70062828 -78.19893211],[173.04239273 350.65246582 -40.53877428],[347.069242   452.41971016 -72.25809932],[322.56703734 311.86832428 -57.65961483],[258.18394661 279.12540436 -37.04572544],[203.09953809 273.63378525 -18.52463298],[388.11869144 455.07153511  -5.42470654],[360.12875676 299.11334038   5.7031998 ],[276.81472063 284.31352615  18.61713499],[212.63380945 305.31964302  32.57174648],[395.7967186  459.19338226  57.0867312 ],[355.4898119  332.9766655   60.00114709],[275.48216701 329.98455048  48.88674751],[216.96783543 350.79042435  46.09274536],[387.43405223 467.9954052  114.71776843],[346.5224576  385.67699432 108.10097069],[288.36352944 374.16292191  92.21558511],[241.10290468 383.07781219  86.49231702]
30,True,[ 2.50125073e+02  7.06324196e+02 -8.23536843e-04],[171.99227571 620.48440933 -91.91431135],[ 137.84111917  503.09669495 -101.25886738],[138.22555482 401.49178505 -81.66796178],[174.1868484  352.61890411 -47.45114073],[346.70469761 454.32106018 -71.71002746],[321.81622267 314.16955948 -60.90714097],[257.79300928 281.51103973 -44.21514139],[203.50249708 277.2032547  -28.46022584],[389.28371429 454.47950363  -7.41761466],[360.34237862 298.29872131   0.89268237],[277.12480545 285.38045883  11.98788207],[214.67132807 308.05984497  24.59958896],[399.03481007 457.42412567  52.28663251],[362.60277271 328.68667603  54.10899237],[282.97225714 326.28908157  44.061829  ],[226.36455774 346.91711426  41.58490017],[392.86243558 465.89913368 106.89201325],[356.46783113 381.39192581  99.83469486],[299.94281888 368.65219116  84.56569701],[254.76956964 376.19945526  79.0518102 ]
31,True,[ 2.52469264e+02  7.11461220e+02 -8.04983472e-04],[172.94544697 624.50660706 -89.15838182],[138.27127576 498.59373093 -95.47216773],[139.30414081 392.87215233 -72.82820284],[179.54300523 353.00382614 -35.08885816],[343.8467288  455.76779366 -68.59842092],[319.23705339 315.01633644 -55.27354047],[255.59515357 280.54601669 -35.65461248],[200.97670913 274.3460083  -18.06488693],[386.21962309 456.88207626  -4.45893327],[358.60450029 301.48635864   5.40967997],[277.73757219 285.96805573  18.0838488 ],[215.415802   305.35114288  31.85300566],[395.95826268 460.26283264  55.51858038],[356.36283875 334.12090302  57.93528825],[278.8418591  329.3449688   48.23301941],[221.65823042 348.49514008  46.32238403],[388.57741356 469.24713135 110.71458757],[347.06473589 388.00729752 104.71478105],[290.15902162 374.63338852  89.97781008],[243.64721596 381.94627762  84.90337372]
