,thumb_1,thumb_2,thumb_3,index_finger_1,index_finger_2,index_finger_3,middle_finger_1,middle_finger_2,middle_finger_3,ring_finger_1,ring_finger_2,ring_finger_3,pinky_1,pinky_2,pinky_3
angles for frame_0,158.80175735639628,176.28513457919018,163.20442658993386,166.83843742544838,177.6884085871974,178.15219928602897,177.6163325355149,178.7803471832694,179.09013204510026,167.913612086776,177.59770562770578,179.11938746796773,162.13064168033944,178.94020322527496,175.045186692367
