,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
0,True,[ 1.80490952e+02  4.01695862e+02 -1.21876167e-04],[225.96497297 364.46723938 -20.57935998],[251.31955147 311.02010727 -31.3422212 ],[215.56385994 274.31613922 -42.01904118],[171.90783978 273.4094429  -49.74124968],[207.08280087 243.98740768  -0.67111556],[198.19267273 196.17816925 -23.77104521],[201.23399734 198.87750626 -35.69192737],[200.86977482 223.94327164 -39.12327468],[169.35979486 257.35519409  -1.03204907],[161.3392067  218.29551697 -26.66664273],[178.1873095  274.06827927 -29.8894161 ],[186.7751956  301.06136322 -23.02200079],[139.27946448 276.22739792  -6.27937317],[131.91096425 249.31201935 -35.27167886],[153.52102876 293.19978714 -28.24178338],[159.65034842 310.41061401 -14.35929313],[108.60347986 301.3983345  -13.21401805],[109.18775082 276.61924362 -29.71229374],[129.26861286 304.45262909 -19.84751388],[135.1124382  317.17863083  -7.33246073]
1,True,[ 1.80134497e+02  4.06309357e+02 -2.09787700e-04],[225.29328346 367.71659851 -19.1787748 ],[248.90251637 310.47224045 -28.73005003],[209.97950077 276.09880447 -38.50035042],[165.59366226 280.30776978 -45.20641744],[207.71178961 246.06225967  -2.63698127],[198.01624775 192.46303558 -26.85024261],[200.35281658 205.71416855 -39.92353588],[200.52370548 232.81621933 -44.47618335],[170.04530311 259.58911896  -4.39956944],[161.17411137 218.49210739 -31.04632527],[178.93286705 273.78082275 -36.40838295],[187.55951643 300.89084625 -31.79793924],[139.50113297 278.44341278 -10.74412264],[132.19587922 250.37145615 -39.90198165],[154.81212616 295.71659088 -34.57077742],[161.85522079 313.39805603 -22.1583429 ],[109.22815561 302.70578384 -18.63338783],[110.20508051 275.92172623 -33.73806149],[130.6272912  304.84376907 -23.44446748],[136.1530602  318.56716156 -11.17385946]
2,True,[ 1.78766141e+02  4.04362030e+02 -1.75273617e-04],[223.85175705 366.91795349 -19.06852797],[248.51825237 311.55118942 -28.56859982],[210.88301897 277.08208084 -38.22589874],[166.63977742 280.20936966 -44.9534744 ],[206.15926266 246.28505707  -1.24354636],[196.51972532 195.68714142 -24.79912519],[200.2569437  204.87819672 -37.2865355 ],[201.01916313 230.40998459 -41.42642319],[168.69212866 259.35417175  -2.76171505],[160.96287131 220.16269684 -28.84958267],[178.13007116 275.82937241 -33.24143171],[186.11309767 302.07103729 -27.73876458],[138.27768087 278.09049606  -8.95374812],[131.59041882 251.96269989 -38.08795273],[153.55054379 296.99188232 -32.16330975],[159.91518974 313.55846405 -19.21906695],[107.65187502 302.48167038 -16.64828628],[108.43709707 277.86651611 -32.15662301],[128.67222905 306.25520706 -21.96213797],[134.04395342 318.56529236  -9.60630946]
3,True,[ 1.77865155e+02  4.03285675e+02 -1.03806371e-04],[223.23403358 366.95777893 -20.31331569],[248.78688097 312.90531158 -31.20657384],[213.40779305 277.79335022 -42.18970478],[168.09443593 282.91820526 -50.20619988],[204.28364754 246.40314102  -1.22288388],[195.40697336 197.73645401 -24.41599041],[200.03017902 201.48960114 -36.44881994],[200.10837078 225.78769684 -40.20116597],[167.00601697 259.31600571  -2.47665994],[159.98684764 219.66878891 -27.59055376],[176.82706475 275.84054947 -30.51568508],[183.9772439  301.44964218 -23.76497   ],[137.04622507 277.95240402  -8.61641541],[130.78673244 252.0980072  -36.889126  ],[152.82268882 296.93706512 -29.58161116],[158.11936498 312.96186447 -15.77385664],[106.40522718 302.57650375 -16.52354479],[107.77041793 279.5800972  -31.10155195],[127.61768103 306.62689209 -20.27482465],[131.66105747 317.77627945  -7.63453715]
4,True,[ 1.78557358e+02  4.06245956e+02 -1.86091777e-04],[223.77305031 368.36673737 -19.42557827],[248.97431374 312.71007538 -28.97854328],[212.64707565 276.81159973 -38.61324459],[167.77412653 279.38323975 -45.1877439 ],[205.80128431 247.66321182  -1.22022112],[195.65605402 196.97423935 -25.04009753],[200.11789799 209.41608429 -38.15537542],[201.55283689 235.51412582 -42.8040567 ],[168.67665768 260.51055908  -2.75228223],[160.61951637 220.36266327 -28.94055516],[177.95696139 276.46993637 -34.04661745],[185.70851326 303.28086853 -29.15981233],[138.1691587  279.28678513  -8.96914534],[131.03450418 251.77309036 -37.99577057],[153.19394946 297.05852509 -32.48954415],[159.56181407 314.22805786 -19.87177849],[107.30445385 303.76174927 -16.72375962],[107.76548266 277.91873932 -32.04271495],[128.1736815  306.32564545 -21.85902581],[133.56542587 319.48572159  -9.53622401]
5,True,[ 1.78281240e+02  4.04712181e+02 -1.40575863e-04],[223.18461657 367.79712677 -19.42919657],[249.36104536 315.35429001 -29.86675143],[216.08607531 277.48743057 -40.47618091],[173.51060987 273.97808075 -48.33243549],[204.67700958 247.85095215  -1.06257772],[195.01955509 198.53860855 -24.1688785 ],[200.29367924 203.94798279 -36.66952014],[201.60090208 230.62604904 -40.68536907],[167.28734851 260.59141159  -2.03604659],[160.95537186 220.43485641 -28.40528816],[177.42653847 276.90259933 -32.79767096],[184.95077848 306.24052048 -26.8796584 ],[137.24560976 279.62253571  -7.54684836],[131.56314611 252.06789017 -36.5689373 ],[152.78397918 296.62755966 -29.90435064],[158.46482277 315.05905151 -16.31055728],[106.37480021 304.6320343  -14.56295863],[107.90910959 278.20833206 -30.79442561],[127.41534591 306.2783432  -20.6335178 ],[132.6352787  319.53071594  -7.96876855]
6,True,[ 1.77687474e+02  4.07041473e+02 -1.99708277e-04],[222.83635855 369.36481476 -18.72665092],[247.76442289 314.59211349 -28.16025764],[211.43645525 278.82581711 -37.81340182],[167.68108606 278.10800552 -44.52629238],[205.67442656 248.23015213  -1.38044614],[196.49088621 196.84127808 -25.63710898],[200.20402908 209.09227371 -39.39051121],[200.55874586 236.55099869 -44.3680796 ],[168.03417206 260.77293396  -3.22469518],[160.44515133 219.557724   -29.97663885],[176.64039373 275.58069229 -35.79892606],[184.00704861 304.50653076 -31.39034271],[137.17351198 279.61305618  -9.66876402],[131.00727439 251.16214752 -39.00735497],[152.22302198 296.80025101 -33.90899599],[158.37251186 315.03664017 -21.57564238],[106.31839871 304.15304184 -17.55264133],[108.21232796 278.06575775 -33.34846795],[127.65686274 306.70368195 -23.57584208],[132.6629591  319.81307983 -11.54689506]
7,True,[ 1.77338734e+02  4.07312622e+02 -1.79485687e-04],[222.38536119 369.57328796 -17.66480058],[247.38423586 315.16695023 -26.95141017],[212.06512213 280.29397964 -36.73841536],[168.38513374 281.29529953 -43.92614812],[204.80599165 248.1567955   -0.53494215],[195.38075209 196.20529175 -23.70891988],[199.02319193 202.37323761 -36.69610888],[198.7537694  228.05381775 -41.27042592],[167.21456409 261.10658646  -2.86959182],[160.60312271 220.39424896 -28.33281219],[176.31352901 276.47369385 -32.88277745],[183.09792995 305.15882492 -27.79321343],[136.63211346 280.02500534  -9.71818171],[131.26954079 251.58542633 -37.82878965],[151.80358887 296.9185257  -31.72020346],[156.95117712 314.6878624  -19.11581263],[105.70340037 304.65528488 -18.03662583],[107.65843034 278.71639252 -32.86762297],[126.61804318 306.60419464 -22.42754549],[130.94533682 318.99341583 -10.27072348]
8,True,[ 1.77491416e+02  4.07636986e+02 -2.81221139e-04],[223.64061356 369.97882843 -18.46671939],[248.24037552 313.12608719 -27.31623352],[209.10505772 277.237854   -36.14410758],[165.54168105 276.86122894 -41.39252543],[205.34365654 249.77779388  -4.17163197],[195.88120937 196.44260406 -29.48933512],[200.22604465 222.45363235 -43.24451566],[201.8553257  251.0757637  -48.43836129],[168.00700665 262.80807495  -6.35345444],[159.18691635 219.8739624  -33.93510461],[176.72148228 276.58590317 -40.06714404],[183.48285913 302.79291153 -36.40980452],[137.13316083 281.8132782  -12.93591052],[129.98632908 251.15594864 -42.81867474],[152.42604375 298.08729172 -37.34655797],[158.60826731 315.13908386 -24.90175724],[106.70492649 305.59070587 -20.78646541],[107.75529027 277.23537445 -36.19753182],[127.8501749  306.66139603 -25.71536243],[132.56119609 319.77249146 -13.32598016]
9,True,[ 1.77305614e+02  4.07898026e+02 -2.26652351e-04],[222.9990077  370.47122955 -18.75980437],[248.18821192 314.91853714 -28.11293006],[211.10905409 279.3249321  -37.52782971],[167.18100429 279.58011627 -43.6945501 ],[205.00215769 249.82702255  -2.92803582],[195.73780775 197.0466423  -27.58363903],[199.28718567 214.04054642 -41.16931468],[199.74429846 240.92351913 -46.2087214 ],[167.69142866 262.71400452  -5.06566554],[160.7012701  220.49024582 -31.9202587 ],[177.1572876  277.21363068 -37.46504724],[183.33175421 304.14768219 -33.21580321],[136.82203531 281.72065735 -11.75890356],[131.36766672 252.13161469 -41.11178398],[152.67988801 298.6730957  -35.45534849],[157.70658374 315.51094055 -22.95897961],[106.07282639 305.93490601 -19.86555845],[108.45021844 279.19281006 -34.82399672],[127.83756852 307.84490585 -24.24462944],[131.54392004 320.0315094  -11.96341798]
10,True,[ 1.77327447e+02  4.06877441e+02 -2.83371846e-04],[223.03246021 370.49762726 -16.92676932],[249.59192991 313.50681305 -24.39514697],[213.80624056 279.94991302 -32.04550713],[171.57330394 287.99884796 -36.59785956],[204.4018364  250.93606949  -3.5336528 ],[195.04328728 197.08965302 -27.24646658],[199.60297823 218.71089935 -39.22086954],[201.85440302 245.60909271 -43.21412623],[168.57106447 264.2729187   -6.04539469],[160.48486948 221.25062943 -30.57070792],[178.93704057 276.5133667  -34.45859134],[186.02909088 300.97616196 -29.89151627],[138.54089141 282.71875381 -12.74223357],[131.72605276 251.67613983 -40.07375568],[154.25820708 297.93733597 -33.04025263],[159.84632134 314.37969208 -20.28037146],[107.56738544 306.13704681 -20.70672601],[107.81950235 277.08108902 -33.98996919],[128.64288568 306.27565384 -21.9321616 ],[132.9908967  320.39863586  -8.97323906]
11,True,[ 1.79709013e+02  4.05993652e+02 -1.94481170e-04],[225.031178   368.46176147 -18.44684154],[250.46929121 312.33371735 -27.38259137],[212.7515316  277.88158417 -36.46408975],[168.14928174 282.23222733 -42.62754858],[207.15541363 247.95841217  -1.23090193],[197.71680593 197.32637405 -24.29549754],[201.22625113 209.18361664 -36.50226295],[201.66203499 234.58904266 -40.66917658],[170.18427372 260.98867416  -3.10668703],[162.70319581 220.60647964 -28.29231352],[180.04448175 276.44515991 -32.80430406],[187.38077402 302.48466492 -27.85596371],[139.75979447 279.35453415  -9.4705233 ],[132.85925388 251.03654861 -37.81800181],[155.0137639  296.68643951 -31.85007602],[160.64095259 313.75825882 -19.24157202],[108.55008245 303.35006714 -17.28060767],[109.2126739  276.43863678 -32.14232147],[129.70261574 305.5087471  -21.45752594],[134.39005494 318.96373749  -8.98719393]
12,True,[ 1.81678634e+02  4.05726089e+02 -2.05033753e-04],[226.08764648 367.5409317  -18.19832146],[251.56803131 312.30686188 -27.90768743],[214.30592537 276.66038513 -37.79273272],[170.27591944 276.85798645 -44.65238303],[208.68592501 247.32221603  -3.20642933],[199.25360441 196.86992645 -27.02795506],[205.03522396 213.8899231  -39.95022118],[207.09280014 240.5891037  -44.69827563],[171.16046906 259.81552124  -5.39968807],[163.9278388  217.89596558 -31.07743353],[181.37346268 274.28350449 -36.194686  ],[188.05327892 300.68811417 -32.00888693],[140.30872464 278.17121506 -11.83966756],[133.5154295  247.41979599 -40.42069674],[155.87870121 293.55163574 -34.38809484],[161.25662684 311.44607544 -21.91241249],[108.9206028  302.36911774 -19.60897028],[110.35863161 272.89234161 -35.00753492],[130.95235348 302.48516083 -24.29850966],[135.38452148 317.17643738 -11.75732374]
13,True,[ 1.79814938e+02  4.01931152e+02 -1.17202345e-04],[226.15817785 367.23167419 -22.03312129],[251.70750618 310.76625824 -33.29166412],[215.36700726 271.99840546 -44.27204579],[169.81536269 276.47558212 -52.07485735],[208.50763321 243.69155884  -2.60139707],[200.07944584 195.35963058 -25.22266746],[203.92498255 202.92324066 -36.11812234],[203.95219088 228.10966492 -39.10018086],[171.07118368 255.89248657  -2.78448533],[162.37598777 216.42951965 -27.43147463],[179.57517028 270.78407288 -30.43098629],[186.87855721 295.42966843 -23.9020282 ],[140.93976259 274.00852203  -7.79139541],[133.06227565 246.65653229 -36.04467273],[155.25186896 290.40973663 -29.34488475],[160.32090068 307.46135712 -16.01277441],[109.80449796 298.47833633 -14.63383332],[110.65796614 272.78352737 -30.50088197],[131.12212658 300.91409683 -20.59160829],[135.7262671  314.47126389  -8.24097186]
14,True,[ 1.76358998e+02  4.00025902e+02 -2.02470765e-04],[223.7520647  365.24494171 -19.39874411],[249.0799284  306.33506775 -27.92481333],[205.62842131 266.83204651 -36.00436717],[157.05560088 271.30407333 -39.526577  ],[207.8777647  239.49687958  -5.75410008],[196.67924166 185.39861679 -28.99096996],[202.92572021 216.40787125 -39.48045373],[205.80407381 243.91281128 -43.18974227],[169.21183348 249.82877731  -7.58499742],[157.22538471 206.07624054 -32.70338595],[176.33171439 261.41078949 -36.59417689],[182.74278402 283.42935562 -32.78625011],[136.59419775 268.14771652 -13.70971173],[125.82753181 234.53481674 -41.98093235],[151.9046545  282.57703781 -35.48064977],[159.84783411 300.56816101 -23.25588137],[104.35184598 292.51314163 -21.29522949],[104.11640167 262.75722504 -37.02599913],[125.30449033 291.59313202 -28.00105512],[130.39295197 304.98214722 -17.03797773]
15,True,[ 1.74541190e+02  4.05273552e+02 -2.29257350e-04],[219.42111254 364.58942413 -20.14171466],[242.46603012 303.46698761 -29.50317264],[198.46349001 266.10725403 -38.96369666],[148.75005484 277.84254074 -43.82091433],[207.31254816 238.66003036  -2.14395119],[196.49655104 181.63606644 -26.22272909],[200.05700111 214.17779922 -40.08831471],[203.74252796 242.52281189 -46.38687372],[167.76219606 247.87294388  -4.31813791],[154.364326   199.3753624  -30.47407329],[170.3408289  253.84473801 -36.92074388],[177.60031343 279.25762177 -34.39190626],[134.85020399 265.6747818  -11.13431565],[121.17445707 227.23651886 -37.35660821],[144.11034822 273.53239059 -31.49769813],[152.72835016 294.89974976 -19.73605469],[103.02289724 289.4354248  -19.99304786],[ 98.52484345 257.46768951 -32.46190667],[117.5763166  283.91439438 -22.82602519],[124.58963871 298.71137619 -11.75186947]
16,True,[ 1.74456346e+02  4.04996643e+02 -2.35982579e-04],[217.06089735 364.19769287 -20.13537794],[237.35039234 302.27502823 -28.81405145],[195.29374123 263.62174988 -37.48281687],[146.3797009  273.77872467 -41.06840998],[204.10953999 236.30693436  -2.06189739],[192.47566223 179.15590286 -24.89370793],[195.35528183 220.65759659 -37.6511845 ],[201.78867817 248.74477386 -43.67409825],[164.98319149 243.51255417  -4.43173349],[150.74594021 192.27088928 -28.75000834],[164.98973608 247.57637024 -34.17201608],[172.516433   272.1846199  -31.08202815],[131.8418169  261.03197098 -11.36878029],[115.82859993 219.26727295 -36.43707186],[138.44375253 267.04914093 -30.05958349],[148.71294379 291.08680725 -17.82781184],[ 99.3254292  286.49183273 -20.31921118],[ 90.64283967 252.88421631 -33.40922534],[110.74145794 279.74977493 -24.2276001 ],[120.45732021 298.01868439 -12.89995149]
17,True,[ 1.72069716e+02  4.08262024e+02 -2.83695765e-04],[215.11983633 364.66983795 -21.48404494],[234.45723295 303.05000305 -31.27636492],[191.74865484 261.3164711  -41.10912055],[142.13768005 265.18615723 -46.01447046],[203.12553406 234.99664307  -3.30254462],[192.19551086 175.6804657  -27.52570331],[193.57596874 219.71725464 -41.98382914],[198.83635998 250.07915497 -48.60642314],[163.01183224 241.66688919  -5.14696933],[148.84201169 185.89595795 -30.78004897],[162.18525052 243.37924957 -37.88889527],[170.30229092 273.47990036 -35.57083637],[129.06568766 258.6687851  -11.52074888],[112.5966239  211.58390045 -37.4538061 ],[135.34677744 262.57200241 -31.66438133],[146.31937265 294.17694092 -19.56823289],[ 96.13463044 284.24339294 -20.02061561],[ 86.54488564 248.40881348 -35.0992316 ],[108.24131727 278.40112686 -26.82703078],[120.06041765 303.07142258 -15.62053889]
18,True,[ 1.60400670e+02  3.92254944e+02 -1.22735711e-04],[201.56785727 363.77269745 -25.31822383],[228.37082863 306.96914673 -35.5734086 ],[209.32124376 252.057724   -45.85896671],[164.51147676 227.90958405 -54.06831801],[202.66930103 234.71860886  -4.22330204],[196.60195112 170.4083252  -29.70225692],[186.3148427  171.05857849 -45.14293492],[184.74004269 195.12125015 -50.66036224],[160.98344922 236.3933754   -2.88356949],[147.75522351 171.34483337 -30.53276271],[147.54235268 207.69937515 -39.70872045],[157.45803952 243.77334595 -36.58104748],[126.71627641 249.80827332  -6.2208467 ],[108.27061772 197.46980667 -37.26447701],[119.89139557 240.1927948  -34.88071471],[134.97738361 277.93790817 -22.7482599 ],[ 93.21755648 273.72631073 -11.68881476],[ 81.4786756  236.18152618 -36.40588313],[ 94.24338341 261.84541702 -33.16598654],[108.60511065 291.39425278 -22.74576277]
19,True,[ 1.61790397e+02  3.99504242e+02 -1.88474276e-04],[204.0277648  366.96014404 -25.28440654],[232.52760887 308.05208206 -35.87960958],[226.12925291 249.08647537 -47.21270978],[184.2030859  220.95996857 -56.74201906],[197.28020668 231.54188156  -6.48217231],[191.25894785 164.02565002 -33.82537544],[186.85993195 176.23466492 -52.67106414],[189.8675251  205.70505142 -61.01428449],[156.45456076 235.13389587  -6.41591035],[144.28638697 165.00549316 -35.75313807],[148.19117904 202.04483032 -49.26913798],[159.20927525 239.60786819 -50.25074601],[122.15331316 250.16494751 -11.08640537],[101.62374973 191.509552   -38.73551041],[116.39785051 226.62612915 -40.13364136],[133.2837081  262.26104736 -32.77582973],[ 88.82576108 275.20452499 -18.38022619],[ 75.28406024 231.23504639 -38.72132421],[ 89.31445956 251.15196228 -37.53046095],[104.21125531 279.64868546 -30.67252725]
20,True,[ 1.63781379e+02  4.00014648e+02 -1.86681641e-04],[208.02056551 369.86255646 -30.16929388],[237.56511927 307.38370895 -42.48009145],[238.08094025 251.11354828 -54.9823612 ],[206.59281492 213.31094742 -65.53237438],[199.41597462 229.89439011 -13.43307942],[190.06675959 158.91675949 -47.83888757],[186.95282221 169.26166534 -73.34298313],[191.37812376 207.51688004 -84.41167116],[157.91056037 235.11568069 -12.26655453],[137.91916609 156.8894577  -46.9555074 ],[139.53767538 184.42987442 -68.25181782],[152.46920586 224.14968491 -74.90229607],[122.5255394  250.29779434 -16.58048272],[ 98.0684495  182.98376083 -46.59516335],[106.95776224 204.90411758 -57.197662  ],[123.77038479 240.69835663 -56.83638453],[ 89.23194408 274.76764679 -23.85459334],[ 70.83762288 226.22379303 -44.9755919 ],[ 80.33120513 236.53520584 -49.88300443],[ 94.77171421 262.57579803 -48.41142118]
21,True,[1.66435061e+02 4.05335388e+02 3.36462020e-05],[209.94806528 370.65090179 -31.84162438],[238.20410728 308.17066193 -42.3628521 ],[241.64752722 250.47462463 -52.15541482],[228.3928442  201.34225845 -59.93390679],[194.52002048 228.66657257  -9.33250085],[186.59617424 163.43318939 -39.46807265],[187.30474949 152.52059937 -64.03624356],[191.42460108 175.13570786 -74.31019843],[152.63106108 230.38539886  -5.42267695],[134.31379437 159.53057289 -30.71392983],[135.70171952 158.8085556  -50.10763943],[144.14315701 188.96959305 -57.77501822],[117.82495737 246.38866425  -7.69104525],[ 95.13370514 181.98501587 -31.7946589 ],[ 96.91589355 177.24042892 -44.66449589],[107.37734556 200.91827393 -47.44943619],[ 85.30191779 273.73949051 -13.05877984],[ 66.51834369 224.11741257 -33.11862677],[ 68.03765416 215.62088013 -40.66325158],[ 76.47928476 229.98233795 -40.73301584]
22,True,[1.67482839e+02 4.10926018e+02 2.72249945e-04],[217.62980461 372.07351685 -34.70151633],[251.70604706 310.32367706 -45.88280618],[263.27950001 251.94824219 -54.09178734],[273.19049835 202.22084045 -61.2160027 ],[190.67587852 228.40963364 -10.62266551],[184.90157604 166.20437622 -25.93677074],[179.76203442 134.78809357 -41.96845204],[176.25479937 110.55261612 -53.91438603],[149.5399332  231.35162354  -5.55336624],[135.05302191 170.5698967  -17.86080837],[125.32144189 139.47617531 -33.55218709],[119.09841657 117.87436485 -45.47040582],[114.19415832 248.60212326  -6.02338046],[ 95.85723639 190.68620682 -20.61856046],[ 84.74395394 158.45903397 -33.67189139],[ 78.42481971 130.8866024  -43.21983933],[ 81.44234776 278.21815491 -10.02507672],[ 63.87711883 235.76900482 -24.68119383],[ 57.39682674 211.74249649 -32.28389919],[ 55.38588881 188.02213669 -37.13900596]
23,True,[1.70429127e+02 4.11150208e+02 4.38247971e-04],[223.14176559 369.73415375 -35.67859948],[257.44271278 307.88993835 -49.90692973],[273.61025333 250.30931473 -60.69741368],[290.38259983 202.01181412 -70.93253553],[190.09828091 229.25933838 -22.41146833],[185.318048   159.19542313 -41.53517336],[181.41221523 116.24555588 -58.88472319],[177.88882256  77.93905258 -72.08912015],[149.34982896 231.86273575 -18.99072379],[134.05824423 161.1015892  -36.23471528],[123.08514476 116.96569443 -53.62200916],[114.09767389  79.78094101 -66.33996069],[114.44440842 249.79759216 -20.25842696],[ 94.91940737 183.14052582 -39.58444029],[ 82.00073004 139.76370811 -54.64220345],[ 72.11489081 100.38151741 -64.83716726],[ 82.72769988 279.89440918 -24.7650075 ],[ 63.95517111 231.3303566  -44.04573977],[ 52.77300954 200.31574249 -53.62985194],[ 43.98403287 169.92759705 -59.26606894]
24,True,[1.71535903e+02 4.10789185e+02 4.96009598e-04],[224.71126556 368.73935699 -36.22232616],[260.14770985 305.3064537  -51.90963864],[279.22945976 247.3024559  -64.22001779],[301.79660082 200.62587738 -76.36151433],[189.42790031 226.62176132 -29.11126435],[185.63781023 151.13117218 -51.57442689],[182.92629004 103.59763145 -70.32539606],[180.56588173  61.51075363 -84.27176714],[148.83125067 230.05706787 -26.93372905],[134.17888999 152.7823925  -47.93497503],[123.24065924 101.91371918 -67.02941179],[114.25242662  58.47568512 -80.55518568],[114.40791965 249.14081573 -29.12869602],[ 94.36765552 177.13964462 -51.9098264 ],[ 80.96121848 129.51932907 -69.0201956 ],[ 70.57787776  86.80128098 -80.06871879],[ 83.02318275 280.73596954 -34.43731874],[ 62.68934011 229.34707642 -57.03774333],[ 49.73203897 195.26659012 -68.68454933],[ 38.95102859 161.98251724 -75.3725785 ]
25,True,[1.72657292e+02 4.11385460e+02 5.18068819e-04],[225.42516232 366.9020462  -34.69270527],[260.02220392 302.97018051 -50.82591355],[282.12504387 245.83892822 -64.08785462],[308.58636618 202.68297195 -77.42224216],[188.21526289 224.05454636 -30.36487252],[185.77964544 145.74995041 -54.19346452],[183.88364553  96.2881279  -73.77840221],[182.620368    53.50412369 -88.08330953],[147.85137534 227.80971527 -29.94474471],[132.54670143 145.6817627  -52.22685277],[121.49520636  90.87184906 -72.1871227 ],[112.57630348  44.43943024 -86.21783316],[114.13243532 247.60213852 -33.61599416],[ 93.34324479 172.57320404 -57.02613473],[ 80.60201705 122.6159668  -74.8919481 ],[ 71.16826415  78.64130974 -86.4546454 ],[ 83.47118676 280.28713226 -40.29049426],[ 61.42359495 228.00559998 -63.46200407],[ 47.32413411 192.14387894 -75.46195507],[ 35.43849349 157.42128372 -82.39197314]
26,True,[1.69050043e+02 4.07720375e+02 6.02295240e-04],[222.01897144 365.5581665  -35.91893613],[257.51300812 302.3236084  -53.39247644],[284.91619349 246.87480927 -67.75441825],[315.09128094 207.14670181 -82.05254495],[183.52594614 222.1346283  -33.77995491],[178.96982789 142.99818039 -58.34884465],[177.11768746  92.03350067 -78.13344061],[175.88626385  48.1924057  -92.40711093],[142.09181428 225.52822113 -32.88809627],[126.05257988 141.73049927 -56.45907819],[115.24561644  84.17663574 -76.97299361],[106.12926006  36.56072617 -91.04430199],[107.78602839 245.17910004 -35.90349734],[ 86.1499089  168.3458519  -59.92530227],[ 71.71661496 116.55932426 -78.04722369],[ 60.35800695  72.61889458 -89.24815536],[ 77.23248124 277.77000427 -41.94341093],[ 53.59647989 223.8401413  -64.9966675 ],[ 38.74475598 186.95243835 -76.83459699],[ 25.80058694 151.99090958 -83.34393203]
27,True,[1.67638278e+02 4.08136444e+02 6.07431039e-04],[221.02930069 365.51986694 -36.06503874],[258.95691633 303.58963013 -54.18014467],[285.53638458 249.74040985 -69.20629799],[315.41821003 211.37214661 -84.11129594],[182.39519119 222.72422791 -33.97589296],[179.31114435 143.84292603 -58.878479  ],[177.53570437  93.13952446 -79.11727488],[176.01804614  49.46170807 -93.57643604],[140.93911886 226.24570847 -33.30121547],[125.55795908 141.82020187 -56.98670626],[115.00357389  83.96615982 -77.49067605],[105.71392536  35.62778473 -91.44097924],[106.5651083  245.51792145 -36.53341144],[ 85.31552196 169.71904755 -60.09098232],[ 72.42560327 118.0205822  -77.58172095],[ 62.36384869  74.18827057 -88.32963288],[ 75.64672172 277.47180939 -42.91615963],[ 51.4560771  223.74313354 -64.75539207],[ 36.94657087 186.95688248 -75.42810559],[ 24.29588914 152.00180054 -81.20354533]
28,True,[1.68115679e+02 4.09208641e+02 6.21124072e-04],[220.82437992 366.25167847 -34.96446937],[258.19587708 304.66312408 -53.48499119],[285.75467348 251.47577286 -69.11756516],[316.38882637 213.50379944 -84.63931561],[183.56671572 222.94082642 -34.55411822],[181.41318083 144.05721664 -59.85226035],[179.91901875  93.57020378 -80.12088776],[178.84604931  50.31839371 -94.45475221],[141.58277392 226.19907379 -34.60556567],[127.6258564  141.31526947 -58.9753443 ],[117.70179033  83.48466873 -79.62004423],[108.85972738  35.18013    -93.52427244],[106.50363207 245.51702499 -38.31300348],[ 85.74059844 168.35466385 -62.18810499],[ 72.92208552 116.82486534 -79.29832935],[ 62.92434454  73.4230423  -89.65699911],[ 75.32220662 277.70355225 -44.98354197],[ 50.58202028 222.99674988 -66.73085511],[ 36.33487701 186.06645584 -76.78721845],[ 23.85046005 151.03052139 -82.02482164]
29,True,[1.68491092e+02 4.09900436e+02 6.45173873e-04],[221.35535002 368.11580658 -35.59574872],[258.2310462  306.67037964 -53.93173993],[285.19688129 253.89661789 -68.96520495],[315.3416276  216.12224579 -83.71974707],[183.85972023 223.40423584 -34.53884304],[183.00190687 144.30392265 -59.11544681],[182.65785456  94.03495789 -78.9763999 ],[182.31440306  50.8493042  -92.75446773],[141.90342665 225.98613739 -33.4523499 ],[129.66938853 140.9299469  -55.30256867],[119.85047579  84.09632683 -73.9136821 ],[110.82108736  37.20968246 -86.44040287],[106.54416561 244.71315384 -36.18741989],[ 86.59601927 169.2051506  -57.49577343],[ 74.16395903 118.67250443 -73.02494824],[ 64.24246788  76.12252235 -82.54456401],[ 74.87812936 277.05299377 -42.08569407],[ 51.02978826 223.07598114 -61.29525125],[ 37.33085632 187.01410294 -69.6167618 ],[ 25.26217103 152.92876244 -73.77742052]
30,True,[1.71067901e+02 4.13898392e+02 5.53964442e-04],[223.48459482 371.3338089  -29.28823382],[260.15672207 308.6687088  -44.12738889],[287.23527431 257.67086029 -57.12901354],[316.13880157 222.33377457 -70.25299251],[187.63206482 225.0750351  -27.9257977 ],[188.79938364 146.82590485 -51.48469627],[190.4528904   96.89372063 -71.10861182],[192.63745308  54.81836319 -84.73592341],[145.49112797 227.80948639 -29.49608088],[133.44938278 143.87607574 -49.86421287],[125.70454717  88.67045403 -68.14828455],[119.51127291  44.27207947 -80.87865472],[110.49259186 246.31065369 -34.53842193],[ 90.70473433 170.88518143 -54.58001912],[ 79.4911319  121.21217728 -69.934448  ],[ 71.22794867  79.95845795 -79.90011513],[ 79.72160876 278.4163475  -42.32597709],[ 56.02505922 225.21335602 -61.00657046],[ 41.55011058 189.75746155 -69.31361318],[ 29.50996399 156.87252045 -73.76994789]
