,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
0,True,[2.91052905e+02 6.65010052e+02 6.82535961e-04],[372.23786831 598.9780426  -25.20132177],[417.25874662 519.00913239 -29.53422323],[451.15339279 449.21095848 -34.96188641],[480.83894491 406.45159721 -40.06590217],[309.83044982 429.30808067  15.88245761],[334.67122436 348.45219612   8.63999035],[350.2819705  298.05596352  -3.43805267],[360.63482523 261.17620468 -12.94046491],[250.87635398 429.69740868  13.96412462],[239.86340225 332.91392326   9.9274205 ],[234.87978816 276.94004059  -1.26857062],[230.4922843  230.36755085  -9.91181206],[199.65641856 447.32377052   5.27344303],[174.09603417 361.81909561  -7.72163032],[163.3038336  306.45183563 -24.83194135],[156.92290664 261.28294945 -36.3084653 ],[152.30251729 483.83411407  -6.4402286 ],[ 98.02096903 434.94257927 -23.78335118],[ 63.60704184 399.39082146 -33.97225991],[ 37.1657449  364.92542267 -39.71034586]
1,True,[2.91813955e+02 6.64841309e+02 6.69234089e-04],[372.99882174 598.95881653 -23.97974722],[417.6140213  519.26015854 -27.95892902],[450.77236891 450.26015282 -33.15158039],[480.48286557 407.8553009  -38.06372434],[309.47453141 429.28290367  15.55439662],[334.83534336 348.40899467   8.39675188],[350.53888321 297.9339695   -3.36114904],[360.96689343 261.43896103 -12.58158837],[250.34854352 429.93616104  13.02025829],[239.36929107 332.53326416   8.800596  ],[234.40468311 276.58573151  -1.9946394 ],[230.11983812 230.70130348 -10.18616684],[199.38206077 447.73962021   3.92409283],[173.6398387  361.38502121  -9.42080788],[163.1180048  306.09103203 -26.17780007],[156.85708523 261.41962051 -37.206489  ],[152.70550847 484.32014465  -8.02876102],[ 98.02047014 435.24032593 -25.89350671],[ 63.2151711  399.44535255 -36.03057906],[ 36.2911731  364.91352081 -41.51208624]
2,True,[2.92255554e+02 6.65842724e+02 6.74781370e-04],[373.73837113 599.92177963 -24.84090529],[418.17316532 519.62505341 -29.1203852 ],[451.42289042 450.20018578 -34.57844451],[480.60440183 407.86108017 -39.7141479 ],[310.18401861 428.75953674  14.82163254],[335.32557607 347.14576721   7.34705228],[351.18814945 296.53278351  -4.42730399],[361.97603703 260.06326675 -13.55289973],[250.82846045 429.80392456  12.66347487],[239.39407468 331.76882744   8.23478786],[233.97948325 275.70167542  -2.42084409],[229.31918263 229.73071575 -10.45991007],[199.68601406 447.87094116   3.80816809],[173.34063292 360.86671829  -9.66179632],[162.37790823 305.89490891 -26.32893384],[155.78141212 261.49861336 -37.2806628 ],[152.71159172 484.52705383  -8.02550666],[ 97.82842934 435.21111488 -26.0110116 ],[ 62.7332747  399.64353561 -36.21654868],[ 35.70006788 365.31560898 -41.72955438]
3,True,[2.90780543e+02 6.64501133e+02 6.69047031e-04],[373.26764345 599.68517303 -25.79141714],[418.10560584 519.50077057 -30.62413685],[451.56801939 450.00034332 -36.48370475],[481.66729689 407.65113831 -42.14552879],[311.08948946 429.00166512  12.61326291],[335.7856822  347.73287773   4.3879072 ],[351.33028507 296.84995651  -7.70843737],[362.02489614 260.10160446 -17.0801045 ],[251.18104756 429.93478775  10.58918014],[239.32136536 332.28961945   5.4574186 ],[233.76689136 276.25216484  -5.45885693],[229.12142873 230.06292343 -13.63813765],[199.93541121 448.00460815   1.87949569],[173.23844075 361.74430847 -12.46115752],[162.22387969 306.69962883 -29.42536645],[155.71922779 261.93325996 -40.51345557],[153.15396309 484.67657089  -9.8404425 ],[ 98.5363394  436.30456924 -28.7739256 ],[ 63.2318598  401.41433716 -39.30135593],[ 35.81513464 367.66674042 -44.95427236]
4,True,[2.91021105e+02 6.66001453e+02 6.72993115e-04],[373.24788094 600.69580078 -26.19679414],[418.23032856 520.4252243  -31.0705255 ],[451.6211915  450.44780731 -36.86009377],[481.00837469 407.01805115 -42.3455961 ],[310.81168771 429.10780907  12.99535699],[335.24659038 347.50067711   4.85309226],[350.79328537 296.63394928  -7.24184414],[361.36458993 259.92616653 -16.57415673],[250.98190963 430.03612518  11.21123672],[238.76085341 332.33665466   6.1101987 ],[233.2154882  275.96059799  -4.90759056],[228.40156138 229.47169304 -13.08082424],[199.9018085  448.2847023    2.64378168],[172.98537433 362.38746643 -11.71300225],[161.88730538 307.12720871 -28.82367387],[155.1621598  261.8816185  -39.92194399],[153.2278955  485.31188965  -8.97050254],[ 98.40221822 436.97001457 -28.04282717],[ 62.7974385  401.91083908 -38.74550298],[ 35.02568007 367.71337509 -44.43246067]
5,True,[2.89670044e+02 6.64376564e+02 6.62772882e-04],[373.38248491 599.91691589 -25.97328097],[419.33152556 520.77444077 -30.41505329],[450.60886145 451.10192299 -35.73888078],[478.13016057 408.0393219  -40.71347862],[309.31453228 429.13144112  14.21566721],[334.5189178  348.78238678   6.48058997],[350.60196877 297.98913002  -5.21480726],[361.84329987 262.08309174 -14.13363487],[249.73576069 430.49603462  12.57288191],[237.76044846 332.37645149   8.0094647 ],[232.4647218  275.92483521  -2.16362938],[228.14414978 229.44487095  -9.72677886],[198.98365617 448.63772392   4.01631723],[171.70063376 361.80341721 -10.21895483],[160.20638108 306.25302315 -26.91089608],[153.25298488 261.21631622 -37.64521122],[152.42971838 485.59324265  -7.59754479],[ 96.8461293  436.56469345 -26.57723665],[ 61.2105149  400.99250793 -37.16040999],[ 33.30070853 366.4900589  -42.7809146 ]
6,True,[2.89438913e+02 6.63335838e+02 6.64100521e-04],[372.49729156 598.6633873  -25.34467041],[417.90514827 519.5447731  -29.61030208],[449.50830817 450.37837029 -34.88150865],[477.90263414 407.99632072 -39.85086411],[308.76095653 429.38655853  14.21599209],[333.69513631 348.97873878   6.58950258],[349.69720602 297.99393654  -4.91798177],[361.02357388 261.80242538 -13.70168589],[248.88814509 430.59625626  12.33023789],[236.52033448 332.74028778   7.73313599],[231.37050927 276.36222839  -2.37062207],[227.24365175 229.56913948  -9.81689706],[198.06254268 448.54431152   3.64259315],[170.86017966 362.45063782 -10.46809349],[159.43250477 306.87314987 -27.03516014],[152.42363513 261.22037888 -37.66749233],[151.53039515 485.19882202  -8.04774905],[ 96.47751331 436.64995193 -26.7670083 ],[ 61.04765117 401.3856411  -37.22593367],[ 33.1872189  366.80136681 -42.76071757]
7,True,[2.90791841e+02 6.61846962e+02 6.58853319e-04],[373.60853076 596.98963165 -24.1581852 ],[417.69905806 517.61083603 -28.11257333],[449.39304829 448.62922668 -33.28721434],[478.41291904 405.85289955 -38.32250789],[308.69471669 428.97431374  14.62972954],[332.62129784 348.68359566   7.00563239],[348.10258985 297.98395157  -4.80906313],[358.94786596 261.15520477 -14.06896211],[248.42422485 430.11803627  12.04710424],[236.08457744 333.19458961   7.36211205],[230.79908609 277.08051682  -3.67839661],[226.6199255  230.00614643 -12.07458045],[197.09047794 448.07044029   2.86455045],[169.62301075 362.76317596 -11.02928236],[159.16443944 306.91217422 -28.11391711],[153.39323759 260.83808899 -39.42009598],[150.45312881 484.75513458  -9.21035539],[ 94.89153922 436.84043884 -27.58129679],[ 59.79588568 401.44683838 -38.17810714],[ 32.69019485 366.58018112 -44.06733289]
8,True,[2.88255447e+02 6.61878662e+02 6.55028052e-04],[372.53540039 596.91741943 -23.53083998],[417.14841127 517.45765686 -27.5273522 ],[448.7200284  448.19289207 -33.33716579],[477.5415659  405.63194275 -38.66026103],[308.90325308 427.12895393  18.05143699],[331.19662642 347.89621353  12.1294665 ],[345.96189737 295.23076057   3.74946442],[356.62577033 259.90822792  -1.98346427],[248.90288651 429.68679428  15.68868075],[236.19723022 331.99871063  15.07624794],[229.71573651 275.95487595  11.76816087],[224.94345903 229.28326607   9.98104524],[197.94509411 447.46313095   6.00275209],[169.74248707 359.66614723  -4.63985413],[157.13726878 304.06293869 -15.19539535],[149.88574505 259.96685028 -21.04665913],[149.63044167 483.81660461  -7.08985291],[ 93.74912739 435.84789276 -23.61832291],[ 57.76960015 399.85776901 -31.35333225],[ 30.03678739 365.64202309 -34.23642263]
9,True,[2.86399670e+02 6.61026478e+02 6.27975419e-04],[370.22318602 596.46068573 -23.89837973],[415.84569454 517.51893997 -28.42074506],[447.42297649 448.56004715 -34.63132292],[474.72267151 405.96676826 -40.27969703],[308.15910101 427.50958443  15.44831391],[330.64829707 347.16871262   8.46868571],[345.13444662 294.32401657  -0.55646764],[355.46506047 258.27664375  -6.79403074],[247.83881664 430.06559372  13.07647001],[235.05171239 332.27923393  11.53585777],[228.60483527 276.30077362   7.80993652],[223.73693168 229.89875793   5.38552601],[196.75599575 447.64520645   3.48828575],[168.2905376  359.38851357  -7.32992705],[155.66811562 303.77494812 -18.00679833],[148.776775   259.73705292 -24.35889021],[148.58367205 483.28451157  -9.54977721],[ 92.59965062 434.92527008 -26.09408699],[ 56.55618489 398.94824982 -34.06457484],[ 29.02997732 364.79384422 -37.45271578]
10,True,[2.85626839e+02 6.61535053e+02 6.45137304e-04],[370.3997612  596.02993011 -23.27400975],[415.20701766 517.00876236 -26.72129743],[446.08144283 447.45131493 -32.09237874],[473.91665697 404.39171791 -36.96168244],[306.8988061  425.95215797  19.96597297],[330.25697351 345.99317551  14.91614621],[345.53462148 293.96261215   6.55765152],[356.5938735  258.97396088   0.59825251],[246.69268727 428.58198166  17.71840118],[234.03777301 331.49139404  17.72248283],[227.65374005 276.00342751  13.62532038],[222.97010422 229.69830036  10.86471576],[195.75570345 446.51501656   8.11093016],[167.61938453 359.19865608  -1.87306719],[155.33859015 303.86873245 -13.20594326],[148.66236806 259.64206696 -20.05318433],[147.78798938 482.90863037  -4.88628058],[ 92.10309327 435.12127876 -20.79572506],[ 56.43382788 399.57381248 -28.79110515],[ 29.09227431 365.51925659 -32.23960385]
11,True,[2.84860479e+02 6.61213818e+02 6.48992284e-04],[369.97567177 595.694561   -23.01924951],[414.5332253  516.58092499 -26.21475823],[445.92398643 447.13308334 -31.47279248],[474.18908358 404.51620102 -36.28300175],[306.60166025 425.45954704  20.87095097],[330.13807654 345.96774101  16.29298143],[345.38128495 293.90278816   8.25067945],[356.28365993 259.0571022    2.4772859 ],[246.36324227 428.05369377  18.45805518],[233.90279889 331.0770607   18.9518787 ],[227.48431027 275.64067841  15.21424256],[222.61980236 229.32507992  12.71306321],[195.29532373 446.03759766   8.61765493],[167.3295933  358.85001183  -1.21219834],[154.84095454 303.50272179 -12.55511697],[147.88532138 259.30077553 -19.39772218],[147.16347456 482.50328064  -4.60622476],[ 91.4347887  434.9174881  -20.66078715],[ 55.6517601  399.49762344 -28.79169859],[ 28.20933402 365.57350159 -32.31515363]
12,True,[2.84684290e+02 6.61346626e+02 6.54536434e-04],[369.9756074  595.30923843 -23.10221426],[414.60136414 516.80734634 -26.52086802],[445.86862564 447.51059532 -32.05821678],[473.82724285 404.54873085 -37.13886917],[306.3734901  425.73926926  21.18877865],[329.83945012 346.33878708  16.41804714],[345.06942987 294.30370331   8.28594027],[355.94071269 259.45404053   2.52140782],[246.35834992 428.34105492  18.69844012],[234.08819318 331.34090424  19.10177931],[227.72492051 275.97856522  15.40583678],[222.86338985 229.54848289  13.03089593],[195.47848105 446.31242752   8.71641219],[167.58665085 359.49929237  -1.18022896],[155.11991501 304.14290428 -12.31283102],[148.13008368 259.84854698 -18.91794607],[147.38187611 482.87561417  -4.68510635],[ 91.6621542  435.54757118 -20.74523047],[ 56.06028736 400.08602142 -28.71567406],[ 28.79197419 366.13792419 -32.04065904]
13,True,[2.85698133e+02 6.61061554e+02 6.24558095e-04],[370.29290199 596.19609833 -23.06231707],[415.36399126 516.39312744 -25.88605553],[446.76582456 447.41844177 -30.52465037],[474.36836243 405.22390366 -34.65813026],[307.14149237 427.45459557  18.70173521],[329.56567168 346.69567108  13.15835752],[344.59661007 294.39044952   4.70601149],[355.21854401 258.46515656  -1.32592195],[246.8395704  429.85387802  16.52149759],[234.38595057 332.35622406  15.93569309],[227.99171448 276.56853676  11.94615025],[222.96759367 230.29445171   9.23694346],[195.95094681 447.39875793   7.06869733],[167.56675959 359.62872505  -3.0822449 ],[155.12258649 304.29940224 -14.31409255],[148.2323724  260.05079269 -21.13804668],[147.78945386 483.31930161  -5.77140654],[ 92.05799997 435.28166771 -21.82886168],[ 55.89703739 399.85602379 -30.05769454],[ 28.18175018 365.96860886 -33.7647374 ]
14,True,[2.85947160e+02 6.61997108e+02 6.38240099e-04],[370.32467008 596.23764038 -22.93135822],[415.61330795 516.48771286 -26.27974279],[446.9575274  447.41108894 -31.66716076],[474.45034146 405.01999855 -36.3668476 ],[307.31304646 427.6384449   19.48444471],[329.39843059 347.21071243  13.63993004],[343.82728815 294.2606163    5.72713098],[354.17479992 258.56414795   0.65578162],[247.173087   430.61347961  17.27886625],[234.84370708 332.96733856  17.45712318],[228.20794344 276.79304123  15.73751573],[222.7790451  230.05834579  15.15126966],[196.06137872 448.00889969   7.52197338],[167.29932189 360.77482224  -1.79296226],[154.22226548 305.4172039  -10.67669023],[146.75264597 261.57531738 -15.38317144],[147.12626696 483.24056625  -5.82868846],[ 91.09464169 435.28427124 -21.07995205],[ 54.77234423 399.38487053 -28.00286964],[ 27.25223601 365.24940491 -30.34101225]
15,True,[2.86305846e+02 6.61549530e+02 6.34335454e-04],[370.09566307 596.07891083 -22.69919895],[414.48060036 516.68632507 -26.05400473],[445.35920978 447.75775909 -31.40816197],[473.04208517 405.47092438 -36.31213859],[305.4886508  426.13532066  19.15053383],[328.96610141 346.51245117  13.74285344],[344.0597713  295.00817299   5.10169381],[354.99523401 260.17544746  -1.12678289],[245.78150332 428.93517494  16.2719918 ],[233.12929273 331.92944527  15.51772915],[226.75700784 276.81879044  10.79097446],[222.01221764 230.99766254   7.55844271],[195.28175712 446.85647964   6.21583583],[167.20070243 359.98246193  -4.4706562 ],[154.84731138 304.94244576 -16.28167592],[147.76755095 261.14850998 -23.44404303],[148.03502083 483.05076599  -7.12970786],[ 91.94822788 435.39095879 -23.63610595],[ 55.93323112 399.81808662 -31.8737901 ],[ 27.96907783 365.98892212 -35.49085155]
16,True,[2.86735311e+02 6.61770515e+02 6.34076998e-04],[369.31523681 596.33628845 -24.01618637],[414.04209137 516.30111694 -28.2684546 ],[445.12337923 447.07549095 -34.12076041],[472.88945675 404.57018852 -39.5736216 ],[304.74665523 426.86013222  15.66647608],[328.00678253 347.0484066    8.35710112],[343.49354625 295.89234352  -1.90162555],[355.00460029 260.60903549  -9.32804637],[245.60837209 429.53381538  12.94432729],[231.92443907 331.54314995   9.86714825],[225.55989504 275.85285187   2.99902643],[220.58360338 229.76737976  -1.88464855],[195.41056752 447.66878128   3.19062542],[167.31522202 360.40981293  -9.49105293],[154.76536453 304.8086071  -22.69378155],[147.00012803 260.36848068 -30.7743372 ],[148.41586769 484.06173706  -9.79978591],[ 92.11767375 434.93419647 -27.66469806],[ 56.13104939 398.74016762 -36.56753048],[ 27.87687957 364.02726173 -40.70562914]
17,True,[2.86988651e+02 6.62705097e+02 6.45332834e-04],[369.52818274 595.88441849 -24.36098032],[413.57802629 516.23147964 -28.16565692],[444.2772603  446.9729805  -33.61400798],[473.58513594 404.1248703  -38.69169921],[304.9339807  427.12031364  18.59132744],[327.75096416 347.48828888  12.15132616],[342.79905796 296.8599987    1.57279083],[353.57284784 261.13806725  -6.44039355],[245.01359761 429.77582932  16.13072623],[230.53391755 332.92390823  13.31684388],[224.85101938 277.33629227   4.99714751],[220.73380172 230.84668636  -1.0103966 ],[194.45239127 448.48820686   6.46668389],[166.13164365 362.09017754  -6.29925722],[155.22809386 305.7338047  -20.79083875],[149.14334714 259.50622559 -29.73938406],[147.28761792 485.27423859  -6.40054816],[ 91.12103462 434.16666985 -24.34452698],[ 55.92637539 397.22265244 -33.70012298],[ 28.7656939  361.09537125 -38.21411982]
18,True,[2.86110538e+02 6.62893753e+02 6.45253026e-04],[368.90144706 595.93488693 -24.07200985],[413.78775358 516.83063507 -28.26696396],[445.29210091 447.46553421 -33.9771603 ],[474.6117568  404.20861244 -39.34904024],[304.23875213 427.50792503  17.3261442 ],[327.22239733 347.13028908  10.44562731],[342.54282117 296.00578308  -0.47403032],[353.66522312 260.3358078   -8.81867073],[244.5624876  430.11105537  14.44397617],[230.1697433  331.96472168  10.77405844],[224.5544529  276.07111931   1.80935651],[220.34440935 229.62367058  -4.8606571 ],[193.87749195 448.47579002   4.52095667],[165.33304811 360.60364723  -9.1104183 ],[153.56920123 303.91287804 -24.04492892],[146.61907196 257.64530182 -33.35183077],[146.79247677 484.91283417  -8.49059165],[ 90.27478695 431.51324272 -26.94875546],[ 55.67287445 392.82488823 -36.55869126],[ 29.01982248 354.95902061 -41.41737342]
19,True,[2.86564915e+02 6.63776093e+02 6.43813901e-04],[368.30853939 597.02545166 -25.10288537],[413.7333262  517.86792755 -30.64011946],[445.92054248 448.28710556 -37.40026787],[475.07794619 403.65225792 -43.93051207],[304.67143536 428.49005699  12.91895628],[327.70561337 347.24561691   4.04623308],[342.44413733 296.09573364  -8.24532593],[352.76754141 259.42216873 -17.64730118],[244.61052597 430.46393394   9.7376579 ],[229.42819834 331.97075844   3.38487905],[224.21208501 275.56623459  -7.65086325],[220.3409493  229.16037083 -15.75302862],[ 1.93531825e+02  4.48857050e+02 -2.38624658e-01],[162.99685478 361.25544548 -15.92681766],[152.58905768 303.69921684 -31.91869631],[147.06825078 256.52257919 -41.81077704],[146.67327404 485.3307724  -13.23359247],[ 90.69457948 428.78336906 -32.97072038],[ 57.10383832 388.22430611 -42.97907084],[ 31.53738678 348.55859756 -48.07399794]
20,True,[2.84897879e+02 6.61982746e+02 6.70508687e-04],[367.46795654 596.22322083 -25.90958387],[413.47342014 518.72789383 -32.05821879],[446.43765092 447.57336617 -39.29179251],[477.148633   401.52623177 -46.47415951],[303.5419786  431.28421783  11.41789824],[327.49379396 348.43511581   1.60185462],[341.68765783 295.23880005 -11.56010125],[351.12493515 256.01366043 -21.83249675],[244.09456015 431.82752609   8.39450989],[ 2.29481837e+02  3.31879034e+02 -1.11524620e-02],[224.1942054  273.46289635 -13.18062555],[220.1515317  224.41785336 -22.90669329],[192.92654157 449.0530014   -1.27990945],[162.53108382 360.50173759 -19.20565523],[152.03374386 302.18081474 -37.08429292],[146.07914329 254.09860611 -48.10163409],[145.81869006 484.16999817 -13.83557271],[ 90.73750019 425.84618568 -35.19101009],[ 57.26118207 383.2593441  -46.58459947],[ 31.20892346 341.38958931 -52.7207078 ]
21,True,[2.83653227e+02 6.60676003e+02 6.90318607e-04],[365.69831014 595.53634644 -29.48714644],[412.6104033  517.84297943 -38.55601296],[447.46861696 445.3866291  -47.94148207],[477.60558486 396.28369331 -57.33766124],[303.89374495 431.81774139   2.66713198],[326.9641006  347.20184326 -10.74517809],[340.05824804 293.31622124 -26.37940228],[348.54724646 252.25141525 -38.3848089 ],[243.64180863 432.02545166   0.43824254],[230.07274926 331.39314651 -11.39600437],[224.95155394 271.94472313 -27.3716218 ],[220.85031688 222.39058971 -39.38391834],[191.56595349 449.63996887  -8.23167281],[161.20036483 360.61546326 -27.84887932],[151.29992366 301.84329987 -46.73810497],[146.06076479 253.00749779 -58.88481438],[144.44178343 484.87071991 -19.97818977],[ 92.14934528 424.72949982 -42.10133269],[ 61.02185369 379.90562439 -54.0695639 ],[ 37.63246536 335.74765205 -60.92893526]
22,True,[2.83678333e+02 6.62662697e+02 6.96738498e-04],[365.63561082 596.20256424 -29.88923036],[412.46514559 518.42130661 -38.80695909],[446.60048246 444.14886475 -47.7035594 ],[474.90368843 391.59833908 -56.46881059],[304.2662394  432.24117279   2.03446254],[327.36227989 345.67385674 -11.98738419],[339.36758995 290.90314865 -28.17141026],[346.42911673 248.06894302 -40.54810435],[ 2.45257443e+02  4.32266665e+02 -6.37344018e-02],[232.28074372 330.35722733 -12.77289793],[226.74535632 268.86291504 -29.78587143],[221.95756495 217.26056099 -42.51434997],[193.79596353 450.22913933  -8.55338752],[165.54734588 359.71544266 -28.93078052],[156.88236773 299.79652405 -48.14410418],[152.20524967 249.3419838  -60.35953581],[146.52505517 485.85771561 -20.1074709 ],[ 96.75137222 424.0282917  -42.87734941],[ 67.39796877 378.0818367  -55.03876403],[ 45.34172952 332.57972717 -61.86352685]
23,True,[2.85933191e+02 6.64456444e+02 7.18937076e-04],[366.15725756 595.64661026 -32.68204764],[414.70519781 518.02288055 -42.10856661],[447.39664793 442.86598206 -50.82023129],[469.70759511 384.99229431 -59.04023901],[305.36659956 431.3425827    2.61015734],[326.49227858 344.21178818 -11.75846066],[336.40749335 289.54193115 -28.57689388],[342.08393812 246.27184868 -41.24933571],[247.27276862 432.29478836   1.49993277],[231.22098684 329.4420433  -11.76221542],[225.85311413 266.16674423 -30.00865638],[222.45183706 212.71498203 -43.45895156],[196.84956193 451.71089172  -6.46032203],[169.98731375 362.16135979 -27.76903264],[164.0961206  301.37223244 -48.00517917],[162.61158228 249.24259186 -60.55811852],[149.59635615 488.22366714 -17.75352471],[104.74735379 424.87143517 -41.10141858],[ 78.40290606 377.85232544 -53.53908196],[ 59.2920059  330.45338631 -60.43978885]
24,True,[2.85634918e+02 6.62949371e+02 7.35471056e-04],[364.16620016 596.42314911 -35.41301653],[413.27302694 516.65113449 -46.16677836],[446.49819374 440.29429436 -55.44547275],[468.82066369 380.66688538 -63.85379568],[308.15559268 429.10577774  -2.21747766],[328.95560861 342.78262138 -17.90082023],[337.3029542  288.49822998 -35.64946666],[341.92500114 244.25665855 -49.00602266],[249.18978095 430.49672127  -1.80481834],[233.11818838 330.34343719 -16.33222383],[226.08569384 268.39851379 -35.48651844],[221.58367038 216.52909756 -49.60620448],[197.30308592 450.58496475  -7.98367677],[171.74106002 362.2992897  -28.66856709],[166.18290067 304.82045174 -47.00378045],[165.34584224 254.78459358 -58.56482819],[149.83369946 487.31929779 -17.82042839],[109.93741214 424.80674744 -39.24945921],[ 88.4424895  378.38261604 -49.89599571],[ 74.31332052 331.79291725 -55.66294894]
25,True,[2.87475697e+02 6.66288300e+02 7.27623151e-04],[365.39450169 596.6468811  -38.01174313],[414.85106707 516.51168823 -47.96754509],[446.13580585 439.41759109 -56.24313086],[462.54966974 378.14160347 -63.15467253],[311.02077127 429.56869125   4.32974467],[328.16636324 344.47348595  -8.84542476],[334.42776561 290.45173645 -26.65473171],[337.23816276 245.59473038 -40.35245061],[251.58994496 431.76896095   6.95740191],[232.26518154 335.53610802  -3.68964831],[224.2808032  275.75022697 -22.66806051],[219.98575509 225.96457958 -37.19388798],[199.6377182  452.22501755   2.32695831],[174.82420564 367.30791092 -14.14837427],[171.75860167 313.25680733 -30.40415414],[174.99122143 265.92395782 -41.20439932],[151.73518181 488.52327347  -6.72890989],[114.41423357 426.89369202 -23.98439012],[ 97.79427946 383.25805664 -31.97283402],[ 91.2167412  339.58374023 -36.28368169]
26,True,[2.87403953e+02 6.68401909e+02 6.79508039e-04],[364.94022131 598.11149597 -38.14648792],[414.34554577 519.4348526  -47.48535499],[441.36196733 441.93552017 -56.09434471],[452.2922802  378.52612495 -63.24998885],[311.29323006 432.41206169  10.07224772],[325.96335769 345.69688797  -3.77176414],[328.80870938 293.45586777 -23.49153422],[328.53116512 248.28655243 -38.98519993],[253.4909445  434.14941788  12.54750386],[ 2.30077835e+02  3.45166225e+02 -3.20087249e-01],[219.92212236 287.84557343 -23.24939713],[216.45436406 240.27729034 -41.04146719],[202.3017633  454.20229912   7.37981714],[173.96627426 377.10333824 -10.22753254],[173.7593472  327.47589111 -27.66215935],[183.44375253 284.0748024  -39.49326396],[154.12293792 489.29334641  -2.61542536],[118.68697643 431.1045742  -19.54259567],[105.99321306 389.02338982 -27.90818699],[106.91817284 347.6729393  -32.93014929]
27,True,[2.86478301e+02 6.70063820e+02 6.31785829e-04],[365.14930487 600.02105713 -38.4029299 ],[414.73542094 519.85204697 -46.99999854],[440.39959073 441.97523117 -55.41144758],[442.56828547 377.21646309 -62.47289389],[312.49317527 431.94969177  13.65495209],[326.63492918 347.26532936   1.01448963],[327.04337597 297.01566696 -17.91045003],[324.59520578 255.3087616  -32.90537372],[255.22610307 433.54559898  16.22300494],[232.31476486 344.38659668   3.64946119],[222.14820564 290.90085983 -18.92149463],[221.68779373 253.35233688 -36.12729147],[204.28361535 453.58820915  10.88124152],[174.72563446 372.9278183   -6.72609156],[178.27482462 327.82499313 -24.08804879],[195.23148179 294.97979164 -35.65549761],[155.94446898 489.48451996   0.63891721],[121.64430499 430.18815994 -16.66161954],[113.07036638 389.46601868 -25.5465281 ],[121.07252777 354.91630554 -30.84955707]
28,True,[2.87324131e+02 6.68670731e+02 5.20833578e-04],[365.34335732 599.34207916 -40.08866206],[415.08351803 517.30688095 -49.51572016],[437.06728935 439.38866615 -58.20917934],[433.57383013 375.20290375 -65.73077202],[313.50476503 432.99757004   4.95606596],[324.72633362 349.62086678 -11.82360314],[323.12161088 302.09338188 -31.80461526],[321.16972446 264.63269234 -46.69778332],[255.98963141 435.5988121    8.1714242 ],[231.53409719 344.08438683 -10.17705604],[222.01242685 295.6235218  -35.23583785],[225.01808345 268.40320587 -53.47217828],[205.32214522 455.95044136   3.81044176],[175.69036067 373.38681221 -20.48452981],[180.00496209 333.19956779 -42.92575389],[200.96449435 315.29560089 -56.29068643],[156.58675075 491.2469101   -4.88077417],[121.18608177 429.91696358 -29.05227251],[117.27368295 391.16251945 -43.80564451],[132.76099384 366.43375397 -52.05547303]
29,True,[2.88181193e+02 6.72331524e+02 4.74148014e-04],[365.97546816 601.29655838 -41.02563143],[413.5183847  519.03133392 -48.95239592],[431.09160662 440.40816307 -56.95797309],[420.19689202 376.61304474 -63.65226388],[317.34442234 431.50706291  15.64975921],[325.85543633 353.49961281   0.66817997],[322.04522967 310.35693169 -20.24128228],[316.06137156 277.73002625 -36.18123204],[261.52606487 434.00007248  19.44527976],[237.47649908 345.92834473   1.22023767],[228.14741671 300.01865387 -27.27668568],[231.77734673 281.28473282 -48.28823537],[210.92168033 455.08312225  14.52617146],[179.85418439 373.96213531 -13.20319332],[183.45871925 338.31341743 -43.0207403 ],[205.61653912 335.51167488 -60.12187466],[160.13769507 491.21269226   5.3712699 ],[123.62076581 426.60964966 -24.14276183],[122.79605091 389.89448547 -46.0501264 ],[144.44390774 376.58955574 -58.70827541]
30,True,[2.8769022e+02 6.6954340e+02 2.3495065e-04],[362.67132998 603.47848892 -48.62496659],[410.76743603 517.84503937 -65.0508602 ],[421.94368601 440.03288269 -80.63855678],[395.12073755 381.42997742 -94.98944253],[319.41852093 426.92118645 -19.98147078],[322.89942741 345.87169647 -57.71485493],[321.79021597 306.23253822 -91.45402819],[ 320.15472293  298.1549263  -110.61526805],[263.14757288 427.65031815 -16.28140736],[233.36558998 326.74100876 -53.01396713],[229.25949275 293.67808342 -91.04250759],[ 242.17067599  310.2182579  -115.03103167],[212.77798891 450.26338577 -20.18780038],[180.09352326 362.09787369 -56.91535816],[183.38324189 338.2943058  -89.71376806],[ 210.56600332  365.26823044 -106.51464254],[161.43545508 489.79969025 -28.50753397],[123.67472649 419.68892097 -62.53912166],[125.44047832 388.30075264 -87.63884872],[ 151.58461332  397.13281631 -100.88806272]
