,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
47,True,[2.70102868e+02 6.98723316e+02 3.06498911e-04],[ 227.36171186  649.80989456 -134.0877378 ],[ 182.96962917  550.21923065 -175.58466017],[ 158.28611791  445.63562393 -195.46319246],[ 137.12252319  355.0949192  -204.77204561],[123.83535326 485.2684021  -70.78222722],[ 152.56419361  403.78623962 -141.58193171],[ 188.33001852  426.9028759  -187.70828784],[ 213.16652834  455.25409698 -205.5490762 ],[175.25453925 464.99599457 -11.36582851],[218.34899068 390.81979752 -90.83681166],[ 268.46500933  467.37353325 -135.21843374],[ 289.04137731  525.19884109 -145.72000623],[229.42507625 451.24274254  31.9305671 ],[269.00637031 389.11039352 -58.11607584],[308.43069077 467.25193977 -93.05339992],[320.19608259 533.97045135 -89.65347469],[272.70769    446.88617706  67.12044463],[323.27501178 393.1788826   -3.96546657],[377.2269702  417.4875927  -36.47497013],[409.02260542 445.67152977 -40.95034316]
48,True,[2.75998889e+02 6.97093792e+02 1.80830941e-04],[ 231.67344868  649.61877823 -116.15894347],[ 186.63105369  549.17118073 -147.68943429],[ 161.85312331  440.75958252 -161.32426679],[ 138.96140277  350.42864799 -163.57777297],[116.15959525 494.82004166 -46.26605362],[ 157.0260483   411.08588219 -108.7351656 ],[ 216.81515872  447.5863266  -148.862198  ],[ 257.11483955  490.39678574 -162.19769597],[169.94373322 470.5352211    5.22488315],[213.39593768 390.31368256 -65.67712516],[ 273.11665177  462.03320503 -108.15887421],[ 301.9187808   518.42393875 -117.88384259],[226.10585868 453.77637863  41.8876867 ],[264.82368529 386.5447998  -41.34608835],[311.0824728  458.50258827 -76.1567384 ],[329.93411064 523.36996078 -73.40673923],[270.67314863 449.08086777  72.22884983],[317.84505129 391.52767181   6.0427911 ],[371.01307511 413.86001587 -23.08303714],[404.12990212 443.05815697 -24.94306527]
49,True,[2.68365617e+02 6.92545052e+02 3.87099044e-04],[ 218.29332411  645.20719528 -138.78793359],[ 172.66976953  548.21886063 -183.73602211],[ 149.58449543  448.22193146 -207.43536651],[ 139.31333005  360.35974503 -222.42838919],[132.74362922 473.33167076 -66.85064122],[ 154.28354859  388.61060143 -137.75738597],[ 178.78768444  397.29228973 -185.95317364],[ 198.88873816  415.90149879 -204.99591887],[181.97963655 456.46053314  -5.27189557],[221.3075906  383.72832298 -86.06372952],[ 267.11657166  456.46187782 -132.51819491],[ 289.16284919  514.17858124 -142.58211136],[233.59387279 445.23611069  38.91127557],[273.45541477 387.07803726 -50.32052368],[309.09170508 461.95289612 -89.50573862],[321.43912554 526.74980164 -88.08771372],[274.87757564 440.29958725  74.25871611],[322.49445677 389.29475784   5.58346298],[372.65957594 412.60225296 -29.94600937],[404.16302204 440.28110504 -36.80083841]
50,True,[2.74790576e+02 6.92601929e+02 2.42896273e-04],[ 224.70362127  641.52923584 -130.17713338],[ 178.07707071  544.75753784 -171.54423952],[ 152.73045301  440.66725731 -194.72919524],[ 136.08289897  348.92086029 -208.19984436],[136.7782402  460.37112236 -46.39392257],[ 160.70495009  380.26988983 -112.94249743],[ 202.87667871  407.17698097 -159.59626973],[ 235.61973989  436.54237747 -178.0467993 ],[186.02643013 444.51828003  10.94090424],[223.08204889 376.72047615 -65.34755945],[ 271.12575531  456.92773819 -112.06921309],[ 294.53065753  514.89875793 -122.61292577],[236.9854939  437.16436386  50.81026554],[272.04178333 380.1805687  -34.29117993],[311.09322309 455.24737358 -72.98705935],[328.34525585 519.03831482 -71.85854405],[278.93845081 437.53277779  82.37801224],[327.65620708 386.88059807  16.10241216],[381.15639567 409.12631035 -18.43820818],[417.88290739 434.37086105 -24.34397981]
51,True,[2.78958600e+02 6.89337502e+02 3.71154417e-04],[ 229.2946887   640.12825012 -137.82027841],[ 183.56725216  542.22267151 -181.46441102],[ 161.85822487  437.2738266  -203.80245924],[ 142.22651482  346.74307823 -214.94843781],[123.61054659 467.17675209 -61.13948733],[ 168.95251751  388.446064   -133.19912463],[ 218.3372587   420.76443672 -182.19581723],[ 252.66593993  451.60892487 -201.6960454 ],[178.28987181 449.43142891  -1.50062139],[226.58329725 381.37109756 -84.31231678],[ 278.9210701   455.1157093  -134.29084271],[ 304.59476709  511.16455078 -147.213943  ],[234.62791264 439.72326279  40.36446825],[275.18318653 381.82588577 -51.88692033],[316.55817032 453.19710732 -94.33583915],[334.44015741 515.96563339 -94.93388861],[280.7045567  436.82195663  73.75025779],[328.95763636 386.72979355   0.54600677],[381.15913153 408.83946419 -37.53487185],[415.71830034 436.10976219 -45.07623509]
52,True,[2.77573421e+02 6.84027786e+02 6.01663712e-04],[ 232.29458392  648.4303093  -140.80499768],[ 186.64727569  551.02203369 -190.70958316],[ 160.39472044  444.71417427 -210.48555315],[ 145.15178561  355.48172951 -222.61980236],[ 142.62023628  515.68410873 -156.27732575],[ 140.25737643  417.42010117 -227.01913476],[ 139.13472712  361.79334641 -261.50020301],[ 143.16779315  320.98737717 -275.40485501],[186.40930474 484.15380478 -90.69973737],[ 227.64477611  405.13504028 -170.22773087],[ 269.01077986  461.67420387 -189.16681945],[ 290.35378218  511.27269745 -184.46839392],[237.17819452 458.20981979 -36.47501439],[ 282.14161992  396.84963226 -126.26398623],[ 314.66277122  464.53388214 -145.16235888],[ 326.57242298  525.35110474 -133.4511289 ],[280.48887491 442.81562805   9.36515741],[331.91853762 391.36719704 -68.61175418],[ 379.83185649  411.03870392 -100.84004849],[ 409.67521906  439.01312828 -106.15416974]
53,True,[2.70909462e+02 6.80666599e+02 5.94372193e-04],[ 218.49284828  652.89299011 -131.75949454],[ 171.41148627  563.46393585 -178.34471762],[ 144.77195263  460.86150169 -198.01077068],[ 141.56503379  377.21025467 -211.18073344],[ 151.45382345  506.404953   -137.18433738],[ 139.19988871  415.47772408 -202.77202427],[ 131.99271798  356.42849922 -239.19395506],[ 137.29134142  305.59882164 -257.78695822],[193.94643545 473.70892525 -78.39092463],[ 227.29812741  400.3250885  -158.10020864],[ 269.58234787  452.22350121 -186.5019697 ],[ 297.66761899  499.05687332 -189.13501918],[241.32082343 451.12910271 -30.06412581],[ 281.60941601  394.56041336 -119.72104043],[ 315.18799067  456.14793777 -147.1691072 ],[ 330.98023653  516.45629883 -141.74759567],[282.6312089  440.37460327  10.71688414],[332.65799046 391.28940582 -67.65286177],[ 380.92700243  407.38509178 -104.22161132],[ 410.35364628  434.03254509 -113.16667646]
54,True,[2.73375206e+02 6.78321190e+02 6.31458308e-04],[ 220.56158781  643.86726379 -140.41402817],[ 177.61852562  548.37701797 -188.50937784],[ 152.89750099  448.38675499 -207.09369063],[ 146.01665318  364.71336365 -218.37213278],[ 138.28155935  505.30929565 -143.86197567],[ 132.05164343  418.52253914 -214.28425312],[ 125.69635302  359.50421333 -252.20565677],[ 128.72276992  312.20003128 -269.44190204],[185.00911117 472.84126282 -78.66637677],[ 226.28298104  398.33364487 -159.99776423],[ 270.15867949  458.57520103 -183.29241157],[ 292.40618706  510.38703918 -179.8703742 ],[236.42577052 447.00556755 -25.78408465],[ 281.48385644  390.44820786 -117.91898221],[ 316.45678282  463.51415634 -141.83494985],[ 326.65436983  526.06407166 -131.75951064],[278.05328965 432.87978172  18.84095192],[332.3708868  386.14128113 -58.73712659],[382.37996578 406.50936127 -93.23872983],[410.15682578 433.481884   -99.92782652]
55,True,[2.82490489e+02 6.88015251e+02 2.19682551e-04],[ 235.47079682  633.81986618 -118.53991628],[ 189.1533494   538.04626465 -151.8146342 ],[ 164.97173846  434.25195694 -166.89531684],[ 139.21411514  347.82680511 -172.12704062],[134.5687893  463.71279716 -43.08155671],[156.78619444 379.99580383 -96.24692917],[ 189.07793641  387.48518944 -134.813793  ],[ 214.88504648  403.62708092 -151.42691553],[185.6875062  446.44068718   9.27485112],[224.42372739 371.79436684 -59.01855737],[ 277.2699666   436.3654232  -104.55120921],[ 306.96665525  490.61737061 -117.29409724],[239.46504593 439.39756393  47.08445996],[278.74735951 370.31298637 -32.75432445],[325.91575384 430.56667328 -72.13580668],[348.42622519 489.96208191 -73.93194258],[284.66694117 441.40108109  77.9795891 ],[325.43160439 384.7511673   12.10022405],[377.09320307 401.5573597  -22.84944758],[413.2740891  425.42049408 -30.38538136]
56,True,[2.82695711e+02 6.87365742e+02 3.37979853e-04],[ 236.35109782  633.40021133 -130.82042903],[ 190.975492    537.07426071 -169.07612979],[ 167.66391456  434.03243065 -186.65448546],[ 141.97875917  346.57745361 -193.78334641],[130.02594531 467.53978729 -49.7612147 ],[ 159.74324942  379.61774826 -106.34720832],[ 194.71781731  391.0477066  -148.09504867],[ 220.63561678  411.72552109 -166.2214762 ],[180.9646672  451.57793999   8.83837894],[223.15857232 372.0205307  -63.65206271],[ 276.739887    436.97447777 -113.89332712],[ 306.35823369  491.53656006 -129.18259442],[234.8453325  443.533144    51.59011647],[276.65546179 371.01616859 -31.22369304],[326.32680774 428.07612419 -77.06513017],[351.12174869 485.10578156 -83.06325495],[279.56753612 441.60470009  86.64934695],[324.93683338 386.08949661  18.11069235],[377.85048723 404.36325073 -22.20313646],[414.26858783 429.01677132 -33.83672655]
57,True,[2.82670863e+02 6.89988098e+02 1.67368470e-04],[ 239.74040151  633.92503738 -128.00537288],[ 192.59292841  534.72496033 -164.20825839],[ 166.55722976  430.53574562 -180.41802764],[ 137.37755299  343.54448318 -184.58246291],[127.50665098 463.54485512 -45.08954823],[ 169.49556828  378.54566574 -108.43723118],[ 220.92294574  413.25264931 -153.50640535],[ 253.79542887  450.81896782 -171.17055416],[178.70694458 448.87587547  11.7512539 ],[223.48373652 370.65113068 -63.31812367],[ 281.35746002  440.21776199 -113.33934903],[ 310.91584325  496.41620636 -127.54234582],[233.50387931 442.61072159  52.07556948],[273.44591975 373.59844208 -33.17303672],[323.20152998 435.59220314 -75.56222945],[346.13760352 494.90810394 -77.59375334],[279.42150593 443.15102577  84.88518029],[322.02324629 385.25579453  16.73198227],[374.86438394 403.99317741 -19.13479865],[410.18505335 429.37059402 -26.27709143]
58,True,[2.76625367e+02 6.87520638e+02 4.26419512e-04],[ 232.36520112  635.86120605 -146.01330578],[ 189.23856318  536.13870621 -192.35518277],[ 163.55921745  440.7472229  -216.28448367],[ 140.94813108  354.84764099 -230.41389406],[138.82885873 461.33737564 -60.74816376],[ 175.48977435  378.57496262 -134.06742007],[ 213.92609775  404.20154572 -186.80000067],[ 241.11064553  434.15625572 -207.83043981],[187.28366733 450.9671402    4.68475783],[228.19851279 372.95817375 -78.53925616],[ 278.80851388  448.89389992 -133.08808923],[ 303.73471141  507.06075668 -148.13256204],[238.67699146 442.79969215  51.26580924],[275.85994005 379.09186363 -38.49021971],[316.29060388 453.19378853 -87.0125556 ],[332.77688742 516.1331749  -91.60671294],[282.11989403 436.96990013  88.80325198],[327.7754581  383.73152733  22.75374904],[379.52119231 405.29047966 -17.33939096],[413.29694152 430.26446342 -28.40825267]
59,True,[2.80846789e+02 6.88227024e+02 1.69271573e-04],[ 232.93276191  639.71311569 -123.73102069],[ 186.82277262  542.55649567 -159.94470477],[ 161.71523631  437.61071205 -178.28045726],[ 141.21920586  347.94851303 -185.99067092],[136.38900876 465.5487442  -41.20755762],[ 182.21323013  382.63990402 -106.87155873],[ 235.93396068  420.15031815 -153.22033167],[ 270.37571311  459.13372993 -171.32496893],[186.61998153 447.46250153  12.46581551],[230.03396451 373.40838432 -62.55486488],[ 281.03823423  449.63662148 -110.65977395],[ 305.3944087   507.78287888 -123.1258902 ],[238.08807492 437.98501968  49.4095771 ],[275.56385636 378.75523567 -36.01828784],[315.72080612 449.98569489 -75.59494704],[333.10358047 513.02873611 -75.22798866],[280.10997534 437.42268562  78.97341996],[326.90845013 385.20730019  12.19653916],[382.52744436 406.64065361 -20.67088366],[420.9119153  433.33674431 -25.22259302]
60,True,[2.81147861e+02 6.84798088e+02 2.01989772e-04],[ 233.51697922  639.15836334 -130.98865986],[ 187.73086667  546.07194901 -171.25415862],[ 161.97037876  445.19345284 -191.91968322],[ 144.79028285  357.03472137 -201.96761906],[136.74505591 468.50466728 -51.8953371 ],[ 177.95690238  389.65504646 -120.00232637],[ 229.02018607  428.16827774 -167.62372971],[ 262.39152789  469.14894104 -186.11392915],[186.19701862 450.11921883   5.70721356],[227.4773097  375.29085159 -72.16453314],[ 278.81153941  452.17449188 -121.2258482 ],[ 302.72073984  511.25209808 -133.69041145],[237.06077814 438.99453163  46.42820522],[274.11327481 379.56710815 -40.71716398],[314.15367723 453.58434677 -80.96583724],[330.40017128 517.74673462 -80.44452041],[277.45416999 436.57218933  79.34786975],[325.25229335 384.42131996  12.45329797],[378.95274639 406.48324013 -20.96291788],[414.77085829 432.82925606 -25.96102796]
61,True,[2.77274988e+02 6.89432030e+02 2.77561454e-04],[ 232.69416332  636.66114807 -143.88700068],[ 188.57499003  535.2299881  -187.20624268],[ 163.83230388  435.45298576 -208.36248279],[ 137.97221482  346.10572815 -218.20827127],[137.70822108 461.57541275 -55.16435176],[ 182.34939516  383.63196373 -127.92451233],[ 235.3470397   427.23441124 -180.11737347],[ 270.99633336  466.45202637 -200.91830671],[186.50419056 448.69523048   9.37689342],[229.70265269 374.63673592 -72.71650761],[ 282.42959261  454.22372818 -126.71619862],[ 308.4637785   512.81398773 -142.02829421],[237.35708714 440.59484482  54.92971212],[275.89814544 380.1752758  -34.64915827],[318.40709209 452.89770126 -81.76270276],[336.85478926 513.86610031 -85.6881693 ],[280.34847736 436.17502213  91.66377962],[328.11537981 385.66663742  25.05674601],[381.23167992 407.88619995 -13.52129862],[417.14557886 433.05579185 -23.04681323]
62,True,[2.78054416e+02 6.86675549e+02 3.16950649e-04],[ 235.19325256  638.60561371 -145.56042552],[ 192.77692258  543.97853851 -192.39274442],[ 166.74650252  443.40711594 -216.12760663],[ 143.95649135  353.52064133 -229.28007603],[137.21460879 466.35005951 -67.80395329],[ 177.69450188  388.64868164 -138.13577056],[ 229.80796695  424.4016552  -186.34094059],[ 266.79393411  459.95555878 -204.99455094],[187.06172526 449.12452698  -2.13338312],[228.73496532 375.52073479 -81.50776148],[ 281.72097445  452.78918266 -130.95913678],[ 307.34819412  509.69942093 -143.86733472],[237.80803621 438.48698616  45.81833526],[276.2782681  380.31955719 -42.46803761],[317.34622478 454.29891586 -85.1095444 ],[335.15669346 517.85459518 -86.4823392 ],[277.71771312 434.60412025  84.9776119 ],[324.75784421 384.26147461  17.88455397],[377.81768918 405.00165939 -18.36300038],[414.4852674  430.09077072 -26.03310764]
63,True,[2.81120664e+02 6.89262772e+02 7.85726147e-05],[ 230.98576784  638.49374771 -117.41231024],[ 185.50840437  535.74033737 -150.32708645],[ 163.39982986  423.89871597 -166.94773257],[ 137.81142712  330.52425385 -172.72427738],[129.18734193 465.15669823 -34.59838405],[170.65948069 381.24486923 -99.44221258],[ 224.61150348  419.01500702 -143.92316222],[ 259.19994593  459.74112511 -160.1450336 ],[183.66546929 446.9875145   15.93558345],[225.85617185 370.51843643 -58.96114469],[ 279.51446056  446.57037735 -106.24279529],[ 306.67395115  506.06506348 -117.86770105],[238.16150844 438.33065987  50.23529381],[274.77499723 377.3216629  -35.15572965],[316.05335712 449.0756321  -72.04669029],[334.83560085 514.08250809 -69.42973405],[282.80942559 439.91769791  77.62083024],[326.49942398 382.53962517  11.63812637],[380.76568365 404.18226242 -18.204685  ],[417.93717384 433.2329464  -20.21899313]
64,True,[2.82107985e+02 6.93517685e+02 7.50233002e-05],[ 240.81570446  638.84296417 -129.8966521 ],[ 197.31802046  540.76435089 -168.27582836],[ 171.55516684  433.14874649 -186.9762218 ],[ 142.7466166   339.35331345 -193.40375483],[130.74194223 460.52624702 -41.95892349],[ 187.88426757  379.24581528 -106.50502682],[ 247.33083308  421.31838799 -153.91242206],[ 282.57398129  464.43348885 -173.084203  ],[180.91407001 448.00435066  14.30650055],[231.06934011 369.60313797 -59.69622418],[ 289.70371127  443.34051132 -110.54734647],[ 319.98973489  501.10519409 -125.54784447],[233.24313641 443.05091858  53.49097922],[275.18621206 371.83794022 -31.43133223],[326.08891726 435.14708519 -73.07850927],[351.56463504 493.40526581 -74.88307804],[277.84336925 446.76421165  85.04171133],[319.73137379 390.65514565  16.79759648],[376.34930849 407.21586227 -17.13588774],[416.28153205 428.03715706 -22.61733055]
65,True,[2.82413886e+02 6.94410896e+02 1.59170546e-04],[ 235.68203688  640.72483063 -126.41403168],[ 190.10729313  542.20115662 -162.18842626],[ 166.09538555  436.12031937 -179.45903063],[ 141.07795537  346.23830795 -185.8964771 ],[135.74696839 464.04221535 -36.21868104],[173.82071078 382.53587723 -98.7552157 ],[ 225.63841403  414.39720154 -146.84646964],[ 260.98011732  450.00763893 -166.90410376],[186.1849004  450.03204346  18.97555389],[225.27654111 371.8770504  -53.50435674],[ 283.05755138  439.72915649 -105.71142823],[ 315.39984226  496.13096237 -121.72073185],[237.81082034 444.65045929  57.17872426],[272.79646039 373.86480331 -26.05105363],[323.47299099 436.00896835 -70.08464903],[350.17105579 495.91146469 -73.48879069],[281.73961043 448.02446365  87.82928824],[321.8524003  388.90520096  21.79549433],[375.20932674 406.22071266 -13.35352141],[412.22915411 430.65782547 -20.26789851]
66,True,[2.85404656e+02 6.91667461e+02 1.21576175e-04],[ 243.6196965   633.50389481 -128.60855609],[ 196.7487216   532.72888184 -164.97447431],[ 169.38235223  427.43124962 -181.29039466],[ 137.6711905   339.11247253 -184.83738005],[121.98731661 463.116045   -43.06214824],[ 191.18507445  381.00557327 -107.8008315 ],[ 253.86459768  428.16178322 -153.40049565],[ 287.30182528  475.17242432 -170.91977298],[173.12784791 449.54893112  13.30987349],[230.12458563 371.74535751 -62.99721211],[ 288.85144472  448.44935417 -113.07885557],[ 317.06198573  508.51163864 -126.68778598],[227.07394838 443.33687782  52.86128238],[272.4149859  376.30482674 -34.03501555],[321.32293224 443.2775116  -75.50467998],[344.12269592 504.08763885 -76.33589655],[272.45109916 445.24243355  84.99398679],[320.16486168 389.47626114  15.44619061],[378.01122665 409.0789032  -18.60539496],[417.80456543 434.54921722 -23.53513688]
67,True,[2.78818266e+02 6.87969532e+02 2.59315713e-04],[ 230.29583395  643.9304924  -129.17117625],[ 184.60509002  550.59923172 -169.62046802],[ 160.15145481  448.47764969 -191.10499442],[ 147.40566194  358.96339417 -203.3523792 ],[136.23673439 478.84097099 -51.43976927],[ 163.46444428  401.15821838 -118.12146753],[ 205.49479365  427.22288132 -166.14817142],[ 238.79246056  458.62226486 -186.11563504],[187.12077141 456.02016449   5.03317678],[224.3082422  381.66523933 -72.32655197],[ 276.07375503  452.66266823 -122.9631874 ],[ 304.09040451  509.4859314  -137.27853119],[238.70480061 442.07010269  45.12620866],[275.84494114 383.26377869 -41.39964268],[317.48172998 452.15065956 -84.07108694],[337.26323605 515.8490181  -86.00107044],[280.03153682 437.84794807  77.53262311],[326.01875067 386.56654358  10.62356941],[377.95444965 407.95623779 -24.28065687],[413.31087828 435.40675163 -31.00618467]
68,True,[2.79211940e+02 6.90830498e+02 4.25202560e-04],[ 225.0301373   648.2336998  -125.03843665],[ 177.75491595  554.71281052 -167.47689486],[ 154.19500351  454.68698502 -190.66698432],[ 148.00969005  371.08949661 -206.76328003],[140.88636518 481.58815384 -68.03245336],[ 152.9702425   398.89017105 -130.63666016],[ 163.27507496  378.42727661 -170.92361927],[ 172.50787139  367.74238586 -188.21990848],[191.52076364 455.8549118  -13.71915311],[231.99219167 389.33824539 -90.83860606],[ 273.28147888  460.30297279 -127.25677907],[ 290.56177139  513.6756134  -130.57367116],[243.97550225 440.39803505  25.78613453],[284.11272168 388.12683105 -60.35899267],[316.41877055 463.50914955 -87.33494371],[325.92618227 526.08129501 -78.10935706],[284.46461678 434.74382401  57.23054454],[332.55834103 388.38183403 -11.99064307],[380.64936161 413.10421944 -41.31196663],[410.60714722 439.86740112 -42.94918969]
69,True,[2.76949260e+02 6.85912056e+02 6.29870249e-04],[ 232.03184545  643.23223114 -148.34362507],[ 188.3267194   545.66133499 -201.40799224],[ 161.19527936  445.24721146 -227.11738408],[ 148.98799896  356.04000092 -245.48097789],[ 134.34278369  489.6323204  -114.8958081 ],[ 146.01914763  405.72235107 -182.37332582],[ 148.29248071  373.867836   -219.94077444],[ 150.90660453  356.2846756  -234.29360747],[181.30339801 463.38910103 -45.22899628],[ 231.71170235  396.46553993 -123.74408036],[ 276.24328136  465.51504135 -153.31626356],[ 293.06459427  517.04040527 -152.25295007],[234.55422163 441.35006905   9.42061577],[285.33687115 392.76838303 -75.93002468],[ 319.02388215  469.17589188 -103.56548131],[327.67529368 529.6402359  -96.39691025],[276.53164029 426.3454628   54.56338942],[331.71727538 386.24645233 -14.05721202],[378.28700066 413.116436   -47.64318556],[406.19984865 441.48116112 -53.98042336]
70,True,[2.71611063e+02 6.84237442e+02 5.60856940e-04],[ 230.14264226  637.91690826 -155.59505224],[ 187.19325542  545.11665344 -215.35802722],[ 162.13670254  447.24183083 -249.21293914],[ 152.15965748  356.19037628 -273.44070554],[ 128.40771228  477.63799667 -106.64007336],[ 155.21888852  400.32440186 -186.15733266],[ 188.00678551  418.18101883 -230.18081546],[ 214.26466763  443.9602375  -243.50591719],[175.74908495 456.02485657 -35.88122964],[ 230.18475831  393.08229446 -120.30548304],[ 278.84356499  467.59800911 -157.9070735 ],[ 298.95701051  520.94152451 -161.0362941 ],[230.04482746 437.28687286  16.85068008],[284.80601907 391.5030098  -71.39483303],[ 322.46973753  468.34968567 -107.82824636],[ 334.18655992  529.503479   -106.12961948],[273.09119225 423.89333725  59.39009026],[330.70845366 386.52563095  -8.24957002],[380.41932464 414.88677979 -46.18279919],[411.18335009 443.78025055 -55.61433926]
71,True,[2.79589133e+02 6.90273457e+02 2.56708917e-04],[ 229.03568387  639.61858749 -135.50462008],[ 183.29038382  540.81327438 -176.97481155],[ 159.90022302  436.97095871 -198.26343477],[ 145.51901758  344.62749481 -208.6940521 ],[136.2877661  467.70970345 -48.21035206],[ 177.32440531  392.13194847 -115.33242613],[ 231.88288629  436.03185654 -162.03352869],[ 269.55873907  477.82324791 -179.32560146],[186.38719261 450.35173416  13.64072867],[231.64081156 382.53785133 -61.65648714],[ 280.99471807  462.84845352 -109.86576498],[ 302.84308076  522.10727692 -121.85638189],[237.32255101 440.46604156  57.4960269 ],[278.26607466 386.89699173 -26.41799994],[315.96957564 463.24699402 -67.91076422],[330.43338776 526.64812088 -68.88446242],[278.4561038  436.63910866  93.00043702],[328.99233341 387.9429245   30.60181551],[381.50346279 411.30146027  -3.63816599],[416.69683456 438.08884621 -10.15221108]
72,True,[2.70701859e+02 6.86070843e+02 5.11341195e-04],[ 211.10390425  654.96746063 -138.6631465 ],[ 159.74807739  567.82939911 -187.74090886],[ 129.37830448  475.25144577 -209.81942117],[ 143.10575366  398.56784821 -226.68442726],[ 154.83543456  496.13651276 -119.80177224],[ 150.8088541   412.96345711 -184.64715779],[ 145.80727994  362.26541519 -224.58874762],[ 150.7112807   320.59000969 -245.00785232],[196.13832057 465.99895477 -55.37052244],[ 230.05480528  400.20372391 -133.19373339],[ 269.10383105  462.18192101 -160.61891556],[ 294.27770376  514.34108734 -159.3926096 ],[240.79721332 445.83784103  -3.70144919],[280.72856784 393.52117538 -89.11646694],[ 316.09088659  457.93144226 -114.26169366],[ 334.54428077  514.07032013 -106.07608527],[278.31602812 436.3760376   39.4195126 ],[324.27330852 401.47424698 -33.3756005 ],[367.24664211 427.38899231 -65.77605039],[396.01996422 452.89956093 -70.85919321]
73,True,[2.70360489e+02 6.77561874e+02 5.73399038e-04],[ 215.31180739  655.6092453  -156.52295709],[ 168.07706058  565.06267548 -212.73754656],[ 140.83686233  467.11103439 -234.8400861 ],[ 145.73069215  385.72832108 -250.7348299 ],[ 149.38123763  509.71590042 -173.84750605],[ 148.45700204  419.99067307 -260.93326986],[ 144.19655442  366.19703293 -312.39513516],[ 150.38671196  321.21837616 -338.05914402],[ 186.82869494  473.06894302 -102.26447046],[ 229.69302893  401.10239983 -194.87228036],[ 275.76981783  459.59604263 -222.256127  ],[ 306.58315301  509.85774994 -221.50766194],[229.46724057 444.72478867 -43.85931954],[ 280.84099531  395.03414154 -142.47269332],[ 318.58093143  463.6810112  -164.74823534],[ 336.90767169  520.91251373 -153.62770021],[268.32836151 430.81981659   4.78565751],[320.57095885 394.85990524 -77.35266834],[ 368.45691919  419.50246811 -109.25530761],[ 397.55661249  445.65676689 -113.54951888]
74,True,[2.72215590e+02 6.81988220e+02 4.52950046e-04],[ 219.56837654  648.87634277 -154.99417841],[ 173.54181468  555.13635635 -207.37347186],[ 145.37017107  451.45248413 -227.90952623],[ 134.70929146  362.30237961 -239.1144222 ],[ 131.87684655  493.22353363 -144.08296824],[ 152.90331066  409.65345383 -221.76236987],[ 177.87281513  402.82227516 -261.55458212],[ 202.40620852  408.37672234 -275.49536347],[176.5040195  461.97827339 -69.52066094],[ 230.22333384  404.92961884 -153.66460204],[ 274.90367889  468.91562462 -181.94284737],[ 297.58319378  518.34056854 -182.10682154],[227.4059844  438.37966919  -9.48265225],[278.51191521 402.92621613 -97.2504884 ],[ 312.9857254   470.12821198 -122.41196126],[ 328.76995683  525.39796829 -115.5724892 ],[267.77095556 424.65642929  40.6315881 ],[321.68857098 397.52263069 -34.2426829 ],[365.33585787 425.04464149 -69.45376933],[395.33033609 449.67307091 -76.50173753]
75,False,,,,,,,,,,,,,,,,,,,,,
76,True,[2.51754144e+02 6.63304596e+02 6.78081376e-04],[ 197.8797394   649.02786255 -147.46533573],[ 155.07372737  580.55002213 -223.01196277],[ 142.33916759  501.18398666 -248.5801363 ],[ 153.23204756  433.79782677 -267.70270407],[ 165.65499365  559.57695007 -338.6675334 ],[ 151.83851659  455.0639534  -464.92712617],[ 135.78929365  369.45859909 -544.08066988],[ 124.36788708  307.60170937 -588.29360247],[ 201.26588881  515.73257446 -261.89226687],[ 222.05937088  416.30659103 -343.5125041 ],[ 268.19760382  445.04221916 -339.99783397],[ 294.72953796  488.13331604 -335.49252748],[ 237.9330647   474.50345993 -186.75716043],[ 274.49951291  391.59976959 -256.35040998],[ 317.97167301  440.77457428 -240.69553614],[ 336.23925447  492.47360229 -223.49669158],[ 273.57521296  443.94578934 -119.39850748],[ 317.67958045  394.42256927 -187.12624311],[ 364.20089722  412.56580353 -198.56544077],[ 388.33385825  443.19594383 -198.62833321]
77,True,[2.54778035e+02 6.65489788e+02 5.54659898e-04],[ 191.7052567   651.84425354 -147.01401651],[ 141.31098568  580.53028107 -218.60027075],[ 123.30782443  496.24649048 -244.89738822],[ 134.8452875   427.65086174 -265.82190156],[ 173.53610158  547.28960037 -307.31443048],[ 152.29117155  448.21972847 -425.14823914],[ 134.2913577   371.06014252 -494.86173749],[ 126.49492443  315.40145874 -531.56021476],[ 212.39987791  504.01285172 -232.9540211 ],[ 230.17061234  417.02636719 -318.48823428],[ 265.50751984  456.77947998 -318.39309096],[ 289.98463511  505.69610596 -311.18975043],[ 248.42712164  466.62843704 -162.60380924],[ 279.12210703  398.30918312 -245.1875335 ],[ 308.57553005  450.66610336 -243.99132192],[ 323.10590386  507.78196335 -230.00193894],[279.23681974 441.82282448 -99.3153736 ],[ 324.20014858  393.35575104 -177.05144763],[ 366.65106297  406.14189148 -199.29700792],[ 392.99852014  435.33431053 -203.78107131]
78,False,,,,,,,,,,,,,,,,,,,,,
79,False,,,,,,,,,,,,,,,,,,,,,
