,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
10,True,[ 1.76872823e+02  4.06446495e+02 -1.53457432e-04],[224.8593235  370.28617859 -21.0469307 ],[249.92061853 312.60448456 -31.90298259],[208.09905767 280.08592606 -43.03936422],[165.78181386 294.36306    -50.40227473],[205.34912825 249.75107193  -0.5370606 ],[195.46016693 201.34685516 -26.94576412],[198.80194187 218.46389771 -39.56350833],[201.22086525 246.16558075 -42.67078847],[168.72474432 263.49143982  -1.70463955],[161.42283797 223.21552277 -30.48254102],[180.36066055 278.39406967 -34.75442022],[187.21441269 302.75478363 -27.89479405],[138.59638095 282.07374573  -8.12044211],[130.87042809 252.91929245 -38.14328134],[153.02104354 297.93930054 -30.23904204],[158.38607311 315.48336029 -15.06578699],[107.56165624 306.76895142 -16.36120543],[106.61711097 280.49484253 -30.58476001],[125.87629437 307.06804276 -19.06988785],[130.18476963 319.47465897  -5.49191047]
11,True,[ 1.77377036e+02  4.05206223e+02 -2.17183747e-04],[226.65266991 370.9173584  -22.18828842],[250.82774162 310.25918961 -31.7362082 ],[207.5470376  277.32698441 -41.02599621],[164.78568435 296.70534134 -45.75787961],[206.54043674 248.25199127  -1.56496016],[195.51582813 199.29462433 -28.53078604],[202.91962624 229.49792862 -41.43201292],[207.27255106 257.29692459 -44.83120859],[170.2235949  262.32105255  -2.19567709],[161.31714821 220.68954468 -31.01856977],[181.28743887 275.69667816 -36.049034  ],[185.88262081 297.54549026 -29.97531116],[140.11018753 281.41736984  -8.12984593],[130.81653714 250.48599243 -38.12776476],[154.44173455 296.71390533 -30.89546978],[159.28644776 313.10983658 -16.11577526],[109.17174339 305.5380249  -15.88476866],[106.36290193 276.85661316 -29.53148067],[126.42841101 304.50475693 -17.91103676],[131.05120897 317.53162384  -4.23144523]
12,True,[ 1.78517768e+02  4.03955650e+02 -1.99005412e-04],[227.03538895 368.79310608 -21.83780417],[251.44400597 309.02523041 -32.10225195],[207.97430277 276.36610031 -42.40416348],[164.78621006 296.14904404 -48.30892324],[208.12270403 246.83883667  -0.99278019],[197.15051651 196.89939499 -27.87486523],[203.16864252 224.59409714 -40.78965604],[206.92291975 252.49427795 -44.07650471],[171.67881131 260.51374435  -1.95564989],[162.79750228 217.88499832 -30.65110981],[181.76270485 273.11403275 -35.60995907],[186.78843498 295.83480835 -29.28061366],[141.76499248 279.2203331   -8.15811843],[132.03509688 248.26778412 -37.89714038],[154.98513937 294.63123322 -30.53529203],[160.45513988 312.05438614 -15.46796143],[110.9462285  303.11361313 -16.18770808],[107.25245118 273.8576889  -29.55628574],[127.09216118 301.34815216 -17.64684185],[132.614851   314.95025635  -3.62263609]
13,True,[ 1.77998868e+02  4.03318481e+02 -1.89535867e-04],[227.28863239 368.42277527 -22.64329702],[252.75571346 307.67101288 -32.59530365],[210.64928055 273.56092453 -42.37870663],[166.48735285 293.89169693 -47.80583739],[ 2.09014506e+02  2.44374218e+02 -6.33375737e-02],[198.80402327 194.8541069  -26.16926998],[203.76364231 220.99760056 -39.06851739],[206.03133202 247.18475342 -42.60390759],[172.34199286 257.27199554  -0.50318719],[163.61824751 215.48877716 -28.77298415],[182.65884161 269.96999741 -34.38688248],[187.11141586 292.06144333 -28.6139667 ],[142.12200522 275.63287735  -6.20634399],[133.4002769  245.75994492 -35.93954355],[156.40630245 291.83835983 -29.56576198],[160.98371744 308.92929077 -15.12711838],[110.80471516 299.32273865 -13.78171563],[108.63191128 270.43613434 -27.44216859],[128.29544306 298.12299728 -16.10175267],[132.98604727 311.91646576  -2.41423354]
14,True,[ 1.76788441e+02  4.02798119e+02 -1.48522106e-04],[222.82453537 365.96733093 -22.29826033],[245.47838688 303.12602997 -32.31971473],[201.9572711  267.24937439 -42.73353606],[156.65259361 288.36660385 -48.72613549],[208.03966284 239.90100861   5.04897315],[195.40463448 189.95891571 -19.27402273],[197.22557545 211.17153168 -32.74150282],[200.15635014 237.27027893 -37.29895413],[170.13375163 250.61748505   4.0780269 ],[159.10835981 208.01994324 -22.92125702],[178.00727963 261.87812805 -28.77677947],[185.50483704 285.84299088 -23.05067092],[139.67377067 268.12040329  -2.36421704],[127.53334165 235.15932083 -30.22654295],[151.35085344 279.44992065 -23.59860867],[158.62222552 298.65259171  -9.30342168],[108.31225634 292.01393127 -11.03935741],[104.4418931  261.99514389 -24.35412258],[124.35120106 288.57427597 -13.32948714],[1.30757732e+02 3.03631954e+02 1.65435718e-01]
15,True,[ 1.73927329e+02  4.03670578e+02 -2.37200964e-04],[219.09776688 366.65790558 -24.34875548],[241.87358379 301.30870819 -33.65061879],[198.42615366 263.58428955 -42.45424569],[152.54819155 280.91485977 -45.54464936],[207.18691349 237.51274109   2.68342523],[195.52996874 185.45326233 -22.8949526 ],[196.74121141 219.95410919 -37.33545631],[200.02889156 248.68904114 -42.55631715],[168.50153089 247.22711563   2.82602873],[157.64211416 203.17146301 -24.62680936],[172.93434262 258.21613312 -31.45051539],[178.49830627 280.50935745 -26.76140517],[136.96424603 264.18483734  -2.6696893 ],[123.75332594 228.78637314 -30.44869155],[145.79227567 274.96883392 -23.58937114],[153.32462668 293.93650055  -9.29820478],[104.93921757 287.32328415 -10.55108339],[ 99.46317673 256.0840416  -23.57977957],[118.27464581 283.87676239 -11.93749845],[125.10108232 300.01008987   2.20322382]
16,True,[ 1.71689830e+02  4.04583511e+02 -2.36652702e-04],[214.78936672 365.48675537 -23.9575392 ],[236.76144361 301.29043579 -34.23123658],[192.84374714 261.98530197 -44.24070686],[146.070292   275.47468185 -48.81090403],[204.53189135 236.32444382   0.88153842],[193.99653912 180.87585449 -23.51314813],[192.98517466 215.58940887 -38.06707174],[195.41334629 245.04629135 -44.06365156],[165.48676014 244.27051544   0.34656003],[153.83617759 196.40396118 -25.80528617],[167.46796846 250.18434525 -33.07392508],[174.35183644 275.3717041  -29.54396904],[133.66695285 260.55238724  -5.37906054],[118.60187531 219.65616226 -31.35913253],[140.25631428 265.00890732 -24.52781171],[149.54690695 288.26055527 -11.18618824],[101.27949357 284.17285919 -13.55956435],[ 94.37602401 249.86272812 -26.72527045],[113.2986331  277.18173981 -15.56554154],[121.83837891 296.93027496  -2.02123543]
17,True,[ 1.68981539e+02  4.06471748e+02 -2.69570437e-04],[212.12056875 365.74684143 -25.23359746],[234.14674044 303.35962296 -36.2399295 ],[190.58064938 261.95392609 -46.37272239],[143.49101543 264.20259476 -51.27780676],[202.22171545 236.0761261   -3.98467731],[192.65236616 177.38815308 -28.25653553],[191.04110956 218.31542969 -42.84475923],[193.41849089 248.73994827 -49.07185078],[161.93580508 242.73859024  -3.9306489 ],[151.99675083 185.47063828 -29.67268556],[162.93029308 242.3102951  -38.18339378],[168.57124686 272.92633057 -35.82090139],[129.11036253 259.29309845  -8.41851331],[115.5753994  211.9146347  -35.43876439],[135.52983284 262.07801819 -30.23272544],[144.60827351 293.30789566 -17.75124684],[ 97.21535683 284.51068878 -14.99433562],[ 90.03416061 247.78251648 -31.37669563],[109.39258575 278.52615356 -21.92283019],[119.43914294 303.57875824  -8.9231535 ]
18,True,[ 1.62961396e+02  4.02927551e+02 -1.06324779e-04],[205.45244694 365.12889862 -29.72015798],[230.95798016 308.72831345 -45.7937783 ],[210.47382116 252.17199326 -62.19043851],[160.91065407 228.3923912  -76.10940278],[203.72596264 234.71422195  -6.4695666 ],[195.89867592 170.5616188  -35.09941399],[184.52604532 175.43628693 -52.55455971],[182.93165445 201.45389557 -58.83613229],[161.53782964 238.81723404  -4.55401339],[151.14539623 170.47985077 -34.48732048],[149.98595238 212.64751434 -43.26277614],[157.31892943 250.42640686 -38.70243341],[127.4068594  252.82699585  -8.07322383],[108.7174201  198.25527191 -38.81667405],[119.70180631 241.17462158 -33.48621279],[133.93188    280.03351212 -19.02136937],[ 94.01726246 276.77865982 -14.51555863],[ 81.56994581 237.46025085 -37.05146134],[ 94.96498346 262.82209396 -31.03499562],[109.61660385 292.78570175 -18.60847548]
19,True,[ 1.62003193e+02  4.03312340e+02 -2.06485627e-04],[206.61798477 369.23923492 -28.01681846],[234.24542427 307.90092468 -40.49038857],[224.23228741 248.19997787 -53.37743998],[180.90654373 218.64330292 -63.36241364],[198.3745265  231.65607452  -7.0923125 ],[191.65273905 162.34394073 -35.93370974],[185.30742645 185.47079086 -54.85906005],[187.97673941 220.24360657 -62.57250309],[157.39199281 236.30838394  -5.80036283],[147.03162789 164.81472015 -36.23553067],[147.87686706 208.31504822 -48.74369323],[157.03116059 247.96888351 -48.15757692],[122.6700139  250.89780807  -9.85084511],[103.15724373 188.74135971 -37.73696691],[114.15735841 226.37125015 -36.67735219],[129.46466088 263.61621857 -27.05365062],[ 90.16228437 274.02917862 -16.84790969],[ 75.43682814 229.02881622 -36.53459162],[ 87.65989065 250.13612747 -33.35076392],[101.56579256 278.56342316 -24.62211281]
20,True,[ 1.63125451e+02  4.02956390e+02 -1.24874928e-04],[209.33004141 371.39320374 -32.81436235],[238.5523653  309.61837769 -47.55881667],[236.59585476 251.75323486 -62.39385724],[205.34537315 212.94424057 -74.30412591],[199.36896086 229.85187531 -12.62883916],[189.53246355 158.0160141  -46.57554567],[185.5632019  170.50880432 -69.63623464],[191.72024488 206.18745804 -78.64651501],[156.92968726 236.06178284 -10.18685952],[138.82987261 158.63975525 -43.86161149],[139.66770887 190.13904572 -61.19014621],[153.32552791 227.63824463 -64.325037  ],[121.51569843 250.7983017  -13.89401838],[ 98.54133368 183.72968674 -42.90749609],[106.65175438 207.90962219 -48.50189745],[124.53831196 242.35481262 -44.26703006],[ 89.38913226 273.31495285 -21.07953832],[ 71.4208585  226.63780212 -40.95531195],[ 80.5604589  237.92165756 -42.89276809],[ 95.26442528 263.54061127 -38.65923643]
21,True,[1.64122127e+02 4.05576096e+02 9.71120528e-05],[211.72752857 371.67789459 -36.10830009],[241.79775238 311.23281479 -50.42936504],[239.96563196 255.28491974 -63.52033138],[228.52781296 206.37176514 -74.2922008 ],[196.81135654 227.16583252 -14.05619144],[188.16554546 159.50494766 -47.82797098],[188.03626299 150.82098007 -75.47496915],[192.76600599 177.58487701 -87.49244034],[152.91993499 229.68425751  -8.92928503],[135.21252751 156.22559547 -37.77147084],[136.31953955 156.06532097 -62.35515296],[146.13972902 188.28083038 -74.02024627],[117.10773468 245.7557869  -10.16095877],[ 95.42057276 178.29647064 -36.90982193],[ 96.43593907 175.31505585 -55.41577935],[107.68361092 202.95631409 -62.62877047],[ 84.13476527 272.99238205 -14.53589916],[ 63.22079301 223.7231636  -37.54999548],[ 65.77473342 217.22923279 -49.4517535 ],[ 76.11993849 233.41609955 -53.08519721]
22,True,[1.66898031e+02 4.15286331e+02 2.97784320e-04],[217.81298876 373.37417603 -34.79663014],[252.72683144 310.99710464 -46.01774275],[262.35325813 252.51462936 -54.20409679],[268.9950943  200.82555771 -60.97916901],[190.26432037 226.69359207  -8.2924173 ],[185.43218136 165.38660049 -22.37166166],[180.4536581  134.07008171 -38.4261176 ],[177.01903582 108.25235367 -50.77383578],[149.14823413 229.19944763  -2.76925089],[136.45704031 171.60707474 -13.44361916],[126.14064217 141.75907135 -28.24105114],[117.63990641 120.34519196 -39.85622317],[113.67927074 246.37477875  -2.95802794],[ 98.66010189 189.85582352 -15.7703416 ],[ 86.97936594 157.75437355 -27.38695264],[ 77.87264407 128.10798645 -36.55063659],[ 81.97988927 275.4357338   -6.87770694],[ 65.41944265 235.16691208 -20.56393996],[ 57.91082382 212.45426178 -27.3317045 ],[ 52.98536539 188.52781296 -31.76451623]
23,True,[1.71361045e+02 4.12013245e+02 4.60173974e-04],[223.28681946 371.08734131 -33.88840735],[258.09356689 308.83289337 -48.12649548],[272.30882406 251.641922   -59.42349315],[289.01780605 202.53116608 -70.34640849],[191.46595001 226.1378479  -22.91167617],[186.13476992 156.08441353 -42.47079223],[181.07532978 114.47100639 -59.55300629],[177.18339086  77.40259171 -72.32688725],[151.43522501 230.43716431 -20.79280481],[135.5624485  160.84299088 -38.22931588],[123.82079959 117.88397789 -55.59780478],[114.35323477  80.99187851 -68.36043119],[117.02914596 249.3331337  -23.13303351],[ 97.65665531 183.47366333 -42.11296141],[ 84.86034572 141.81605339 -56.67930901],[ 75.63098788 102.81354904 -66.69799268],[ 85.28326571 279.94810104 -28.60929698],[ 64.04425263 233.20009232 -47.92887568],[ 53.14476371 203.67534637 -57.58907139],[ 44.72530961 173.24718475 -63.14965546]
24,True,[1.71327088e+02 4.09924316e+02 5.45598705e-04],[224.67341423 368.73195648 -35.47585934],[260.1092577  305.80158234 -51.36641622],[278.11936855 247.80832291 -64.0609628 ],[300.31402588 200.16174316 -76.65384829],[190.15068054 224.14251328 -29.96380985],[187.32753754 148.70816231 -52.18844354],[183.11477423 102.25067139 -70.10709107],[180.43842316  60.82181931 -83.18887889],[149.12483454 228.07416916 -28.04027438],[134.76011395 151.37854576 -48.49895775],[123.18671465 100.94849586 -66.81759775],[113.81202936  57.40018845 -79.79426444],[114.71271515 247.64387131 -30.27879238],[ 94.76542711 176.56013489 -51.96233869],[ 82.16180742 130.95294952 -67.80067027],[ 73.4578836   89.04436111 -78.10269713],[ 83.62743616 279.41104889 -35.6104365 ],[ 61.77104831 230.19926071 -57.33155251],[ 49.54053998 197.97580719 -68.2812953 ],[ 40.56665182 165.31539917 -74.37405109]
25,True,[1.72870313e+02 4.10681953e+02 5.81366144e-04],[224.97839212 367.34523773 -34.53726858],[260.26707888 304.18655396 -50.97598314],[281.83098793 246.88774109 -64.82063949],[307.4815321  202.12148666 -78.66959274],[187.89311886 222.64642715 -30.36157608],[185.74411154 144.85307693 -53.86207759],[182.30779409  95.47628403 -72.86643505],[180.15698433  52.28651047 -86.56853735],[147.1216321  226.5653038  -29.97136027],[132.01496959 145.41453362 -51.46747112],[120.34211397  90.4784584  -70.59803188],[110.52060485  43.90348434 -84.12492156],[113.14720631 246.11610413 -33.67497593],[ 92.67429113 172.35004425 -55.964275  ],[ 80.61947823 124.05147552 -72.43252873],[ 72.02620625  80.77732086 -83.06564212],[ 82.41159081 278.07086945 -40.48626602],[ 59.69059825 226.99895859 -62.4415952 ],[ 46.59152627 192.72539139 -73.45519602],[ 36.49319172 158.86429787 -79.63667929]
26,True,[1.70666953e+02 4.11136169e+02 6.13471125e-04],[222.13299751 366.43798828 -33.41242254],[258.83274078 303.53769302 -50.50167203],[284.47225571 248.06209564 -65.46416581],[312.52711058 205.73627472 -80.56556046],[183.12891483 220.97648621 -31.07999235],[179.458462   141.75589561 -55.8004564 ],[176.67966127  91.31871223 -75.61169207],[175.01763582  47.86592484 -89.42645252],[142.24773645 225.1556778  -31.85971856],[125.44100404 139.95912552 -54.03918386],[112.86207676  82.52426147 -73.54636431],[102.36940384  34.92811203 -87.10721612],[107.97595024 245.23962021 -36.5603891 ],[ 86.08896375 168.09333801 -59.14450049],[ 72.72964239 117.57746696 -75.9596175 ],[ 62.99410343  73.90457153 -86.57232463],[ 76.89104676 278.12240601 -44.27460998],[ 52.58486867 224.46846008 -66.00500107],[ 37.14334846 188.68457794 -76.59798324],[ 24.66495037 154.21762466 -82.32297599]
27,True,[1.70901614e+02 4.11640968e+02 5.92633255e-04],[222.90854216 365.15922546 -31.18511885],[260.10430098 301.52139664 -46.86870575],[286.66716099 246.90530777 -61.04070961],[314.23627853 205.34934998 -75.36112547],[181.5248251  219.84828949 -27.35672146],[177.03158855 140.98081589 -50.8840692 ],[174.07439947  91.12558365 -70.06395042],[172.50754952  47.81990051 -83.4015137 ],[140.62002182 223.885746   -28.9223671 ],[123.39745045 137.96299934 -49.25711632],[111.69616342  80.30416489 -67.64351964],[102.21776247  32.98799515 -80.61276197],[106.86794043 243.69445801 -34.38662767],[ 84.08132493 167.23831177 -55.02113521],[ 70.86202025 117.29655266 -70.66919088],[ 61.2547338   74.47813034 -80.68108857],[ 76.51908875 276.03647232 -42.87660509],[ 50.80714345 223.10209274 -62.51089811],[ 35.231148   187.47440338 -71.73422635],[ 22.49788642 153.45945358 -76.7264986 ]
28,True,[1.70978122e+02 4.13057709e+02 5.85651269e-04],[224.29260492 366.24412537 -30.39267093],[260.6582737  301.96907043 -45.70270658],[286.59021378 247.07551956 -59.69849467],[315.52558422 208.15618515 -73.95060003],[182.13585377 221.90074921 -27.78275549],[178.57657313 141.903162   -51.34108007],[176.73106313  91.84325218 -70.1722312 ],[176.01641536  48.64397049 -83.28768075],[141.00250483 225.71022034 -29.76618201],[124.59356546 138.35443497 -50.35942376],[113.9472878   81.09991074 -68.29822004],[105.23659945  34.3258667  -80.83648503],[107.13528156 245.12744904 -35.52461922],[ 84.51123476 168.2418251  -56.22282386],[ 71.67697191 117.96128273 -71.67531967],[ 62.33994484  75.15079498 -81.53246999],[ 76.73983455 277.17010498 -44.24503326],[ 50.79557776 224.05443192 -63.63497436],[ 35.23377657 187.77481079 -72.78334022],[ 22.5293541  153.45249176 -77.83081234]
29,True,[1.71193128e+02 4.13732567e+02 5.83003439e-04],[224.25426006 367.09014893 -29.47788477],[259.72716093 303.33366394 -44.47390884],[285.93255758 249.31524277 -58.29507172],[315.32920361 211.26239777 -72.42967486],[182.67521381 223.62178802 -26.71003819],[181.59885406 144.47214127 -49.84954655],[180.84905863  94.91335869 -68.450827  ],[180.90935469  52.39011765 -81.42125487],[141.41335487 226.80963516 -28.96578938],[127.22695827 139.45397377 -49.13207173],[118.23117256  82.52311707 -66.46573484],[110.85109591  36.06340408 -78.5261482 ],[107.37007141 245.78346252 -34.97576952],[ 85.83057046 168.55527878 -55.22056818],[ 74.15834785 118.5911274  -70.23759663],[ 65.89750886  76.03618622 -79.84000146],[ 77.17510343 277.54043579 -43.88606519],[ 51.46198869 224.82416153 -63.06727409],[ 35.94351053 188.5323143  -72.00934052],[ 23.28802228 154.22041893 -76.91981077]
30,True,[1.71423862e+02 4.16326675e+02 5.84843610e-04],[224.78048801 369.96047974 -28.29997659],[260.61123848 306.41658783 -42.40608662],[288.05444241 253.96936417 -55.27458251],[318.10565472 219.27310944 -68.36559713],[187.20061541 226.6179657  -24.86659616],[189.38069344 147.6249218  -46.41380847],[189.71875906  98.69503021 -63.97348523],[190.25238991  57.59893417 -76.05933666],[145.10585546 228.79283905 -26.53948724],[135.7512331  141.98014259 -44.56021428],[127.78833389  86.67373657 -60.12681127],[120.66365719  42.45378494 -70.7621026 ],[110.01042724 246.30064011 -31.81799948],[ 90.51372886 170.35821915 -49.20934618],[ 80.43176651 122.11284637 -62.10652828],[ 73.59575987  81.91122055 -70.40519178],[ 78.59059095 277.2750473  -40.04968286],[ 54.11443591 225.85208893 -55.92990518],[ 40.03400803 190.74369431 -62.46650219],[ 28.98516297 157.96169281 -65.77773213]
